num_listings,median_price
1,140.0
2,37.5
4,170.0
15,20.0
3,15.0
6,28.494999999999997
0,0.0
7,25.0
15,25.0
2,88.99
3,8.0
1,14.0
3,118.99
1,80.0
9,15.0
0,0.0
0,0.0
2,80.0
2,30.0
2,22.0
3,15.0
10,10.0
22,30.0
5,70.0
0,0.0
2,12.0
1,14.0
6,9.49
5,200.0
10,20.975
1,40.0
2,29.494999999999997
1,150.0
2,59.95
3,25.0
7,25.0
1,59.95
3,100.0
4,33.49
0,0.0
0,0.0
4,15.0
4,15.0
4,55.0
1,250.0
0,0.0
0,0.0
3,35.0
3,69.96
1,10.0
5,24.0
7,15.0
1,60.0
0,0.0
1,15.0
5,48.0
7,35.0
3,25.0
7,20.0
4,97.0
0,0.0
0,0.0
6,20.0
0,0.0
4,26.0
1,50.0
2,16.490000000000002
1,19.0
1,20.0
0,0.0
4,16.5
5,15.0
5,10.0
4,15.85
2,15.0
4,37.475
6,92.495
8,32.5
0,0.0
0,0.0
0,0.0
0,0.0
13,274.99
0,0.0
2,55.0
7,20.0
7,115.0
6,22.5
1,35.0
1,32.99
14,16.5
9,39.45
2,14.5
0,0.0
15,98.99
6,25.0
3,20.99
7,48.99
2,95.0
2,81.995
2,237.5
8,12.0
4,10.49
6,57.489999999999995
0,0.0
11,25.0
3,16.65
1,10.0
1,29.99
3,30.0
0,0.0
0,0.0
0,0.0
0,0.0
2,14.48
3,10.0
15,14.0
1,60.0
1,34.99
0,0.0
10,30.49
0,0.0
1,80.0
1,38.0
3,40.0
0,0.0
0,0.0
3,49.0
3,35.0
6,92.5
5,10.0
1,45.0
5,15.95
7,15.0
4,22.5
4,32.5
1,15.0
3,118.99
7,54.11
3,60.0
1,59.49
0,0.0
0,0.0
2,47.5
1,15.0
6,13.09
1,16.99
3,69.99
5,4.49
3,80.0
1,24.0
5,20.0
8,72.715
10,16.5
17,75.0
1,20.0
3,99.95
0,0.0
4,23.17
6,32.0
5,30.0
0,0.0
4,27.494999999999997
3,150.0
4,39.975
0,0.0
3,10.0
2,34.3
5,10.0
0,0.0
0,0.0
3,41.63
18,13.0
2,32.475
1,14.99
3,250.0
2,8.0
13,8.0
0,0.0
0,0.0
0,0.0
0,0.0
12,20.0
13,25.0
8,16.0
0,0.0
2,46.975
2,17.0
4,21.0
12,14.74
0,0.0
0,0.0
14,17.5
1,12.0
6,29.5
5,5.0
7,10.0
2,72.495
4,28.994999999999997
9,5.0
16,20.0
0,0.0
6,74.995
4,15.25
7,10.0
0,0.0
6,47.5
1,46.99
2,18.244999999999997
1,14.0
0,0.0
0,0.0
1,8.95
0,0.0
23,17.49
16,23.994999999999997
0,0.0
0,0.0
1,20.0
5,13.96
0,0.0
41,10.0
5,19.95
3,144.99
6,39.0
8,49.5
3,15.0
0,0.0
5,13.29
4,9.885
5,19.96
0,0.0
7,5.0
5,15.0
1,15.0
7,30.0
0,0.0
1,225.0
4,29.450000000000003
0,0.0
13,30.0
4,51.0
2,107.0
2,37.495000000000005
1,26.0
1,35.0
5,100.0
4,71.495
0,0.0
0,0.0
3,41.99
4,9.995000000000001
8,25.0
3,15.0
6,30.0
3,42.0
3,40.0
12,14.495000000000001
0,0.0
2,29.5
15,20.0
1,31.99
3,18.95
13,15.0
2,23.5
0,0.0
2,7.5
6,155.0
0,0.0
10,36.995000000000005
0,0.0
0,0.0
5,16.0
8,22.0
0,0.0
6,12.0
2,52.5
2,35.0
4,57.489999999999995
13,12.0
0,0.0
6,67.5
0,0.0
7,24.0
5,18.0
8,12.92
16,25.0
1,65.0
2,41.0
2,73.5
1,25.0
0,0.0
5,32.99
5,15.0
2,15.0
0,0.0
10,9.0
4,14.5
9,50.0
3,11.99
1,300.0
1,25.0
0,0.0
0,0.0
6,17.5
0,0.0
2,37.5
6,18.975
3,28.0
0,0.0
3,29.99
4,20.975
1,26.0
0,0.0
0,0.0
0,0.0
0,0.0
3,30.0
5,29.0
5,19.0
20,15.0
8,94.745
4,27.5
13,24.0
0,0.0
3,19.0
1,100.0
4,54.97
0,0.0
3,9.98
16,11.5
9,15.0
1,29.99
5,13.0
5,40.0
2,14.950000000000001
7,25.0
0,0.0
5,6.0
2,12.495000000000001
0,0.0
0,0.0
1,8.0
1,160.0
2,121.75
1,70.0
1,5.0
2,45.0
7,47.99
3,120.0
1,30.0
5,14.49
0,0.0
12,35.0
0,0.0
11,15.0
5,20.0
4,16.355
1,300.0
1,49.98
7,9.95
8,5.0
0,0.0
5,15.0
2,29.97
0,0.0
1,80.0
1,59.98
2,34.975
20,14.5
5,15.0
9,30.94
0,0.0
10,10.0
1,45.0
2,99.495
7,75.0
0,0.0
7,20.0
2,85.0
9,15.0
1,25.0
2,22.475
4,45.0
4,44.0
0,0.0
2,27.075
7,40.0
1,60.0
1,60.0
0,0.0
0,0.0
4,25.0
1,23.0
11,5.99
0,0.0
1,65.0
0,0.0
2,14.5
7,108.99
3,27.96
1,69.94
1,145.0
0,0.0
4,31.0
5,10.0
5,8.0
2,26.0
5,38.0
8,20.0
12,32.0
1,38.0
0,0.0
3,70.0
0,0.0
1,34.99
1,18.0
0,0.0
6,34.47
9,35.0
2,17.5
0,0.0
2,17.0
2,101.0
4,12.5
18,25.0
5,30.0
1,21.99
0,0.0
0,0.0
5,10.12
2,18.975
3,39.0
0,0.0
0,0.0
0,0.0
207,20.0
4,32.5
1,45.0
0,0.0
1,29.99
6,187.5
4,164.995
0,0.0
0,0.0
0,0.0
5,50.0
4,27.5
8,64.995
0,0.0
0,0.0
0,0.0
9,58.99
9,20.0
9,15.0
0,0.0
10,5.5
4,132.495
3,24.99
1,50.0
0,0.0
5,15.0
5,5.0
2,16.975
13,30.0
2,21.5
1,3.5
8,91.0
0,0.0
3,25.0
0,0.0
3,39.97
2,29.495
1,110.0
1,90.0
0,0.0
2,14.0
8,11.0
4,7.5
1,100.0
1,43.99
5,34.3
0,0.0
21,25.0
1,90.0
6,26.0
5,25.0
8,20.0
3,70.0
4,10.0
1,30.0
5,20.0
0,0.0
3,64.99
1,16.0
2,32.5
1,29.0
2,25.0
2,22.5
0,0.0
7,10.0
1,20.0
0,0.0
1,24.95
11,9.9
3,10.0
2,16.99
0,0.0
8,20.0
0,0.0
1,5.99
2,22.244999999999997
0,0.0
7,20.0
4,13.495
1,40.0
4,14.655000000000001
5,75.0
10,20.0
4,14.5
1,9.0
0,0.0
3,136.34
6,48.465
5,35.0
11,18.16
2,63.739999999999995
15,15.5
0,0.0
0,0.0
0,0.0
1,19.99
8,65.0
2,12.495000000000001
3,75.0
1,37.5
8,22.5
0,0.0
4,36.5
7,30.0
5,9.0
7,10.0
4,28.5
2,6.0
3,15.0
8,32.5
3,48.0
1,30.0
11,99.0
3,74.0
10,22.5
0,0.0
3,200.0
0,0.0
4,62.495
3,25.0
1,4.99
6,32.5
6,69.5
3,95.0
2,4.5
0,0.0
1,50.0
0,0.0
1,250.0
0,0.0
0,0.0
0,0.0
0,0.0
4,9.99
3,26.99
0,0.0
9,12.0
0,0.0
4,106.74
0,0.0
2,36.89
2,10.5
13,15.0
10,8.24
10,10.0
9,15.0
0,0.0
0,0.0
1,19.0
11,15.0
2,12.5
1,42.99
16,18.0
0,0.0
8,23.990000000000002
10,10.0
3,20.0
0,0.0
4,16.5
2,16.494999999999997
0,0.0
4,26.17
2,42.5
1,149.49
1,5.0
18,29.5
2,28.0
1,50.0
13,50.0
0,0.0
0,0.0
2,12.5
3,32.1
4,22.0
0,0.0
5,110.0
11,30.0
0,0.0
0,0.0
8,15.0
1,40.0
7,5.0
5,89.94
1,49.0
2,28.495
0,0.0
3,40.0
0,0.0
0,0.0
6,22.475
1,50.0
3,14.0
0,0.0
3,50.0
9,11.0
4,39.975
1,25.0
1,60.0
10,15.0
3,20.0
10,15.0
0,0.0
0,0.0
0,0.0
0,0.0
3,10.0
2,15.495000000000001
1,21.0
2,4.25
2,32.5
2,21.0
3,13.99
0,0.0
13,35.0
0,0.0
2,57.215
0,0.0
3,20.0
1,80.0
4,17.5
4,30.985
11,10.95
2,104.975
2,15.0
4,33.495000000000005
3,25.0
2,16.23
23,18.0
6,11.0
0,0.0
0,0.0
1,19.95
5,150.0
2,25.0
6,14.99
2,13.225
1,60.0
6,76.97
11,20.0
0,0.0
1,49.99
3,20.0
3,50.0
3,25.0
6,9.5
2,22.5
2,67.5
3,18.99
0,0.0
2,18.98
2,92.5
7,6.0
6,23.475
0,0.0
1,64.0
3,15.0
1,10.0
1,25.0
0,0.0
1,50.0
7,49.99
0,0.0
1,60.0
2,34.0
2,70.0
2,121.995
19,18.0
1,45.0
0,0.0
8,20.0
2,37.5
1,10.0
1,38.99
7,50.0
4,125.0
2,12.0
4,10.0
4,77.5
0,0.0
0,0.0
9,20.0
1,60.0
0,0.0
7,20.0
1,180.0
1,75.0
0,0.0
6,22.475
7,10.0
3,15.0
0,0.0
0,0.0
0,0.0
2,33.4
8,32.739999999999995
0,0.0
0,0.0
1,18.0
1,15.0
6,42.5
6,15.0
9,30.0
0,0.0
1,25.0
3,20.0
8,22.494999999999997
2,49.475
2,17.5
12,31.0
0,0.0
6,54.99
0,0.0
3,34.99
3,140.0
0,0.0
10,49.485
13,15.0
0,0.0
26,15.0
5,10.0
1,79.99
1,24.95
29,30.0
0,0.0
6,9.895
1,79.49
3,25.0
5,40.0
4,19.994999999999997
2,99.495
5,20.0
2,36.99
18,25.0
1,5.0
5,30.0
1,14.0
0,0.0
4,13.0
10,11.0
0,0.0
0,0.0
1,40.0
0,0.0
5,19.0
8,56.0
0,0.0
6,15.0
11,15.0
5,10.0
0,0.0
1,15.0
3,5.0
5,22.0
6,43.495000000000005
2,7.5
8,8.2
3,15.39
1,69.0
9,40.0
0,0.0
7,114.0
2,13.99
1,20.0
6,42.5
2,15.75
10,22.744999999999997
2,17.5
1,175.0
12,33.055
4,72.5
3,125.0
4,52.489999999999995
0,0.0
0,0.0
14,20.0
0,0.0
0,0.0
1,100.0
0,0.0
0,0.0
0,0.0
0,0.0
4,15.0
6,25.0
4,30.0
0,0.0
3,49.95
1,50.0
0,0.0
1,40.0
5,40.0
4,18.494999999999997
2,17.494999999999997
9,39.99
2,90.0
0,0.0
0,0.0
0,0.0
2,5.5
0,0.0
3,50.0
4,8.0
2,125.0
16,20.0
1,134.94
1,29.0
0,0.0
2,92.0
2,129.5
5,72.71
0,0.0
0,0.0
4,25.0
1,35.0
3,35.0
0,0.0
0,0.0
10,10.0
1,9.95
2,10.0
0,0.0
3,5.0
7,6.0
0,0.0
0,0.0
0,0.0
1,34.0
1,25.0
0,0.0
3,13.99
3,60.0
0,0.0
0,0.0
6,19.990000000000002
2,5.495
2,12.5
7,15.0
0,0.0
1,50.0
5,9.0
1,44.99
0,0.0
2,35.0
7,19.0
2,52.5
1,39.99
0,0.0
1,40.0
0,0.0
1,32.0
2,55.0
1,54.99
8,22.5
1,50.0
3,155.0
0,0.0
6,15.0
1,5.0
1,1.0
0,0.0
4,20.0
3,15.0
0,0.0
5,15.0
0,0.0
3,15.0
0,0.0
3,40.0
0,0.0
0,0.0
8,41.495000000000005
4,29.0
3,9.99
0,0.0
4,102.905
0,0.0
1,30.0
4,35.745000000000005
6,10.0
0,0.0
0,0.0
5,35.0
4,42.495000000000005
0,0.0
2,47.0
0,0.0
1,30.0
8,9.975
0,0.0
2,27.25
3,20.0
7,60.0
0,0.0
1,16.0
5,40.0
0,0.0
1,23.0
2,122.5
0,0.0
6,46.0
2,75.0
7,119.99
2,47.5
9,10.0
0,0.0
0,0.0
0,0.0
1,39.0
5,35.0
0,0.0
1,20.0
7,45.0
0,0.0
9,38.0
0,0.0
6,50.995000000000005
3,375.0
0,0.0
2,72.995
2,25.975
2,18.795
8,43.465
6,17.22
1,29.94
1,20.0
0,0.0
8,314.995
0,0.0
0,0.0
6,62.49
0,0.0
10,40.0
0,0.0
1,50.0
4,49.495000000000005
2,42.475
4,9.57
0,0.0
0,0.0
0,0.0
1,30.0
7,29.99
3,5.0
1,19.0
4,9.0
4,24.99
0,0.0
10,30.97
1,29.0
1,50.0
8,19.494999999999997
1,10.0
1,60.0
5,55.0
1,44.99
5,75.0
3,40.0
5,21.0
0,0.0
0,0.0
10,26.5
0,0.0
3,5.0
10,9.5
0,0.0
20,15.0
0,0.0
2,60.975
0,0.0
1,100.0
0,0.0
2,26.494999999999997
0,0.0
0,0.0
0,0.0
6,200.445
7,25.0
5,28.0
3,78.99
10,13.495000000000001
2,67.5
0,0.0
1,20.0
4,200.0
2,45.0
5,20.0
5,75.0
0,0.0
0,0.0
1,55.0
5,24.99
3,39.0
0,0.0
4,9.995000000000001
8,28.975
0,0.0
2,58.295
3,24.0
3,59.95
8,15.5
2,9.0
6,22.5
1,24.5
11,15.0
3,75.0
2,22.23
4,15.5
2,27.5
1,130.0
0,0.0
3,50.0
0,0.0
3,55.0
7,21.5
0,0.0
11,25.0
3,30.0
5,35.0
4,18.5
4,76.995
1,27.99
0,0.0
0,0.0
3,27.48
0,0.0
15,25.0
11,320.0
0,0.0
0,0.0
1,50.0
3,5.0
0,0.0
0,0.0
1,150.0
2,20.975
1,20.0
1,20.0
0,0.0
1,32.0
15,15.0
1,5.0
1,80.0
4,25.5
4,15.25
5,24.98
7,60.0
2,12.48
3,30.0
2,34.975
3,20.0
4,54.975
0,0.0
5,10.5
1,65.0
2,57.5
0,0.0
5,21.99
2,25.0
7,34.99
0,0.0
1,30.0
5,35.0
3,18.0
2,13.5
6,45.0
8,10.0
0,0.0
1,30.0
0,0.0
8,125.0
0,0.0
3,88.99
6,15.5
2,29.28
1,29.49
0,0.0
2,32.5
0,0.0
2,190.0
0,0.0
4,34.5
1,20.0
4,17.5
1,50.0
3,25.0
12,10.0
0,0.0
1,65.0
0,0.0
8,47.5
3,35.0
5,100.0
0,0.0
1,19.0
4,16.855
3,12.0
0,0.0
0,0.0
1,26.0
4,16.855
4,17.5
3,12.0
0,0.0
0,0.0
1,26.0
3,9.09
0,0.0
0,0.0
5,74.0
1,14.99
7,11.99
0,0.0
1,50.0
0,0.0
5,65.0
4,7.5
7,25.0
0,0.0
4,52.495000000000005
2,57.47
4,12.5
7,11.0
6,29.495
6,29.0
0,0.0
1,7.0
0,0.0
6,15.0
0,0.0
7,20.0
3,15.0
3,25.0
7,20.0
1,60.0
0,0.0
3,17.48
1,150.0
3,35.0
12,39.5
0,0.0
3,19.0
3,25.0
3,80.0
2,32.995000000000005
11,5.0
0,0.0
12,33.5
3,58.99
6,20.0
4,9.0
0,0.0
6,32.5
0,0.0
1,20.0
5,20.0
10,32.5
2,14.245000000000001
1,18.99
2,33.495000000000005
7,18.0
2,41.995000000000005
2,74.995
1,48.0
4,32.5
0,0.0
1,150.0
10,29.5
0,0.0
6,25.0
1,69.99
6,27.995
4,28.994999999999997
0,0.0
9,45.0
1,25.0
3,15.0
5,10.0
0,0.0
3,25.0
12,31.5
3,27.0
5,10.0
0,0.0
15,20.0
1,10.0
1,35.0
1,7.99
8,62.47
0,0.0
2,32.475
3,12.0
0,0.0
0,0.0
0,0.0
5,30.0
0,0.0
0,0.0
5,29.0
6,89.995
1,60.0
0,0.0
20,20.0
1,18.16
1,50.0
13,20.0
0,0.0
1,60.0
3,30.0
0,0.0
2,24.494999999999997
2,47.5
5,25.0
0,0.0
1,25.0
4,25.0
0,0.0
7,33.31
7,40.0
7,10.0
0,0.0
0,0.0
0,0.0
0,0.0
5,68.99
2,19.0
6,26.5
3,35.0
1,7.0
2,33.495000000000005
1,14.9
3,20.0
2,41.495000000000005
0,0.0
7,20.0
0,0.0
8,9.5
0,0.0
10,15.0
3,35.0
1,65.0
4,20.0
1,39.99
6,5.5
7,25.0
0,0.0
3,20.0
0,0.0
0,0.0
5,15.0
1,37.0
1,35.0
8,20.0
1,75.0
10,57.5
1,65.0
2,75.0
0,0.0
3,15.0
4,5.995
8,59.745000000000005
2,24.995
4,23.5
7,80.0
4,41.445
0,0.0
0,0.0
1,22.0
0,0.0
1,24.0
7,30.0
2,150.0
2,16.0
7,25.0
2,6.0
3,20.0
0,0.0
18,9.0
5,22.0
3,30.0
0,0.0
1,20.0
5,10.0
0,0.0
2,11.0
0,0.0
0,0.0
0,0.0
12,9.5
0,0.0
7,20.0
17,100.0
1,59.99
15,15.0
7,15.0
1,80.0
1,16.0
4,47.0
0,0.0
1,85.0
1,59.99
14,60.0
4,14.309999999999999
4,250.0
4,30.0
0,0.0
6,50.0
3,12.0
4,13.74
0,0.0
6,57.0
0,0.0
0,0.0
3,45.0
0,0.0
4,75.0
0,0.0
4,64.5
7,29.0
5,30.0
0,0.0
3,15.0
5,20.0
10,9.475
4,54.535
1,15.0
3,149.95
0,0.0
3,10.0
5,30.0
1,50.0
0,0.0
2,21.5
0,0.0
1,59.97
2,11.905000000000001
0,0.0
3,20.0
1,36.0
4,21.98
1,34.0
0,0.0
3,40.0
0,0.0
2,13.995000000000001
0,0.0
1,30.0
1,19.0
0,0.0
9,37.5
7,100.0
0,0.0
1,10.0
0,0.0
0,0.0
1,95.0
2,42.0
4,34.99
2,40.5
0,0.0
1,200.0
0,0.0
6,13.5
0,0.0
3,65.0
0,0.0
1,24.98
1,25.9
8,19.25
3,24.99
4,94.97
2,25.0
37,15.0
0,0.0
0,0.0
0,0.0
2,536.25
9,33.95
6,13.5
4,58.99
24,30.0
1,34.99
3,74.0
0,0.0
8,30.0
2,12.475
5,10.0
0,0.0
3,95.0
17,20.0
0,0.0
1,15.0
6,15.0
1,200.0
2,30.0
3,8.0
1,55.0
0,0.0
12,12.5
0,0.0
1,18.0
0,0.0
0,0.0
10,22.0
4,47.905
1,90.0
0,0.0
8,45.0
0,0.0
5,125.0
0,0.0
4,17.619999999999997
0,0.0
3,49.93
1,20.0
2,12.5
4,45.0
12,74.99
1,62.0
3,29.99
0,0.0
6,35.0
4,48.99
6,27.995
9,19.99
0,0.0
8,25.0
0,0.0
1,25.0
3,15.0
1,59.99
0,0.0
0,0.0
2,22.5
1,3.0
0,0.0
6,39.0
0,0.0
0,0.0
0,0.0
0,0.0
6,14.0
4,73.99
8,48.735
6,30.0
2,29.744999999999997
1,15.0
3,35.0
5,12.0
10,42.5
3,74.99
0,0.0
5,20.0
0,0.0
9,15.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
3,17.49
1,38.0
20,11.0
12,19.24
0,0.0
4,31.5
1,20.0
1,99.95
0,0.0
3,54.95
2,107.5
7,12.0
2,18.5
0,0.0
0,0.0
0,0.0
1,8.0
4,30.0
6,10.0
0,0.0
2,38.0
0,0.0
1,76.99
0,0.0
1,10.0
0,0.0
5,35.0
4,38.5
0,0.0
4,79.995
12,11.0
1,38.0
0,0.0
1,39.95
6,10.0
1,250.0
0,0.0
0,0.0
2,185.0
1,50.0
2,185.0
1,50.0
5,9.0
0,0.0
5,40.0
2,45.0
0,0.0
3,12.49
1,7.0
2,43.5
2,89.0
0,0.0
2,102.5
6,27.475
0,0.0
1,5.0
7,25.0
5,20.0
0,0.0
5,68.99
5,16.0
8,14.475
0,0.0
3,14.99
1,16.0
0,0.0
1,6.0
1,18.0
1,120.0
4,81.97
1,10.0
4,99.5
1,25.0
0,0.0
3,9.0
2,12.5
5,44.99
0,0.0
0,0.0
29,20.0
1,13.0
0,0.0
3,12.0
0,0.0
2,13.605
3,9.99
3,25.0
1,12.0
0,0.0
3,39.95
0,0.0
3,18.0
3,15.0
1,10.0
2,34.975
0,0.0
5,9.99
11,15.0
9,17.98
0,0.0
2,42.5
17,10.0
0,0.0
0,0.0
0,0.0
0,0.0
9,20.0
3,15.99
1,10.0
10,275.0
1,23.0
0,0.0
0,0.0
16,17.5
8,28.0
6,49.495000000000005
1,5.0
3,15.0
6,57.0
0,0.0
1,50.0
4,64.36500000000001
1,45.0
10,6.495
4,7.5
1,100.0
13,19.99
3,90.0
0,0.0
0,0.0
4,11.0
2,9.99
3,25.0
0,0.0
3,17.0
1,10.0
6,77.0
4,10.0
1,120.0
2,15.495
0,0.0
3,20.0
1,6.0
3,29.0
3,15.0
0,0.0
3,40.0
1,43.2
0,0.0
7,30.0
3,10.0
1,20.0
0,0.0
3,16.0
0,0.0
11,6.0
3,15.0
1,75.0
5,10.49
3,10.0
2,100.0
11,6.5
0,0.0
0,0.0
4,42.5
8,30.0
2,27.45
3,25.0
0,0.0
5,150.0
0,0.0
1,250.0
1,50.0
1,10.0
2,28.994999999999997
2,47.5
9,29.0
1,24.0
6,11.98
0,0.0
0,0.0
0,0.0
5,30.0
3,25.0
4,11.0
4,15.0
37,15.0
0,0.0
4,95.0
1,80.0
0,0.0
0,0.0
10,28.990000000000002
0,0.0
8,32.5
3,68.99
7,90.0
0,0.0
0,0.0
0,0.0
3,12.0
0,0.0
13,22.0
6,12.5
2,54.0
2,7.985
1,54.95
0,0.0
0,0.0
3,15.0
8,36.5
0,0.0
0,0.0
0,0.0
1,16.44
12,17.494999999999997
8,25.0
1,45.0
1,40.0
4,79.97
3,15.0
1,10.0
11,45.0
1,300.0
6,10.0
0,0.0
1,5.0
1,20.0
0,0.0
6,45.0
0,0.0
1,45.0
6,24.0
0,0.0
5,15.0
0,0.0
1,350.0
7,25.0
9,10.0
4,10.0
4,10.0
2,11.25
0,0.0
1,19.95
1,26.0
6,45.0
2,17.105
0,0.0
11,20.0
0,0.0
0,0.0
2,4.0
0,0.0
0,0.0
3,20.0
1,13.0
10,25.475
0,0.0
1,50.0
1,80.0
8,10.5
0,0.0
2,124.975
0,0.0
16,22.5
4,29.0
1,8.0
1,25.0
0,0.0
0,0.0
4,27.5
5,15.0
12,15.0
1,45.0
2,5.0
1,25.99
3,11.95
0,0.0
3,12.0
3,18.0
6,11.975
0,0.0
11,40.0
2,62.495
0,0.0
0,0.0
13,12.0
4,264.5
1,140.0
2,34.5
0,0.0
6,42.5
0,0.0
2,13.5
2,52.49
2,46.0
0,0.0
1,35.0
4,82.49
2,6.5
2,25.0
4,18.325
0,0.0
6,8.975
6,17.5
0,0.0
20,40.0
0,0.0
2,16.5
1,18.0
3,40.0
0,0.0
7,15.0
2,33.5
2,49.745000000000005
2,79.245
3,95.0
1,25.0
1,20.0
1,25.0
2,29.975
20,15.0
0,0.0
3,12.0
0,0.0
0,0.0
2,4.495
0,0.0
0,0.0
7,25.0
0,0.0
0,0.0
3,20.0
7,70.0
1,48.0
1,75.0
2,37.5
12,67.475
1,24.0
0,0.0
2,22.5
2,29.975
0,0.0
3,60.0
1,10.0
3,19.0
0,0.0
5,19.0
3,24.98
0,0.0
1,35.0
1,4.0
3,24.0
0,0.0
1,24.0
12,15.0
8,42.5
1,40.0
1,32.0
4,43.995000000000005
11,28.0
12,15.5
1,15.0
1,4.99
1,40.0
0,0.0
0,0.0
0,0.0
1,19.99
0,0.0
4,67.5
2,42.495000000000005
4,187.5
6,15.0
4,19.744999999999997
0,0.0
3,20.0
1,10.0
1,9.99
0,0.0
3,28.0
0,0.0
2,66.965
1,7.0
4,38.5
1,15.0
0,0.0
2,40.0
0,0.0
1,15.0
1,50.0
4,200.0
7,15.0
4,65.555
0,0.0
0,0.0
5,80.0
10,12.5
5,20.0
5,25.0
0,0.0
3,60.0
0,0.0
0,0.0
4,7.0
1,40.0
0,0.0
0,0.0
3,8.0
0,0.0
3,17.0
3,7.5
2,37.475
0,0.0
14,37.495000000000005
9,20.0
2,27.5
1,18.0
3,9.0
1,59.99
8,62.5
1,18.0
2,126.99000000000001
2,16.5
1,16.0
1,85.0
0,0.0
4,249.995
0,0.0
1,10.0
2,44.475
1,10.0
0,0.0
4,39.5
9,25.0
1,20.0
1,20.0
3,19.99
1,94.99
21,8.5
1,60.0
7,25.0
13,10.0
8,7.495
1,79.99
5,25.0
4,90.0
13,10.0
9,98.99
0,0.0
4,23.5
4,34.5
11,19.0
0,0.0
8,14.975
1,495.0
2,27.5
5,10.0
1,22.0
2,23.47
0,0.0
0,0.0
0,0.0
0,0.0
10,34.0
0,0.0
10,12.5
6,20.0
2,12.0
1,60.0
3,27.99
1,40.0
4,44.0
5,10.97
0,0.0
8,40.0
6,4.5
2,26.0
0,0.0
0,0.0
20,5.74
1,80.0
14,28.64
6,32.5
3,25.0
0,0.0
0,0.0
1,50.0
2,12.5
8,30.25
9,8.0
0,0.0
0,0.0
0,0.0
1,400.0
0,0.0
3,115.0
3,15.0
0,0.0
2,19.875
2,20.75
6,42.5
6,25.0
1,30.0
4,7.5
14,29.985
3,75.0
10,13.535
1,29.0
0,0.0
0,0.0
0,0.0
1,95.0
0,0.0
0,0.0
0,0.0
2,13.5
8,14.725
2,45.0
3,15.0
0,0.0
1,25.0
3,60.0
0,0.0
0,0.0
1,105.0
5,80.0
1,35.0
0,0.0
1,40.0
1,13.0
3,25.0
0,0.0
0,0.0
1,10.0
15,15.0
0,0.0
6,17.25
0,0.0
1,125.0
6,17.25
0,0.0
1,125.0
5,15.0
0,0.0
13,49.0
1,34.95
6,11.0
2,11.5
7,8.0
2,35.0
0,0.0
0,0.0
1,49.95
5,9.0
0,0.0
0,0.0
1,45.0
5,15.0
0,0.0
6,22.494999999999997
0,0.0
1,50.0
5,12.0
0,0.0
4,32.0
0,0.0
4,15.0
9,15.0
1,69.0
2,50.0
0,0.0
4,34.0
0,0.0
1,30.0
1,35.0
3,274.99
3,50.0
4,27.5
1,50.0
3,10.0
0,0.0
0,0.0
1,38.0
1,7.0
1,10.0
1,20.0
7,30.0
1,19.0
11,20.0
2,14.055
2,27.475
0,0.0
0,0.0
0,0.0
1,28.0
0,0.0
0,0.0
1,50.0
6,72.5
0,0.0
0,0.0
1,39.0
0,0.0
0,0.0
3,50.0
18,29.665
0,0.0
0,0.0
7,30.0
7,22.0
5,35.0
1,10.0
1,20.0
0,0.0
0,0.0
0,0.0
3,37.48
1,13.99
6,9.745000000000001
0,0.0
0,0.0
2,44.995000000000005
1,35.0
0,0.0
0,0.0
4,22.494999999999997
12,10.0
3,35.0
4,42.0
1,300.0
8,8.0
3,18.0
3,8.99
0,0.0
8,74.995
0,0.0
0,0.0
2,49.989999999999995
24,14.5
4,27.5
2,10.0
3,37.48
0,0.0
0,0.0
1,15.0
4,13.5
10,10.5
0,0.0
4,10.495000000000001
0,0.0
4,13.75
3,45.0
1,40.0
0,0.0
1,1024.7
0,0.0
2,150.0
6,20.0
1,20.0
0,0.0
0,0.0
0,0.0
3,40.0
0,0.0
0,0.0
2,68.5
1,118.99
2,28.115000000000002
2,7.0
6,157.5
0,0.0
3,50.0
2,60.0
5,25.0
0,0.0
0,0.0
1,49.0
0,0.0
4,42.0
2,79.5
4,14.99
7,12.0
3,16.0
0,0.0
13,12.0
0,0.0
0,0.0
0,0.0
0,0.0
1,25.0
1,500.0
2,32.715
0,0.0
2,20.48
0,0.0
3,25.0
3,15.0
4,48.995000000000005
1,16.0
2,21.23
1,120.0
1,100.0
0,0.0
2,109.475
6,12.5
5,8.95
4,51.495
7,45.0
1,58.99
0,0.0
5,15.0
0,0.0
0,0.0
9,8.0
1,99.99
1,10.0
0,0.0
5,33.0
1,35.0
0,0.0
1,20.0
6,58.5
0,0.0
5,25.0
4,19.994999999999997
1,15.0
4,47.5
0,0.0
1,50.0
1,10.0
3,25.0
10,25.994999999999997
6,29.995
0,0.0
1,90.0
0,0.0
0,0.0
1,75.0
1,20.0
0,0.0
5,35.99
9,26.0
1,50.0
0,0.0
0,0.0
2,6.0
2,21.0
0,0.0
5,30.0
0,0.0
12,20.0
9,6.0
0,0.0
3,20.0
4,9.0
2,234.995
1,17.0
10,26.0
0,0.0
0,0.0
0,0.0
10,54.555
0,0.0
0,0.0
2,16.0
2,6.0
2,48.0
1,55.0
0,0.0
0,0.0
4,9.0
7,39.0
6,100.0
2,20.0
6,12.5
2,29.7
1,15.0
3,35.0
10,25.0
0,0.0
1,50.0
3,109.99
2,37.0
