Name,id,usersrated,average,baverage,avgweight,numweights,numgeeklists,numtrading,numwanting,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,categories,types
Lords of War: Orcs versus Dwarves,135215,361.0,6.67191,5.67847,1.9,20.0,89.0,35.0,3.0,46.0,793.0,704.0,50.0,55.0,2012.0,2.0,8.0,30.0,30.0,12.0,"[1002, 1010, 2040, 2685, 2015, 1019]","['customizable', 'strategy']"
Untamed: Feral Factions,261525,206.0,7.69301,5.67841,2.0,7.0,44.0,12.0,17.0,117.0,507.0,423.0,4.0,307.0,2019.0,2.0,3.0,20.0,30.0,10.0,"[1089, 2041, 1002, 2664, 1010, 2040, 2015]",[]
Samurai: Game of Politics and Warfare in Feudal Japan,63,423.0,6.45407,5.67832,2.6296,54.0,287.0,80.0,20.0,55.0,1121.0,195.0,24.0,24.0,1979.0,2.0,8.0,180.0,180.0,12.0,"[2046, 2072, 1035, 2947, 1001, 2855, 2070, 2828, 1019]",['war']
Mint Tin Pirates,165346,253.0,7.48794,5.67831,1.1795,39.0,69.0,11.0,20.0,88.0,509.0,438.0,49.0,49.0,2014.0,2.0,2.0,5.0,5.0,10.0,"[1002, 1017, 2072, 2040, 1090]",[]
Woodlands,247313,268.0,6.73948,5.67829,1.875,8.0,58.0,22.0,32.0,154.0,637.0,711.0,19.0,52.0,2018.0,2.0,4.0,20.0,40.0,10.0,"[1028, 1037, 2002]",[]
Pitch,10789,249.0,6.78847,5.678,1.7727,22.0,93.0,0.0,4.0,15.0,190.0,2627.0,15.0,10.0,1600.0,2.0,4.0,30.0,30.0,12.0,"[1002, 2009]",[]
Fold-it,206844,540.0,6.23078,5.67797,1.2857,7.0,161.0,35.0,34.0,149.0,805.0,1775.0,10.0,17.0,2016.0,1.0,5.0,20.0,20.0,8.0,"[1032, 2060, 2685, 1028, 1037]",[]
Voyage of the B.S.M. Pandora,2678,304.0,6.75576,5.67797,2.6333,30.0,128.0,14.0,103.0,251.0,832.0,219.0,54.0,54.0,1981.0,1.0,1.0,90.0,90.0,10.0,"[1022, 1020, 2026, 1016, 1113]",['thematic']
Gem Rush,145393,293.0,6.6871,5.67794,1.8333,12.0,244.0,35.0,45.0,253.0,597.0,1078.0,5.0,23.0,2013.0,1.0,6.0,45.0,45.0,13.0,"[2023, 1020, 1010, 2040, 2011, 2004, 2002]",[]
Rail Pass,210908,232.0,6.89446,5.67791,2.0,8.0,62.0,18.0,47.0,252.0,487.0,1166.0,18.0,92.0,2019.0,2.0,6.0,5.0,10.0,13.0,"[1032, 2023, 2011, 1030, 2007, 2078, 1028, 1037, 1034]","['party', 'family']"
Black Sheep,36739,1175.0,5.94014,5.6779,1.4211,95.0,761.0,158.0,23.0,86.0,2130.0,2677.0,4.0,27.0,2008.0,2.0,4.0,30.0,30.0,8.0,"[1089, 1002, 1041, 2040, 2004]",['family']
Circus Imperium,2224,281.0,6.69591,5.67778,2.0476,21.0,172.0,29.0,30.0,57.0,524.0,255.0,21.0,21.0,1988.0,2.0,12.0,120.0,120.0,12.0,"[2021, 1010, 2026, 1031]",['thematic']
Samurai: The Card Game,35634,452.0,6.29372,5.67765,2.0312,32.0,286.0,34.0,29.0,102.0,740.0,836.0,12.0,12.0,2009.0,2.0,4.0,60.0,60.0,12.0,"[1002, 2043, 2040, 2889, 1035, 2004]",['strategy']
Stonewall's Sword: The Battle of Cedar Mountain,158886,137.0,8.0635,5.67765,3.2308,13.0,73.0,8.0,30.0,90.0,533.0,202.0,36.0,36.0,2015.0,2.0,2.0,180.0,180.0,12.0,"[1048, 2057, 1102, 2072, 2850, 2026, 2710, 1019]",['war']
Mystery House: Adventures in a Box,269537,438.0,6.31312,5.67755,2.375,8.0,104.0,30.0,60.0,501.0,874.0,942.0,26.0,46.0,2019.0,1.0,5.0,60.0,60.0,14.0,"[1022, 2023, 1039, 1040, 1030, 1037]",[]
Munchkin Steampunk,164031,342.0,6.62108,5.67748,1.8333,12.0,66.0,24.0,19.0,123.0,1355.0,428.0,2.0,20.0,2015.0,3.0,6.0,60.0,90.0,12.0,"[2041, 1002, 2072, 2040, 1079, 2686, 2015]",[]
Dead Panic,133437,1050.0,5.97785,5.67745,2.2683,41.0,649.0,170.0,38.0,261.0,2608.0,1395.0,79.0,79.0,2013.0,2.0,6.0,90.0,90.0,13.0,"[2001, 2023, 2072, 2040, 2015, 2481]",['family']
Cambria,38873,397.0,6.42821,5.67743,1.8049,41.0,237.0,49.0,23.0,87.0,578.0,1025.0,19.0,19.0,2008.0,2.0,5.0,20.0,20.0,8.0,"[1050, 2080, 2072]","['strategy', 'family']"
Cobra Paw,220700,515.0,6.32402,5.67731,1.0,9.0,63.0,20.0,11.0,71.0,1292.0,3397.0,42.0,14.0,2017.0,2.0,6.0,5.0,15.0,5.0,"[1032, 1041, 2072, 2060, 1037]",[]
SuperGang,18794,205.0,7.08961,5.67725,2.8667,15.0,82.0,12.0,19.0,55.0,395.0,131.0,15.0,15.0,1985.0,3.0,5.0,120.0,120.0,10.0,"[1032, 1079, 1033, 1026, 2035]",[]
Sherlock Holmes: Four Investigations,244171,221.0,6.92573,5.67723,1.5,4.0,71.0,33.0,21.0,74.0,959.0,460.0,2.0,22.0,2014.0,1.0,1.0,60.0,60.0,10.0,"[1117, 1116, 1040, 1093]",[]
Warlords of Europe,46323,283.0,6.82491,5.67715,2.6444,45.0,247.0,22.0,59.0,229.0,517.0,353.0,57.0,57.0,2010.0,2.0,4.0,180.0,240.0,12.0,"[2046, 2072, 1035, 1019]","['war', 'thematic']"
Taverna,181404,490.0,6.2743,5.67715,2.65,20.0,307.0,67.0,12.0,144.0,1022.0,747.0,2.0,161.0,2015.0,2.0,5.0,60.0,90.0,12.0,"[2080, 2041, 1010, 1035, 2082]",['strategy']
Dragonsgate College,184704,318.0,6.63624,5.67715,2.875,8.0,194.0,53.0,19.0,177.0,683.0,539.0,8.0,40.0,2017.0,2.0,4.0,60.0,90.0,12.0,"[2072, 1010, 2002, 2015]",[]
Kachina,30024,355.0,6.61521,5.6771,2.0606,33.0,324.0,42.0,15.0,85.0,460.0,812.0,26.0,26.0,2009.0,2.0,5.0,45.0,45.0,10.0,"[1055, 2040, 1082, 2002]","['strategy', 'family']"
The Lord of the Rings: The Fellowship of the Ring,3563,363.0,6.51382,5.67706,2.8462,26.0,193.0,38.0,16.0,46.0,718.0,400.0,24.0,24.0,2001.0,2.0,2.0,90.0,90.0,12.0,"[2018, 1010, 1047, 2011, 1064, 1093, 1019]",['war']
Victory Roads,171278,132.0,8.08712,5.67689,3.4615,13.0,69.0,13.0,38.0,118.0,597.0,157.0,35.0,35.0,2015.0,2.0,2.0,120.0,1440.0,12.0,"[2072, 2026, 2070, 1019, 1049]",['war']
Warband: Against the Darkness,153905,257.0,6.73514,5.67684,2.6667,18.0,281.0,50.0,27.0,146.0,496.0,403.0,24.0,24.0,2015.0,2.0,5.0,60.0,60.0,10.0,"[2001, 2080, 1046, 2004, 1086]",['strategy']
Road to Berlin: Platoon Level Combat in World War II – A Panzer Grenadier Game,16805,166.0,7.42694,5.6767,2.7742,31.0,87.0,23.0,14.0,63.0,527.0,219.0,21.0,21.0,2005.0,2.0,2.0,120.0,120.0,12.0,"[2026, 1019, 1049]",['war']
Warmachine Prime Mk III,199076,115.0,8.03348,5.67669,4.4,5.0,18.0,7.0,4.0,18.0,229.0,607.0,1.0,17.0,2016.0,2.0,4.0,60.0,60.0,12.0,"[2072, 1042, 1010, 1047, 2015, 1019]",[]
Kill The Unicorns,204602,451.0,7.26818,5.67662,2.0,11.0,81.0,20.0,8.0,134.0,1021.0,700.0,30.0,378.0,2019.0,3.0,6.0,25.0,45.0,10.0,"[1089, 2012, 1023, 1002, 2040, 1030, 2004, 2686, 2015]",[]
6-Tage Rennen,515,244.0,6.88194,5.67655,1.76,25.0,126.0,15.0,26.0,45.0,251.0,262.0,4.0,40.0,1986.0,3.0,8.0,60.0,60.0,8.0,"[2876, 1031, 1038]",['family']
Clue: Discover the Secrets,37589,977.0,6.10448,5.67653,1.8169,71.0,235.0,57.0,4.0,37.0,2098.0,1328.0,4.0,33.0,2008.0,3.0,6.0,60.0,60.0,9.0,"[1039, 1045, 2047, 1040, 2035]",['family']
Kenjin,172362,351.0,6.46815,5.67645,1.8889,9.0,167.0,52.0,31.0,162.0,883.0,701.0,28.0,28.0,2015.0,2.0,4.0,30.0,30.0,12.0,"[2080, 1023, 1002, 1039, 2016]",['strategy']
Gangster,31621,587.0,6.15846,5.67643,2.3056,72.0,359.0,50.0,15.0,89.0,820.0,730.0,3.0,22.0,2007.0,2.0,5.0,90.0,90.0,10.0,"[2080, 1033]",['strategy']
Remember Our Trip,294230,144.0,7.58211,5.67643,2.125,8.0,48.0,10.0,87.0,348.0,397.0,505.0,33.0,20.0,2019.0,2.0,4.0,30.0,30.0,10.0,"[1009, 2984, 2987, 2048, 1097]",[]
Judge Dredd: The Cursed Earth,240957,341.0,6.50556,5.67631,2.0,9.0,144.0,46.0,39.0,274.0,1121.0,977.0,11.0,83.0,2019.0,1.0,4.0,30.0,50.0,14.0,"[1002, 1116, 2023]",[]
Gorkamorka,5255,362.0,6.51022,5.67629,2.7895,38.0,86.0,16.0,27.0,60.0,625.0,188.0,46.0,46.0,1997.0,2.0,4.0,120.0,120.0,12.0,"[2072, 1010, 1079, 1047, 1019]","['war', 'thematic']"
Escape Room: The Game – Virtual Reality,229315,211.0,6.96294,5.67626,2.0,1.0,58.0,16.0,26.0,103.0,840.0,425.0,6.0,80.0,2017.0,3.0,5.0,60.0,60.0,16.0,"[2023, 1072, 1028, 1037]",[]
Wander: The Cult of Barnacle Bay,232134,164.0,8.00025,5.67613,2.2857,7.0,79.0,7.0,60.0,266.0,491.0,436.0,237.0,237.0,2019.0,1.0,5.0,45.0,120.0,12.0,"[2001, 1022, 1089, 2023, 2072, 1010, 1047, 2011]",[]
Travel Blog,85105,653.0,6.10403,5.67609,1.5185,54.0,654.0,92.0,11.0,80.0,925.0,1491.0,2.0,11.0,2010.0,2.0,6.0,30.0,30.0,8.0,"[1094, 2078, 1037, 1097]",[]
Ney vs. Wellington: The Battle of Quatre Bras,4255,236.0,6.87873,5.67608,3.5882,34.0,64.0,33.0,8.0,36.0,865.0,90.0,19.0,19.0,1979.0,2.0,2.0,180.0,180.0,14.0,"[2072, 2026, 1051, 1019]",['war']
Napoleon's War:  The 100 Days,65313,189.0,7.18253,5.676,2.3659,41.0,170.0,25.0,19.0,103.0,390.0,353.0,37.0,37.0,2010.0,2.0,2.0,60.0,60.0,8.0,"[2001, 2026, 1051, 1019]",['war']
RRR,76203,242.0,6.80975,5.67596,1.9444,18.0,107.0,8.0,61.0,168.0,506.0,845.0,12.0,20.0,2010.0,2.0,2.0,15.0,15.0,10.0,"[1009, 2080, 1010, 2002]",['abstract']
Pingo Pingo,171136,406.0,6.39068,5.67593,1.3571,14.0,188.0,55.0,12.0,117.0,1164.0,1121.0,3.0,13.0,2015.0,2.0,5.0,15.0,15.0,6.0,"[1032, 1090, 1037]",[]
Solar Draft,287732,191.0,7.19099,5.6759,1.8571,7.0,51.0,8.0,39.0,203.0,390.0,671.0,20.0,12.0,2019.0,2.0,5.0,20.0,30.0,14.0,"[2041, 1002, 2846, 2004, 1113, 2015]",[]
Squad Seven,5711,381.0,6.41711,5.6759,1.3182,44.0,151.0,31.0,36.0,74.0,698.0,449.0,8.0,82.0,2002.0,2.0,4.0,20.0,20.0,12.0,"[1032, 1022, 1002, 2040, 1037]","['party', 'family']"
Santa's Workshop,235017,185.0,7.23892,5.67584,2.0,4.0,79.0,9.0,47.0,180.0,483.0,558.0,5.0,22.0,2017.0,2.0,5.0,45.0,60.0,14.0,"[1082, 2082]",[]
Salvation Road,153991,247.0,6.85466,5.67582,2.3333,6.0,211.0,50.0,44.0,232.0,624.0,608.0,1.0,71.0,2016.0,1.0,8.0,45.0,75.0,10.0,"[1022, 2046, 2023, 2072, 2819, 2015]",['thematic']
Illusions of Glory: The Great War on the Eastern Front,157653,188.0,7.37447,5.67572,3.5385,13.0,90.0,17.0,33.0,113.0,738.0,204.0,3.0,33.0,2017.0,2.0,4.0,360.0,360.0,12.0,"[2018, 2072, 2078, 2070, 1019, 1065]",['war']
1828,272538,98.0,8.35306,5.67571,4.1111,9.0,55.0,0.0,30.0,73.0,108.0,349.0,2.0,11.0,2018.0,3.0,5.0,210.0,420.0,16.0,"[2012, 1021, 2081, 2005, 2002, 1034, 1011]",[]
Omega Centauri,33759,229.0,6.96223,5.6757,3.1429,21.0,372.0,33.0,91.0,471.0,500.0,397.0,43.0,43.0,2014.0,2.0,4.0,60.0,60.0,12.0,"[1015, 2011, 1016, 2079]",['strategy']
Xe Queo!,6191,333.0,6.51444,5.67562,1.52,25.0,92.0,15.0,20.0,93.0,473.0,891.0,3.0,50.0,1998.0,2.0,2.0,20.0,20.0,8.0,"[1009, 1023, 2016]",['abstract']
The King of Frontier,159910,223.0,6.85614,5.67562,2.0714,14.0,157.0,7.0,58.0,135.0,268.0,1208.0,2.0,81.0,2013.0,2.0,4.0,30.0,30.0,10.0,"[1029, 2043, 2843, 1035, 2002]",[]
Blood Bowl: Second Season Edition,318472,94.0,8.89553,5.67552,3.3333,6.0,12.0,1.0,18.0,106.0,407.0,110.0,38.0,38.0,2020.0,2.0,2.0,45.0,120.0,12.0,"[2854, 2072, 1010, 1046, 2676, 1047, 2947, 2661, 1038, 2940, 2015, 2974]",[]
City Hall,123844,338.0,6.49006,5.67549,2.7778,27.0,576.0,125.0,16.0,124.0,1173.0,548.0,1.0,27.0,2014.0,2.0,4.0,90.0,90.0,13.0,"[2012, 1029, 1001, 2002]",['strategy']
Einauge sei wachsam!,40234,432.0,6.29387,5.67529,1.8182,33.0,138.0,14.0,21.0,68.0,359.0,2202.0,2.0,60.0,2009.0,2.0,5.0,45.0,45.0,10.0,"[1002, 1090, 2004]",['family']
Deadball,224149,158.0,8.46203,5.67526,2.2,15.0,232.0,3.0,20.0,86.0,390.0,421.0,57.0,57.0,2017.0,1.0,2.0,15.0,30.0,8.0,"[1017, 2072, 1120, 2070, 1038]",[]
Chopstick Dexterity MegaChallenge 3000,25695,483.0,6.20634,5.67515,1.0882,34.0,445.0,52.0,30.0,122.0,889.0,1343.0,5.0,15.0,2006.0,1.0,3.0,15.0,15.0,10.0,"[1032, 1037]",['family']
Cult: Choose Your God Wisely,194061,216.0,7.20051,5.67512,3.0,5.0,58.0,11.0,15.0,183.0,501.0,424.0,1.0,171.0,2018.0,2.0,5.0,45.0,90.0,12.0,"[2080, 2012, 1024, 1115, 2686, 2082]",[]
Sticky Chameleons,220778,424.0,6.3444,5.67511,1.0,8.0,75.0,16.0,13.0,84.0,803.0,1307.0,8.0,81.0,2017.0,2.0,5.0,20.0,20.0,6.0,"[1032, 1089, 2831]",[]
Renature,300001,155.0,7.51368,5.67501,2.1667,6.0,67.0,4.0,130.0,891.0,391.0,392.0,93.0,46.0,2020.0,2.0,4.0,45.0,60.0,8.0,[2080],[]
The Brigade,213503,288.0,6.81392,5.675,1.875,8.0,129.0,65.0,19.0,136.0,912.0,499.0,2.0,73.0,2018.0,2.0,4.0,20.0,40.0,8.0,"[2001, 1022, 2080, 1010, 2011, 2007, 2004, 1086]",[]
Pandemonium,168537,310.0,7.59712,5.67482,2.8,10.0,83.0,24.0,33.0,240.0,644.0,203.0,603.0,603.0,2017.0,1.0,5.0,90.0,120.0,14.0,"[2046, 2023, 1010, 1024, 1047, 2819]","['thematic', 'strategy']"
Clue,130592,1287.0,6.01247,5.67474,1.5714,28.0,45.0,34.0,2.0,39.0,3318.0,2380.0,54.0,35.0,2012.0,2.0,6.0,40.0,40.0,8.0,"[1023, 1039, 2072, 1040, 2035]",['family']
Five Cucumbers,147768,1143.0,5.91628,5.67471,1.3269,52.0,237.0,54.0,12.0,83.0,1883.0,5234.0,34.0,21.0,2013.0,2.0,6.0,25.0,25.0,8.0,"[1002, 2685, 2009]",['family']
Shaolia: Warring States,275996,176.0,7.45341,5.6747,2.3333,9.0,30.0,5.0,54.0,279.0,470.0,357.0,1.0,497.0,2020.0,2.0,4.0,30.0,60.0,14.0,"[1015, 2072, 1010, 1086, 2082]",[]
Timeline: Classic,257284,216.0,6.87908,5.67467,1.0,2.0,9.0,5.0,10.0,41.0,665.0,791.0,25.0,40.0,2018.0,2.0,6.0,15.0,15.0,8.0,"[1002, 1094, 1027]",[]
The Coming Storm: Quadrigame of the Fourth Coalition October 1806 - June 1807,67199,123.0,8.0078,5.67457,3.16,25.0,85.0,4.0,32.0,79.0,434.0,188.0,1.0,27.0,2010.0,2.0,2.0,180.0,360.0,0.0,"[2018, 2072, 2676, 2026, 1051, 2070, 1019, 2974]",['war']
Kairo,107635,309.0,6.56387,5.67455,2.5667,30.0,422.0,62.0,19.0,117.0,993.0,483.0,2.0,12.0,2012.0,2.0,4.0,45.0,45.0,8.0,"[1052, 2041, 2984, 1021, 2875, 2676, 2040, 2940, 2002, 2897]","['strategy', 'family']"
Carnac,103061,232.0,6.96182,5.67445,2.4444,9.0,97.0,8.0,31.0,129.0,362.0,706.0,3.0,29.0,2011.0,2.0,2.0,20.0,20.0,8.0,"[1009, 2906, 2048]",['abstract']
Steam Donkey,155042,290.0,6.618,5.67445,2.1538,26.0,217.0,25.0,17.0,91.0,477.0,980.0,1.0,30.0,2014.0,2.0,4.0,45.0,45.0,10.0,"[2041, 1002, 2040, 2661, 2004]",[]
Batman: Gotham City Strategy Game,130911,799.0,6.06588,5.67438,2.3333,45.0,731.0,112.0,52.0,270.0,1406.0,908.0,1.0,66.0,2013.0,2.0,4.0,60.0,90.0,14.0,"[2080, 2018, 1116, 2072, 1047, 2015]","['thematic', 'strategy']"
Over the Reich,8316,163.0,7.70215,5.67434,3.9091,33.0,44.0,4.0,29.0,71.0,386.0,79.0,24.0,24.0,1993.0,2.0,10.0,120.0,120.0,12.0,"[2650, 2072, 2676, 2026, 2822, 2070, 2019, 2944, 2897, 1019, 1049]",['war']
Harry's Grand Slam Baseball Game,5306,405.0,6.3209,5.67428,1.1212,66.0,243.0,26.0,10.0,51.0,525.0,3099.0,1.0,12.0,1962.0,2.0,4.0,20.0,20.0,8.0,"[1002, 2040, 2070, 1038]","['thematic', 'family']"
Butterfly,284229,275.0,6.66047,5.67422,1.2,10.0,33.0,1.0,25.0,93.0,142.0,2643.0,155.0,10.0,2019.0,2.0,5.0,30.0,60.0,8.0,"[1009, 2984, 2676, 2661, 2004]",['family']
Octopus' Garden,85800,298.0,6.59724,5.67421,1.5263,19.0,209.0,38.0,19.0,84.0,648.0,958.0,1.0,48.0,2011.0,2.0,4.0,45.0,45.0,10.0,"[1089, 2957, 1094, 1084, 2902, 2900, 2048, 2004, 2070, 2861, 2002]",['family']
On the Dot,22465,556.0,6.21389,5.67417,1.6471,51.0,155.0,35.0,11.0,65.0,1068.0,1358.0,1.0,61.0,2006.0,2.0,4.0,5.0,5.0,10.0,"[1009, 2048, 2060]","['abstract', 'family']"
Cappuccino,146818,498.0,6.23522,5.67411,1.2581,31.0,122.0,28.0,9.0,58.0,592.0,1512.0,1.0,14.0,2013.0,2.0,4.0,10.0,20.0,8.0,"[1009, 2043, 2676, 2011]",['abstract']
Polterfass,148531,397.0,6.34987,5.67408,1.5833,24.0,180.0,19.0,40.0,116.0,479.0,1225.0,12.0,12.0,2013.0,3.0,6.0,20.0,20.0,8.0,"[1017, 2072, 2661, 2020]",['party']
TINYforming Mars,282493,213.0,7.09711,5.67405,2.5714,7.0,73.0,3.0,28.0,463.0,594.0,453.0,5.0,147.0,2019.0,1.0,2.0,30.0,45.0,10.0,"[2080, 2041, 1002, 1120, 1016, 2819]",[]
Tomorrow,89342,453.0,6.383,5.67399,2.6957,23.0,397.0,57.0,57.0,286.0,771.0,598.0,62.0,62.0,2013.0,4.0,6.0,90.0,90.0,18.0,"[2080, 1023, 2041, 1084, 2040, 1069, 1026, 1001, 1016, 2020, 2686, 2019, 2015, 1019]","['war', 'strategy']"
Football Strategy,951,409.0,6.40337,5.67398,1.5556,36.0,349.0,76.0,8.0,23.0,850.0,606.0,27.0,27.0,1959.0,2.0,4.0,150.0,150.0,10.0,"[1023, 2072, 2047, 2055, 2003, 2070, 2020, 1038, 2939]",['strategy']
Princess Jing,218179,372.0,6.46518,5.67396,1.2,10.0,122.0,57.0,19.0,245.0,779.0,1286.0,12.0,32.0,2018.0,2.0,2.0,15.0,30.0,8.0,"[1023, 2676, 2967]",[]
King of 12,302917,202.0,7.19373,5.67395,1.5,8.0,10.0,4.0,6.0,118.0,476.0,696.0,68.0,10.0,2020.0,2.0,4.0,20.0,40.0,10.0,"[1023, 1002, 2857, 1010, 2823, 2009]",[]
Think Str8!,171544,208.0,7.00327,5.67392,2.3333,12.0,81.0,13.0,53.0,217.0,278.0,486.0,11.0,11.0,2015.0,2.0,4.0,60.0,60.0,10.0,"[1039, 2055, 2060]",['family']
Lindisfarne,254017,231.0,7.25173,5.67389,2.28,25.0,42.0,9.0,22.0,113.0,368.0,482.0,21.0,21.0,2018.0,2.0,4.0,30.0,45.0,10.0,"[2041, 1017, 2072, 1035, 2004]",[]
Gold Fever,234120,439.0,6.34895,5.67388,1.0,10.0,84.0,12.0,13.0,92.0,652.0,4294.0,87.0,72.0,2017.0,2.0,5.0,10.0,15.0,7.0,"[1041, 1030, 2661, 1037, 2004]",[]
Victoria Cross: The Battle of Rorke's Drift,10662,209.0,7.03043,5.67383,2.4062,32.0,216.0,31.0,34.0,96.0,388.0,170.0,16.0,16.0,2004.0,2.0,2.0,120.0,120.0,12.0,"[2046, 2072, 2947, 2710, 2016, 2070, 1019]",['war']
Hot Rod Creeps,126242,284.0,6.67155,5.67379,1.6471,17.0,222.0,71.0,20.0,67.0,700.0,475.0,2.0,34.0,2012.0,2.0,6.0,30.0,30.0,15.0,"[2040, 2011, 1031]","['thematic', 'family']"
All Things Zombie: The Boardgame,36986,548.0,6.19151,5.67372,2.5385,52.0,547.0,120.0,62.0,301.0,1187.0,1125.0,122.0,122.0,2009.0,1.0,6.0,40.0,40.0,12.0,"[2057, 2023, 1046, 2676, 2026, 1024, 1016, 2070, 1019, 2481]","['war', 'thematic']"
聖杯サクセション (Throne and the Grail),216497,185.0,7.10405,5.67371,1.6667,3.0,93.0,1.0,94.0,237.0,242.0,1027.0,2.0,16.0,2016.0,2.0,2.0,10.0,20.0,10.0,"[1002, 2040, 2004]",[]
Banjooli Xeet,99459,441.0,6.37592,5.67364,1.1538,39.0,92.0,18.0,5.0,62.0,510.0,1338.0,2.0,45.0,2013.0,2.0,5.0,30.0,30.0,8.0,"[1023, 1017, 2072, 2011, 1031, 2035]",['family']
Ion: A Compound Building Game,174611,387.0,6.44739,5.67359,1.3333,18.0,142.0,60.0,27.0,135.0,1774.0,881.0,2.0,40.0,2015.0,2.0,7.0,20.0,40.0,8.0,"[2041, 1002, 1039, 1094, 1030, 2048, 2004]",['family']
Guardians,256159,192.0,7.3762,5.67355,2.1667,6.0,65.0,40.0,26.0,162.0,511.0,280.0,5.0,38.0,2018.0,2.0,4.0,30.0,45.0,13.0,"[1002, 2040, 2015]",[]
Logistico,8096,512.0,6.21758,5.67347,2.717,53.0,288.0,35.0,65.0,171.0,522.0,722.0,2.0,51.0,2003.0,2.0,5.0,60.0,60.0,11.0,"[2001, 2046, 1021, 2007, 1011]",['strategy']
Bushido,210152,175.0,7.48446,5.67343,2.0,8.0,35.0,13.0,30.0,166.0,376.0,570.0,3.0,30.0,2018.0,2.0,2.0,20.0,30.0,8.0,"[2041, 1017, 2072, 1010, 1046, 2040]",[]
Magic: The Gathering – Heroes of Dominaria Board Game,248763,246.0,6.79581,5.6734,2.2857,7.0,60.0,52.0,19.0,180.0,685.0,364.0,6.0,37.0,2018.0,2.0,4.0,45.0,75.0,14.0,"[2903, 2850, 1010, 2081, 2007, 2078, 2876]",[]
Crash Tackle Rugby Board Game,3003,155.0,7.68239,5.67336,2.4516,31.0,109.0,10.0,33.0,94.0,272.0,249.0,39.0,39.0,2001.0,2.0,2.0,180.0,180.0,12.0,"[2001, 2072, 1038]","['thematic', 'strategy']"
Battle Hymn Vol. 1: Gettysburg and Pea Ridge,236931,156.0,7.78983,5.67318,3.0625,16.0,50.0,16.0,45.0,125.0,487.0,192.0,31.0,31.0,2018.0,1.0,2.0,45.0,480.0,0.0,"[1048, 2057, 1102, 2072, 2026, 2947, 2710, 1019]",['war']
Bowling Solitaire,25314,269.0,6.68952,5.67305,1.5185,27.0,422.0,2.0,5.0,55.0,255.0,2701.0,11.0,21.0,1969.0,1.0,1.0,30.0,30.0,8.0,"[1002, 1120, 2070, 2819, 1038]",['family']
Flash Duel,65334,325.0,6.64342,5.67302,1.4894,47.0,115.0,15.0,14.0,76.0,380.0,902.0,49.0,49.0,2010.0,2.0,2.0,5.0,5.0,0.0,"[1002, 1010, 1046, 2040, 2015]",['family']
"The Battle of Fontenoy: 11 May, 1745",39939,100.0,8.658,5.6729,4.2083,24.0,45.0,6.0,24.0,103.0,496.0,148.0,1.0,37.0,2012.0,1.0,2.0,30.0,360.0,0.0,"[2726, 2072, 2026, 2975, 1019]",['war']
D-Day Dice: Free Trial Version,61028,280.0,6.64254,5.67288,1.8158,38.0,180.0,3.0,7.0,117.0,372.0,1168.0,81.0,81.0,2009.0,1.0,4.0,20.0,20.0,8.0,"[2023, 1017, 2072, 2020, 1049]",['thematic']
Gen7: A Crossroads Game,257321,392.0,6.36301,5.67288,2.4545,11.0,215.0,75.0,66.0,672.0,1342.0,1515.0,30.0,60.0,2018.0,3.0,4.0,60.0,90.0,14.0,"[2041, 2072, 2011, 1016, 2019, 2015, 2017, 2082]",['thematic']
Dark Seas,170146,489.0,6.24472,5.67284,1.9231,26.0,376.0,96.0,9.0,124.0,1233.0,1127.0,1.0,28.0,2015.0,2.0,4.0,45.0,45.0,14.0,"[1017, 2072, 1090, 2019, 2002]",[]
Havannah,2759,186.0,7.22446,5.6728,3.3684,19.0,111.0,15.0,33.0,82.0,267.0,654.0,2.0,22.0,1980.0,2.0,2.0,30.0,30.0,10.0,"[1009, 2048]",['abstract']
Ventura,34871,463.0,6.40108,5.67278,3.0227,44.0,755.0,199.0,12.0,161.0,1618.0,460.0,1.0,39.0,2011.0,2.0,4.0,90.0,90.0,13.0,"[2080, 2041, 2676, 2011, 1070, 2020, 1086, 2002, 1019]",['strategy']
Tom Tube,6508,422.0,6.27546,5.67278,2.2778,54.0,264.0,76.0,18.0,62.0,658.0,654.0,6.0,61.0,2003.0,2.0,2.0,30.0,30.0,10.0,"[2081, 2078, 1016, 2002]","['abstract', 'strategy']"
"Supply Lines of the American Revolution: The Northern Theater, 1775-1777",120265,151.0,7.5843,5.67255,2.7,20.0,109.0,11.0,66.0,168.0,524.0,267.0,1.0,16.0,2017.0,2.0,2.0,150.0,180.0,0.0,"[2726, 1075, 2072, 2078, 1019]",['war']
Omen: Edge of the Aegean,212370,149.0,7.50436,5.6725,2.0,2.0,80.0,30.0,12.0,51.0,785.0,353.0,38.0,38.0,2016.0,2.0,2.0,20.0,30.0,0.0,"[1050, 2080, 1002, 1010, 1046, 2040, 1082, 2015]",[]
Munchkin Quest,29678,3687.0,5.86618,5.6723,2.5215,209.0,1279.0,434.0,53.0,488.0,8282.0,2767.0,3.0,258.0,2008.0,2.0,4.0,180.0,180.0,12.0,"[1022, 2072, 1020, 1010, 1046, 1079, 2011, 2028]",['thematic']
Eggs of Ostrich,146035,239.0,6.76046,5.67214,1.1818,11.0,167.0,5.0,46.0,93.0,199.0,1750.0,3.0,11.0,2012.0,3.0,3.0,10.0,10.0,12.0,"[1002, 2040, 2020]",[]
