Name,id,usersrated,average,baverage,avgweight,numweights,numgeeklists,numtrading,numwanting,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,categories,types
Godspeed,286160,392.0,7.3369,5.8489,2.65,20.0,89.0,44.0,92.0,546.0,1146.0,677.0,12.0,79.0,2020.0,2.0,5.0,45.0,90.0,10.0,"[2012, 1016, 2082]",['strategy']
The Mind Extreme,287607,443.0,7.12418,5.84893,1.2857,14.0,54.0,10.0,24.0,163.0,1232.0,1896.0,25.0,21.0,2019.0,2.0,4.0,20.0,20.0,8.0,"[1002, 2023, 1039, 2040, 1098]",[]
War Room,229713,284.0,8.45687,5.84823,3.6071,28.0,41.0,3.0,110.0,533.0,637.0,322.0,5.0,112.0,2019.0,2.0,6.0,120.0,360.0,14.0,"[1021, 2016, 2070, 2020, 2019, 1019, 1049]",['war']
Expancity,201846,592.0,6.99342,5.84805,2.0,15.0,119.0,15.0,101.0,465.0,703.0,1189.0,9.0,53.0,2018.0,2.0,4.0,60.0,90.0,10.0,"[2001, 1029, 1021, 2011, 2070, 2002]",[]
"DAK2: The Campaign in North Africa, 1940-1942",12234,274.0,8.29174,5.848,4.377,61.0,255.0,6.0,100.0,293.0,743.0,163.0,2.0,61.0,2004.0,1.0,2.0,360.0,360.0,14.0,"[2072, 2026, 2070, 1019, 1049]",['war']
"Warhammer 40,000 (Fourth Edition)",13362,1112.0,6.47008,5.84792,3.5075,134.0,178.0,36.0,18.0,31.0,1449.0,1461.0,29.0,29.0,2004.0,2.0,6.0,60.0,60.0,10.0,"[2072, 1010, 1047, 2011, 1016, 2015]",['war']
Big Points,34004,871.0,6.46755,5.84772,1.3478,69.0,283.0,35.0,38.0,92.0,887.0,3194.0,3.0,10.0,2008.0,2.0,5.0,20.0,20.0,8.0,"[1009, 2004]",['family']
Exoplanets,163976,751.0,6.60498,5.84745,2.3714,35.0,531.0,112.0,40.0,327.0,1526.0,1371.0,126.0,126.0,2015.0,2.0,4.0,45.0,60.0,12.0,"[2080, 2041, 2040, 1016, 1086, 2002]","['strategy', 'family']"
Province,154259,1241.0,6.3001,5.84744,1.8235,85.0,557.0,218.0,17.0,135.0,2905.0,2651.0,128.0,128.0,2014.0,2.0,2.0,25.0,25.0,13.0,"[1029, 2813, 2082]",['strategy']
Friese's Landlord,147623,875.0,6.5063,5.84738,1.7727,44.0,233.0,43.0,35.0,150.0,1739.0,1540.0,6.0,35.0,2013.0,2.0,6.0,40.0,40.0,12.0,"[1002, 1029, 2040, 1079, 2902, 2686]","['thematic', 'family']"
Fealty,96704,643.0,6.68892,5.84712,2.4359,39.0,643.0,97.0,32.0,173.0,985.0,1579.0,37.0,37.0,2011.0,2.0,4.0,15.0,30.0,14.0,"[1009, 2080, 2043, 2040, 1035, 2011, 2020, 1086]","['abstract', 'strategy']"
Axis & Allies Miniatures,17970,1088.0,6.51042,5.8471,2.2931,174.0,461.0,112.0,44.0,78.0,1736.0,2655.0,99.0,99.0,2005.0,2.0,2.0,60.0,60.0,10.0,"[2018, 2041, 1044, 2072, 1047, 2035, 1019, 1049]","['war', 'customizable']"
Gloria Picktoria,247,1043.0,6.35317,5.8463,1.4815,108.0,449.0,114.0,30.0,96.0,1985.0,2142.0,2.0,50.0,1996.0,2.0,5.0,45.0,45.0,10.0,"[2041, 1002, 2004]",['family']
The Stars Are Right,37696,1320.0,6.30883,5.8469,2.4536,97.0,454.0,88.0,33.0,206.0,2098.0,2396.0,3.0,58.0,2008.0,2.0,4.0,55.0,55.0,12.0,"[1002, 2040, 1024, 2011, 2048, 2060, 1028, 2002]",['strategy']
Hart an der Grenze,22237,936.0,6.44278,5.84684,1.4174,115.0,307.0,28.0,94.0,235.0,885.0,1515.0,22.0,22.0,2006.0,3.0,6.0,40.0,40.0,10.0,"[1023, 1002, 2040, 1030]",['party']
Necromunda: Underhive,234521,319.0,7.89326,5.84676,3.8462,13.0,87.0,10.0,38.0,151.0,1121.0,742.0,5.0,78.0,2017.0,2.0,4.0,60.0,60.0,12.0,"[2001, 2072, 1046, 1047, 2011, 1016, 2015]",[]
Lagoon: Land of Druids,152053,1300.0,6.30505,5.84675,2.7273,77.0,1325.0,357.0,41.0,305.0,3356.0,2114.0,1.0,276.0,2014.0,1.0,4.0,60.0,60.0,14.0,"[1022, 1020, 1010, 2676, 2026, 2011, 2003, 2005, 2002]","['abstract', 'strategy']"
Arraial,246150,677.0,6.66887,5.84672,1.5,18.0,179.0,39.0,58.0,332.0,990.0,2296.0,11.0,59.0,2018.0,1.0,4.0,30.0,30.0,8.0,"[1009, 2001, 2048, 1028, 2819]",['family']
Demon Worker,216856,423.0,7.09322,5.8464,2.4615,13.0,74.0,26.0,58.0,323.0,920.0,844.0,3.0,27.0,2016.0,3.0,4.0,45.0,45.0,10.0,[2082],[]
Canasta,17104,1151.0,6.37475,5.84643,2.1429,98.0,190.0,16.0,1.0,15.0,1351.0,5449.0,31.0,21.0,1939.0,2.0,6.0,45.0,45.0,12.0,"[1002, 2040, 2004]","['abstract', 'family']"
Lost Valley: The Yukon Goldrush 1896,130605,582.0,6.76464,5.84595,2.875,32.0,634.0,122.0,94.0,350.0,1546.0,986.0,51.0,51.0,2014.0,2.0,6.0,45.0,45.0,10.0,"[1055, 2072, 1020, 2011, 2002]",['strategy']
Siam,20782,601.0,6.73799,5.84592,2.1892,37.0,233.0,25.0,54.0,212.0,830.0,2779.0,1.0,20.0,2005.0,2.0,2.0,15.0,15.0,8.0,"[1009, 1089, 2676]",['abstract']
Sonora,296626,392.0,7.26829,5.84618,2.3333,9.0,73.0,35.0,93.0,491.0,1040.0,1288.0,72.0,37.0,2020.0,1.0,4.0,30.0,45.0,10.0,"[1009, 1032, 2001, 1089, 2080, 2956, 2043, 2860, 2081, 2055, 2004]",[]
Lascaux,30932,1063.0,6.34753,5.84573,1.578,109.0,453.0,82.0,51.0,207.0,1213.0,2350.0,7.0,14.0,2007.0,3.0,5.0,25.0,25.0,8.0,"[1089, 2012, 1023, 1002, 1036, 2004, 2020]",['family']
Arena: For the Gods!,207753,833.0,6.51562,5.84556,1.8182,22.0,293.0,117.0,14.0,167.0,1554.0,1886.0,4.0,35.0,2017.0,2.0,6.0,30.0,40.0,8.0,"[2012, 1017, 2072, 1046, 2676, 1082]",[]
Successors (First/Second Edition),68,483.0,7.01346,5.84538,3.194,67.0,444.0,46.0,38.0,69.0,865.0,378.0,22.0,22.0,1997.0,2.0,4.0,180.0,180.0,12.0,"[1050, 2018, 2072, 2078, 1019]",['war']
Henchmania,204817,554.0,6.93607,5.8452,2.0,17.0,80.0,37.0,6.0,65.0,1155.0,1162.0,7.0,74.0,2016.0,2.0,5.0,45.0,60.0,12.0,"[2080, 1002, 2664, 2072, 1079, 1035]",[]
Scopa,15889,812.0,6.54992,5.84507,1.5075,67.0,260.0,55.0,7.0,50.0,1517.0,5516.0,21.0,29.0,1600.0,2.0,6.0,30.0,30.0,8.0,"[1002, 2040, 1045, 2047, 2004, 2019]",['family']
Journal 29: Interactive Book Game,253399,432.0,7.13086,5.8451,2.4444,9.0,51.0,18.0,13.0,93.0,991.0,1250.0,12.0,12.0,2017.0,1.0,0.0,120.0,120.0,14.0,"[1117, 2055, 1028]",[]
On the Origin of Species,276004,452.0,7.28472,5.84743,2.36,25.0,176.0,31.0,59.0,402.0,1302.0,884.0,28.0,97.0,2019.0,1.0,4.0,45.0,80.0,9.0,"[1089, 1029, 2040, 2002]",['strategy']
Biosphere,237251,340.0,7.41456,5.84497,3.375,16.0,89.0,12.0,48.0,242.0,339.0,931.0,1.0,25.0,2017.0,2.0,6.0,30.0,90.0,12.0,"[2001, 2080, 2041, 2676]",[]
Vampire Empire,128698,612.0,6.73458,5.84495,2.175,40.0,520.0,118.0,34.0,162.0,1221.0,1328.0,41.0,41.0,2012.0,2.0,2.0,30.0,30.0,10.0,"[1023, 1002, 1039, 1046, 2040, 1035]",['strategy']
Fleet Wharfside,176262,490.0,6.92575,5.84483,1.7059,17.0,262.0,67.0,14.0,93.0,1445.0,1469.0,2.0,41.0,2015.0,2.0,4.0,20.0,30.0,13.0,"[1089, 1002, 2040, 1008, 2004]",[]
The Ruhr: A Story of Coal Trade,226254,469.0,6.9725,5.84465,3.5714,14.0,285.0,56.0,78.0,271.0,1220.0,1169.0,11.0,22.0,2017.0,2.0,4.0,120.0,120.0,12.0,"[1021, 1084, 1088, 1008, 2007, 1011, 2082]",[]
Kick-Ass: The Board Game,250561,401.0,7.35367,5.84452,2.8571,14.0,101.0,34.0,25.0,179.0,1116.0,779.0,14.0,38.0,2018.0,1.0,4.0,60.0,90.0,18.0,"[1116, 2023]",['thematic']
Alhambra: The Card Game,431,928.0,6.42324,5.84449,1.7234,47.0,710.0,161.0,18.0,110.0,2450.0,2345.0,6.0,17.0,1992.0,2.0,6.0,45.0,45.0,10.0,"[1052, 2080, 2041, 1002, 1029, 1021, 2040, 1079, 1035, 2004]",['family']
The Lord of the Rings: The Two Towers Deck-Building Game,142555,579.0,6.85328,5.8444,2.1852,27.0,159.0,42.0,40.0,111.0,1442.0,1136.0,1.0,41.0,2013.0,2.0,5.0,30.0,45.0,15.0,"[1002, 2664, 1010, 1064, 1093]",['thematic']
Grant Takes Command,1821,260.0,7.95372,5.84426,3.7143,49.0,192.0,2.0,63.0,158.0,823.0,286.0,30.0,30.0,2001.0,2.0,2.0,120.0,120.0,12.0,"[1048, 1102, 2072, 2676, 2026, 2947, 2710, 2822, 2070, 1019]",['war']
Electronic Catch Phrase,135262,821.0,6.5395,5.84394,1.0638,47.0,122.0,43.0,4.0,30.0,1979.0,3481.0,22.0,19.0,2000.0,4.0,99.0,20.0,20.0,8.0,"[1072, 3000, 1030, 2019]",['party']
Bugs in the Kitchen,137909,1756.0,6.17051,5.84393,1.051,98.0,424.0,78.0,38.0,207.0,3211.0,6808.0,26.0,25.0,2013.0,2.0,4.0,15.0,20.0,6.0,"[1032, 1089, 1041, 1072, 2035]","[""children's""]"
Pluckin' Pairs,121041,600.0,6.72489,5.84376,1.087,23.0,188.0,34.0,21.0,146.0,1034.0,2758.0,7.0,14.0,2012.0,3.0,8.0,50.0,50.0,12.0,"[1030, 2020, 2027, 2017]",['party']
Dungeoneer: Vault of the Fiends,8207,1265.0,6.30276,5.84363,2.23,100.0,332.0,143.0,33.0,115.0,2736.0,990.0,37.0,37.0,2003.0,2.0,4.0,30.0,30.0,12.0,"[2001, 1022, 1002, 1017, 2072, 1020, 1010, 2040, 2011, 2002, 2015]",['thematic']
Men of Iron,14683,543.0,6.85508,5.84346,2.7172,99.0,414.0,52.0,52.0,198.0,1348.0,812.0,2.0,43.0,2005.0,2.0,2.0,180.0,180.0,12.0,"[2026, 1035, 1019]",['war']
Unicornus Knights,204605,460.0,7.0814,5.84345,3.3333,15.0,269.0,47.0,72.0,410.0,1199.0,809.0,2.0,60.0,2016.0,2.0,6.0,60.0,90.0,12.0,"[2957, 2023, 2072, 1010, 2676, 2011, 2015]",['thematic']
Mhing,1452,667.0,6.67198,5.84333,2.1061,66.0,537.0,96.0,14.0,62.0,1646.0,1597.0,1.0,21.0,1982.0,2.0,6.0,60.0,60.0,10.0,"[1002, 2004]","['abstract', 'family']"
Stonewall in the Valley,4214,306.0,7.72008,5.84314,3.4103,39.0,144.0,19.0,39.0,85.0,1070.0,208.0,26.0,26.0,1995.0,2.0,2.0,60.0,840.0,12.0,"[1048, 2072, 2026, 1019]",['war']
Wildlife Adventure,156,569.0,6.80089,5.84308,1.8814,59.0,545.0,67.0,37.0,68.0,874.0,1075.0,1.0,16.0,1985.0,2.0,6.0,60.0,60.0,10.0,"[1089, 1020, 2081, 2078, 1011]",['family']
Godzilla: Tokyo Clash,303051,346.0,7.70269,5.84644,2.1,10.0,54.0,22.0,66.0,402.0,1377.0,490.0,43.0,92.0,2020.0,2.0,4.0,45.0,45.0,10.0,"[1002, 2857, 1046, 2040, 2026, 2011, 1064, 2015]",[]
Cosmic Run,171110,412.0,7.15288,5.84269,1.5,20.0,254.0,48.0,30.0,156.0,769.0,1695.0,6.0,40.0,2015.0,1.0,4.0,30.0,30.0,8.0,"[1017, 2072, 2661, 1016]",[]
Hive Mind,201308,450.0,7.10227,5.84266,1.1429,7.0,82.0,29.0,27.0,179.0,1031.0,1609.0,15.0,10.0,2016.0,3.0,12.0,30.0,90.0,8.0,"[2023, 2055, 1030]",['party']
Unmatched Game System,295564,214.0,8.58236,5.84253,2.0,4.0,21.0,0.0,12.0,70.0,197.0,1641.0,99.0,40.0,2019.0,2.0,4.0,20.0,40.0,9.0,"[2001, 2857, 1046, 2975, 1047, 2078, 2686, 2019, 2015]",[]
Jetpack Joyride,253215,621.0,6.76107,5.84242,1.1333,15.0,129.0,38.0,48.0,189.0,1398.0,2212.0,29.0,64.0,2019.0,1.0,4.0,20.0,20.0,8.0,"[1028, 1031, 1037, 2002, 1101]",[]
Iquazú,235627,534.0,6.85714,5.84237,1.7273,11.0,134.0,35.0,56.0,237.0,915.0,1176.0,6.0,23.0,2017.0,2.0,4.0,50.0,50.0,10.0,"[2080, 1010, 2040, 2011, 2004]",['family']
Dungeon Mayhem: Monster Madness,295577,316.0,7.74584,5.84528,1.1429,7.0,15.0,4.0,18.0,153.0,1183.0,1143.0,30.0,30.0,2020.0,2.0,6.0,10.0,10.0,8.0,"[1002, 1010, 1046, 2040, 2685, 2015]",[]
Hex,4112,691.0,6.70992,5.84215,2.7818,55.0,471.0,6.0,25.0,192.0,559.0,3924.0,7.0,67.0,1942.0,2.0,2.0,20.0,20.0,8.0,"[1009, 2026, 2081]",['abstract']
I Go!,8552,992.0,6.3931,5.84212,1.4823,141.0,351.0,51.0,35.0,105.0,1344.0,4803.0,3.0,10.0,2003.0,2.0,4.0,30.0,30.0,8.0,"[2041, 1002, 2040, 1008, 2048, 1090, 2004]",['family']
Raids,234429,662.0,6.80553,5.84166,2.3103,29.0,193.0,41.0,53.0,336.0,1212.0,1438.0,8.0,36.0,2018.0,2.0,4.0,40.0,40.0,10.0,"[1035, 1008]",[]
Elements,73313,533.0,6.82728,5.84174,1.4,20.0,320.0,21.0,47.0,252.0,748.0,2931.0,3.0,22.0,2010.0,2.0,2.0,10.0,20.0,8.0,"[1023, 1002, 2040]","['abstract', 'family']"
Versailles,160561,793.0,6.51746,5.8417,2.7708,48.0,665.0,106.0,27.0,198.0,1421.0,1293.0,35.0,35.0,2014.0,2.0,5.0,90.0,90.0,12.0,"[2078, 2813, 1086, 2002]",['strategy']
Mystery of the Temples,234691,738.0,6.70467,5.84168,2.4444,18.0,269.0,92.0,32.0,232.0,2032.0,1432.0,5.0,42.0,2017.0,2.0,4.0,20.0,40.0,10.0,"[2689, 2080, 1021, 1010, 2060, 2004, 2015]",[]
Too Many Cooks,3632,1070.0,6.34219,5.84161,1.4,105.0,459.0,66.0,36.0,122.0,1428.0,2712.0,1.0,90.0,2002.0,2.0,5.0,30.0,30.0,10.0,"[1002, 2040, 2004, 2009]",['family']
Temporum,162263,996.0,6.388,5.84158,2.14,50.0,643.0,87.0,63.0,386.0,1169.0,2877.0,3.0,44.0,2014.0,2.0,5.0,35.0,35.0,13.0,"[2726, 1050, 2080, 1002, 2040, 1035, 2011, 2078, 1016]",['strategy']
Unspeakable Words,24304,1468.0,6.23445,5.84126,1.3211,109.0,548.0,87.0,66.0,456.0,2657.0,4212.0,2.0,49.0,2007.0,2.0,6.0,30.0,30.0,10.0,"[1002, 2072, 2040, 1024, 2685, 2661, 1025]","['party', 'family']"
Munchkin Booty,31920,1999.0,6.23303,5.84122,1.9405,84.0,356.0,150.0,19.0,200.0,4829.0,1705.0,112.0,112.0,2008.0,3.0,6.0,90.0,90.0,10.0,"[1002, 2072, 1046, 1079, 1090, 2686, 2008, 2015]",['thematic']
Pocket Battles: Elves vs. Orcs,66081,811.0,6.53963,5.84118,2.0563,71.0,402.0,118.0,39.0,171.0,2084.0,1059.0,54.0,54.0,2010.0,2.0,2.0,20.0,20.0,8.0,"[2072, 1010, 1019]",['war']
Mezo,243797,368.0,7.43986,5.84147,3.2903,31.0,115.0,30.0,107.0,650.0,964.0,643.0,5.0,287.0,2020.0,2.0,4.0,90.0,120.0,14.0,"[2080, 1047, 1082, 2020, 2015]",['strategy']
Smash Up: That '70s Expansion,241225,321.0,7.59871,5.84097,2.6667,3.0,15.0,14.0,90.0,307.0,1755.0,133.0,13.0,13.0,2018.0,2.0,2.0,45.0,45.0,14.0,"[2080, 1002, 2040, 2686, 2015]",[]
Mechanica,268493,547.0,7.01101,5.84196,2.3158,19.0,147.0,53.0,58.0,371.0,1225.0,1196.0,22.0,137.0,2020.0,1.0,4.0,45.0,75.0,12.0,"[1088, 2081, 1028, 1016, 2002]","['strategy', 'family']"
Cairn,275916,332.0,7.57735,5.84207,1.625,8.0,46.0,15.0,112.0,738.0,762.0,1089.0,29.0,39.0,2019.0,2.0,2.0,25.0,25.0,10.0,"[1010, 2676, 1047, 1036, 2002]",['abstract']
Piraten kapern,117663,1156.0,6.35853,5.8417,1.0882,68.0,141.0,24.0,8.0,89.0,1943.0,10156.0,302.0,17.0,2012.0,2.0,5.0,30.0,30.0,8.0,"[1002, 1017, 2072, 1090, 2661, 2004]",['family']
Candamir: The First Settlers,12004,1819.0,6.17927,5.84018,2.2438,201.0,855.0,175.0,35.0,194.0,2850.0,2408.0,3.0,26.0,2004.0,2.0,4.0,60.0,60.0,12.0,"[2001, 1020, 2676, 2004, 2008, 2015]",['family']
Biblios Dice,164506,522.0,6.8415,5.84012,1.68,25.0,228.0,47.0,78.0,205.0,929.0,1249.0,4.0,43.0,2015.0,2.0,5.0,30.0,30.0,8.0,"[2012, 1023, 2922, 1017, 2072, 1035, 2661]",[]
Stellar,293678,329.0,7.5903,5.84098,2.087,23.0,54.0,15.0,76.0,507.0,917.0,994.0,49.0,38.0,2020.0,2.0,2.0,30.0,30.0,8.0,"[1002, 2040]",['strategy']
Assault on Hoth: The Empire Strikes Back,3548,502.0,6.96358,5.84,2.209,67.0,349.0,38.0,142.0,263.0,964.0,404.0,59.0,59.0,1988.0,2.0,2.0,90.0,90.0,12.0,"[2018, 2072, 2850, 2676, 2026, 1064, 1016, 2070, 1019]","['war', 'thematic']"
Caribbean,13301,1493.0,6.20725,5.83988,1.7526,190.0,630.0,132.0,34.0,173.0,1918.0,2255.0,2.0,11.0,2004.0,2.0,4.0,30.0,30.0,8.0,"[2689, 2046, 2012, 1023, 1008, 2007, 1090, 2020]",['family']
Cosmic Encounter Duel,298572,369.0,7.35239,5.84137,2.5455,11.0,75.0,45.0,85.0,489.0,1183.0,791.0,26.0,48.0,2020.0,2.0,2.0,30.0,30.0,14.0,"[1023, 2040, 2876, 1016, 2020, 1113, 2686, 2015]",[]
Empires of the Middle Ages,911,423.0,7.17573,5.83972,3.5818,55.0,323.0,36.0,111.0,301.0,1044.0,174.0,35.0,35.0,1980.0,1.0,6.0,240.0,360.0,14.0,"[1015, 1021, 1035, 1001, 2017, 1019]","['war', 'strategy']"
The Extraordinary Adventures of Baron Munchausen,2470,364.0,7.27992,5.83961,1.4815,27.0,219.0,15.0,64.0,328.0,1031.0,212.0,13.0,48.0,1998.0,3.0,20.0,45.0,45.0,10.0,"[1022, 2012, 1030, 2028, 2027]","['thematic', 'party']"
Barbarossa,72809,587.0,6.8321,5.83956,2.6,40.0,292.0,45.0,44.0,271.0,1456.0,889.0,3.0,109.0,2010.0,2.0,5.0,60.0,60.0,18.0,"[2041, 1002, 2664, 2040, 1019, 1049]",['thematic']
Rage,568,1670.0,6.19263,5.83949,1.4685,143.0,757.0,175.0,22.0,126.0,4089.0,5507.0,13.0,27.0,1983.0,2.0,10.0,45.0,45.0,8.0,"[1002, 2040, 2009]",['family']
Allegiance: A Realm Divided,147887,302.0,8.04017,5.8394,2.95,20.0,91.0,13.0,66.0,274.0,490.0,450.0,203.0,203.0,2015.0,2.0,4.0,30.0,60.0,10.0,"[2001, 1010, 2040, 2015]",['strategy']
Boomerang,254213,420.0,7.06352,5.83938,1.6667,9.0,116.0,25.0,51.0,181.0,634.0,1495.0,24.0,18.0,2018.0,2.0,4.0,30.0,45.0,10.0,"[2041, 1002, 2055, 2004]",[]
Twilight Imperium: Second Edition,26055,525.0,6.91753,5.83878,3.5098,51.0,236.0,63.0,14.0,58.0,864.0,254.0,19.0,19.0,2000.0,2.0,6.0,240.0,240.0,12.0,"[1015, 2072, 2026, 2011, 1026, 1001, 1016, 1113, 2002, 2008, 2079, 2015, 2017, 1019]",['thematic']
"Fort Sumter: The Secession Crisis, 1860-61",229956,671.0,6.64793,5.83921,1.8333,36.0,233.0,62.0,39.0,157.0,1210.0,2622.0,14.0,42.0,2018.0,2.0,2.0,20.0,40.0,10.0,"[1009, 2840, 1048, 2080, 2018, 1002, 1102, 2040, 1001, 2710, 2822, 2070, 1019]",['war']
1776: The Game of the American Revolutionary War,3312,957.0,6.49715,5.83912,3.1189,143.0,650.0,154.0,19.0,92.0,2526.0,595.0,70.0,70.0,1974.0,2.0,2.0,120.0,120.0,12.0,"[2726, 1108, 1075, 2072, 2676, 2026, 2947, 2070, 1019]",['war']
AT-43 Initiation Set: Operation Damocles,24878,539.0,6.97252,5.83896,2.8289,76.0,284.0,55.0,36.0,121.0,918.0,1436.0,85.0,85.0,2006.0,2.0,2.0,60.0,60.0,12.0,"[2001, 2072, 1010, 2975, 1047, 1016, 1019]",['war']
Martian Rails,42929,388.0,7.22769,5.83887,3.1818,33.0,223.0,31.0,47.0,128.0,890.0,1530.0,4.0,29.0,2009.0,2.0,6.0,120.0,180.0,12.0,"[2013, 2010, 1021, 2039, 2081, 2007, 1016, 1034, 1011]",['strategy']
Sultaniya,145012,755.0,6.55509,5.83884,2.0,37.0,428.0,66.0,45.0,202.0,1375.0,1792.0,35.0,35.0,2014.0,2.0,4.0,45.0,45.0,8.0,"[1052, 1029, 2048, 1028, 2004, 2002]",['family']
Mini Mölkky,186279,304.0,7.56484,5.83875,1.2222,9.0,41.0,2.0,9.0,55.0,587.0,4145.0,9.0,90.0,2013.0,2.0,99.0,30.0,30.0,6.0,"[1032, 1030, 2685]",[]
Direwild,218376,355.0,7.6362,5.83871,2.8,10.0,106.0,21.0,79.0,397.0,830.0,861.0,7.0,150.0,2018.0,2.0,4.0,60.0,90.0,13.0,"[1089, 2023, 2664, 2072, 1010, 2676, 2015]",[]
Terrible Swift Sword: Battle of Gettysburg Game,3577,367.0,7.44987,5.8383,4.1463,41.0,319.0,36.0,30.0,89.0,962.0,159.0,36.0,36.0,1976.0,2.0,6.0,420.0,4200.0,12.0,"[1048, 2072, 2026, 2710, 2855, 1019, 2974]",['war']
"Celles: The Ardennes, December 23-27, 1944",129156,270.0,7.86007,5.838,2.2759,29.0,122.0,20.0,62.0,191.0,815.0,345.0,43.0,43.0,2012.0,2.0,2.0,180.0,180.0,13.0,"[2057, 2026, 2070, 1019, 1049]",['war']
Exploding Kittens,172225,20903.0,6.02756,5.83743,1.0765,575.0,1441.0,669.0,47.0,977.0,42264.0,63297.0,564.0,627.0,2015.0,2.0,5.0,15.0,15.0,7.0,"[1089, 1002, 1116, 2040, 3000, 1079, 2685, 2661, 2004, 2686]",['party']
Reworld,225163,603.0,6.83904,5.83756,2.5556,36.0,377.0,100.0,36.0,214.0,1399.0,1025.0,4.0,27.0,2017.0,2.0,4.0,50.0,90.0,12.0,[1016],['strategy']
UGO!,139326,679.0,6.60174,5.8375,1.6279,43.0,237.0,29.0,27.0,95.0,985.0,2655.0,4.0,70.0,2013.0,2.0,4.0,40.0,40.0,10.0,"[1002, 1013, 2040, 2009]",['family']
Haleakala,177727,634.0,6.68119,5.8369,2.4074,27.0,288.0,82.0,12.0,134.0,1534.0,1185.0,2.0,22.0,2015.0,2.0,2.0,40.0,40.0,12.0,"[2080, 2040, 1082, 1086]",[]
Detective Stories: Case 1 – The Fire in Adlerstein,261145,273.0,7.84144,5.83686,2.4444,9.0,36.0,17.0,26.0,124.0,516.0,346.0,2.0,10.0,2018.0,1.0,5.0,90.0,120.0,13.0,"[1039, 1040, 1030, 1028]",[]
Rolling Ranch,249673,567.0,6.81313,5.83681,1.1818,11.0,87.0,26.0,38.0,250.0,1193.0,2328.0,19.0,48.0,2019.0,2.0,20.0,10.0,20.0,14.0,"[1089, 1017, 2072, 2055, 1086]",[]
California,21464,1371.0,6.22848,5.8368,1.8,190.0,1664.0,276.0,26.0,136.0,1916.0,3144.0,4.0,18.0,2006.0,2.0,5.0,60.0,60.0,8.0,"[1021, 2004, 2002]",['family']
10' to Kill,174476,1188.0,6.29841,5.83662,1.6735,49.0,222.0,55.0,25.0,194.0,1952.0,3757.0,21.0,80.0,2015.0,2.0,4.0,10.0,15.0,12.0,"[2689, 1089, 1023, 1039, 2047, 2011, 1040, 2685, 2016]","['party', 'family']"
Flotilla,275969,365.0,7.29643,5.83648,3.8519,27.0,152.0,36.0,151.0,710.0,696.0,780.0,6.0,68.0,2019.0,3.0,5.0,90.0,150.0,14.0,"[2839, 2664, 2072, 1021, 1020, 2676, 2040, 2900, 2011, 1008, 2007, 2002]",[]
Rory's Story Cubes: Actions,89415,926.0,6.422,5.83629,1.1923,26.0,100.0,40.0,17.0,77.0,3322.0,1510.0,1.0,27.0,2007.0,1.0,12.0,20.0,20.0,6.0,"[2023, 1017, 2072, 2060, 2027]",['family']
Brook City,244946,339.0,7.54739,5.83628,3.0588,17.0,139.0,21.0,76.0,306.0,738.0,886.0,8.0,340.0,2019.0,1.0,4.0,45.0,120.0,13.0,"[1022, 2023, 2072, 1047, 1040, 2015]",[]
Anno 1503,8166,1276.0,6.2731,5.83586,2.35,140.0,749.0,160.0,26.0,138.0,2242.0,2028.0,2.0,23.0,2003.0,2.0,4.0,90.0,90.0,10.0,"[1029, 1015, 1020, 2002, 1101]","['strategy', 'family']"
Kaigan,61458,443.0,6.95946,5.83573,2.9375,48.0,326.0,27.0,62.0,189.0,437.0,871.0,2.0,16.0,2009.0,3.0,4.0,90.0,90.0,12.0,"[2001, 2080, 2040, 1097]",['strategy']
Super Fantasy: Ugly Snouts Assault,147747,547.0,6.82645,5.83548,2.4167,36.0,384.0,84.0,33.0,267.0,1088.0,854.0,95.0,95.0,2013.0,1.0,6.0,90.0,90.0,8.0,"[2023, 2072, 1020, 1010, 1046, 2676, 1079, 2011, 2028, 2019, 2015]",['thematic']
Igloo Pop,8668,1208.0,6.25507,5.83541,1.0885,113.0,500.0,49.0,68.0,220.0,1365.0,3696.0,2.0,16.0,2003.0,2.0,6.0,15.0,20.0,7.0,"[1032, 2014, 1041, 2020]","[""children's"", 'family']"
WarCraft: The Board Game,7479,2576.0,6.11829,5.83564,2.7557,262.0,1087.0,237.0,56.0,218.0,4114.0,2214.0,1.0,96.0,2003.0,2.0,4.0,120.0,120.0,12.0,"[1029, 2072, 1010, 1046, 2011, 2019, 2015, 1101, 1019]","['war', 'thematic']"
Florenza: The Card Game,143484,513.0,6.83991,5.83532,2.5185,27.0,313.0,45.0,27.0,120.0,781.0,1296.0,5.0,25.0,2013.0,2.0,4.0,60.0,60.0,14.0,"[1029, 1021, 2040, 1070, 2004]",[]
Horizons,195194,552.0,6.85869,5.83527,2.625,16.0,211.0,88.0,34.0,270.0,1398.0,1158.0,2.0,110.0,2018.0,2.0,5.0,60.0,75.0,14.0,"[2080, 1015, 2011, 1016, 1113, 2002]",[]
CVlizations,181494,960.0,6.37236,5.83507,1.875,32.0,644.0,145.0,48.0,270.0,1734.0,1884.0,39.0,39.0,2015.0,2.0,5.0,45.0,60.0,10.0,"[2689, 1002, 1015, 2040, 1079, 2004, 2828, 2833]",['family']
