Name,id,usersrated,average,baverage,avgweight,numweights,numgeeklists,numtrading,numwanting,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,categories,types
Warhammer Age of Sigmar: Warcry Starter Set,276925,358.0,8.38134,5.98601,2.3636,11.0,97.0,14.0,38.0,109.0,959.0,1729.0,16.0,60.0,2019.0,2.0,4.0,30.0,60.0,12.0,"[2072, 1010, 1047, 2015, 2897, 1019]","['war', 'thematic']"
Gambit Royale,24509,1823.0,6.45231,5.98593,1.8835,206.0,519.0,120.0,28.0,163.0,2653.0,3882.0,5.0,26.0,2006.0,2.0,6.0,30.0,30.0,8.0,"[1002, 2040, 1035, 1070, 2004]",['family']
Tank Duel: Enemy in the Crosshairs,214234,465.0,7.76592,5.98523,2.7333,30.0,170.0,31.0,114.0,400.0,1433.0,1168.0,16.0,99.0,2019.0,1.0,8.0,60.0,180.0,12.0,"[2018, 2040, 1019, 1049]",['war']
Dungeons & Dragons: Tomb of Annihilation Board Game,228668,530.0,7.73187,5.98523,2.6,10.0,161.0,19.0,190.0,918.0,1928.0,1433.0,1.0,125.0,2017.0,1.0,5.0,60.0,60.0,14.0,"[1022, 2023, 1020, 1010, 2676, 1047, 2011, 2028, 2819, 2015]",['thematic']
Origin,127095,1082.0,6.68894,5.98487,2.1373,51.0,541.0,103.0,55.0,304.0,1848.0,2262.0,9.0,32.0,2013.0,2.0,4.0,45.0,60.0,8.0,"[2080, 2046, 1020, 2040, 1036, 2004]","['strategy', 'family']"
Burano,181260,970.0,6.78256,5.98452,3.7381,42.0,598.0,119.0,108.0,475.0,1802.0,1621.0,1.0,59.0,2015.0,2.0,4.0,90.0,120.0,12.0,"[2001, 2080, 1029, 2007, 2078, 2004]",['strategy']
Aeon's End: Outcasts,299317,289.0,8.86,5.98544,3.0,9.0,62.0,6.0,66.0,314.0,1451.0,1122.0,89.0,75.0,2020.0,1.0,4.0,60.0,60.0,14.0,"[2041, 1002, 2023, 2664, 1010, 2040, 1016, 2079, 2015]",[]
Aventuria: Adventure Card Game,190400,568.0,7.51702,5.98332,2.3529,17.0,169.0,27.0,80.0,377.0,1239.0,2239.0,11.0,107.0,2016.0,1.0,4.0,45.0,180.0,14.0,"[1022, 1002, 2023, 2854, 2664, 2072, 1010, 1046, 2040, 2851, 2028, 2822, 2819, 2015]","['customizable', 'thematic']"
Tiny Epic Defenders,155708,2512.0,6.30259,5.98233,1.8081,99.0,1317.0,348.0,60.0,506.0,6386.0,6195.0,4.0,834.0,2015.0,1.0,4.0,30.0,30.0,13.0,"[2001, 2080, 2018, 2023, 1010, 1035, 2819, 2015]",['strategy']
Axis & Allies: WWI 1914,133956,770.0,7.25491,5.98278,2.7234,47.0,156.0,25.0,79.0,366.0,1631.0,698.0,158.0,158.0,2013.0,2.0,8.0,60.0,180.0,12.0,"[2046, 2072, 1021, 2019, 1019, 1065]","['war', 'strategy']"
Ride the Rails,297486,535.0,7.39699,5.98224,2.3529,17.0,103.0,29.0,130.0,492.0,1605.0,1326.0,35.0,54.0,2020.0,3.0,5.0,45.0,60.0,12.0,"[1021, 2081, 2007, 2005, 1034, 1011]",['strategy']
Pocket Mars,223779,1540.0,6.52909,5.98269,2.3725,51.0,414.0,139.0,37.0,385.0,3495.0,4574.0,30.0,69.0,2017.0,1.0,4.0,15.0,30.0,10.0,"[2080, 1002, 2040, 1016, 1113]",['strategy']
Sherlock: Last Call,250780,876.0,6.84493,5.98225,1.375,16.0,60.0,59.0,16.0,82.0,1615.0,1152.0,9.0,18.0,2018.0,1.0,8.0,40.0,60.0,10.0,"[1002, 2893, 2023, 1039, 2040, 2047, 1040]",[]
BATTALIA: The Creation,178944,817.0,7.42812,5.98158,3.4857,70.0,271.0,77.0,24.0,213.0,1495.0,943.0,285.0,285.0,2015.0,2.0,4.0,60.0,180.0,12.0,"[2080, 2046, 1002, 1015, 2664, 1010, 1047, 2011, 1086, 2002]",['strategy']
Unlock!: Escape Adventures – The Elite,224316,776.0,6.9257,5.98128,2.1538,13.0,113.0,39.0,64.0,134.0,1206.0,1173.0,9.0,19.0,2017.0,2.0,6.0,60.0,60.0,10.0,"[2023, 1020, 1120, 1028, 1037, 2027]",[]
Kill Doctor Lucky,257,6472.0,6.15561,5.98072,1.6473,516.0,1580.0,363.0,95.0,707.0,10606.0,9185.0,18.0,197.0,1996.0,3.0,8.0,45.0,45.0,12.0,"[2041, 2040, 1079, 1040, 2078]",['family']
Dark Tower,30,1253.0,6.8136,5.98042,1.8163,98.0,793.0,67.0,159.0,442.0,1643.0,1503.0,187.0,187.0,1981.0,1.0,4.0,90.0,90.0,10.0,"[1022, 2046, 1072, 1020, 1010, 1046, 2661]",['thematic']
PanzerBlitz,2238,1654.0,6.53297,5.97986,3.0683,205.0,1049.0,206.0,25.0,128.0,3921.0,1675.0,1.0,168.0,1970.0,2.0,2.0,90.0,90.0,12.0,"[2072, 2676, 2026, 2837, 2975, 2011, 2947, 2855, 2822, 2070, 1019, 1049]",['war']
Hostage Negotiator: Crime Wave,198707,516.0,7.54802,5.97954,1.9286,14.0,222.0,54.0,60.0,267.0,2216.0,1761.0,1.0,82.0,2017.0,1.0,1.0,20.0,20.0,15.0,"[2041, 1002, 1017, 2072, 2040, 2819]",['thematic']
First Contact,258309,670.0,7.12609,5.97984,2.1579,19.0,96.0,23.0,94.0,487.0,1092.0,2300.0,21.0,32.0,2018.0,2.0,7.0,15.0,40.0,12.0,"[1002, 2893, 1039, 3002, 1079, 1030, 2019, 1025]",['party']
Hail Hydra,256877,1121.0,6.68178,5.97907,1.8571,14.0,296.0,167.0,61.0,524.0,2954.0,2555.0,9.0,50.0,2018.0,5.0,8.0,40.0,75.0,14.0,"[1116, 1039, 2040, 1030, 2020, 1081, 2814, 2015]",['party']
Infection: Humanity's Last Gasp,142854,561.0,7.32251,5.97893,2.1111,45.0,635.0,50.0,112.0,433.0,1054.0,2356.0,74.0,74.0,2013.0,1.0,1.0,45.0,45.0,13.0,"[2840, 2072, 2145, 1028, 2819]",['strategy']
Leader 1: Hell of the North,83040,444.0,7.72153,5.97876,2.6889,45.0,199.0,22.0,87.0,238.0,812.0,1117.0,76.0,76.0,2011.0,2.0,10.0,45.0,45.0,14.0,"[2011, 2876, 1031, 2070, 1038]","['thematic', 'strategy']"
Exceed Fighting System,224483,363.0,8.39697,5.97872,2.75,12.0,59.0,10.0,32.0,143.0,547.0,3970.0,37.0,91.0,2016.0,2.0,2.0,5.0,30.0,10.0,"[1023, 1002, 3002, 1010, 1046, 2040, 2953, 2948, 2003, 2020, 2686, 2939, 2829, 2826, 2015, 1101]",['strategy']
Jet Set,38872,973.0,6.73553,5.97863,2.5699,93.0,664.0,87.0,55.0,245.0,1154.0,2584.0,2.0,26.0,2008.0,2.0,6.0,90.0,120.0,12.0,"[2650, 2041, 1021, 2081, 2078, 1011, 1097]",['strategy']
Smash Up: Munchkin,162559,1325.0,6.63046,5.97775,2.2308,26.0,180.0,106.0,53.0,407.0,4977.0,862.0,49.0,49.0,2015.0,2.0,4.0,30.0,45.0,12.0,"[2080, 1002, 1010, 2040, 1079, 2686, 2015]",['strategy']
Quirky Circuits,274093,521.0,7.37257,5.97782,1.6,10.0,126.0,21.0,161.0,848.0,1130.0,3467.0,85.0,48.0,2019.0,2.0,4.0,15.0,30.0,7.0,"[2689, 2893, 2023, 1059, 2953]",[]
BioShock Infinite: The Siege of Columbia,132428,1054.0,6.7491,5.97671,2.898,49.0,1025.0,232.0,56.0,477.0,2995.0,1190.0,2.0,149.0,2013.0,2.0,4.0,60.0,90.0,13.0,"[2080, 2046, 2014, 2072, 1046, 2040, 1047, 2035, 2019, 2015, 1101]",['thematic']
Darjeeling,32165,1305.0,6.56095,5.97641,2.2166,157.0,815.0,90.0,53.0,203.0,1386.0,2573.0,3.0,24.0,2007.0,2.0,5.0,60.0,60.0,12.0,"[2013, 1021, 1013, 2676, 2011, 2004]","['strategy', 'family']"
Ukraine '43,3263,415.0,7.85009,5.97567,3.5714,56.0,244.0,22.0,70.0,219.0,1481.0,445.0,2.0,51.0,2000.0,2.0,4.0,360.0,360.0,12.0,"[2072, 2026, 1019, 1049, 2974]",['war']
German Railways,35285,808.0,6.85551,5.97562,2.925,80.0,756.0,69.0,89.0,232.0,1380.0,1717.0,3.0,24.0,2008.0,3.0,5.0,60.0,60.0,12.0,"[2012, 1021, 2081, 2005, 1034, 1011]",['strategy']
Ascension X: War of Shadows,200456,480.0,7.62256,5.97559,2.1667,6.0,80.0,27.0,28.0,144.0,1025.0,2782.0,2.0,19.0,2016.0,2.0,4.0,30.0,45.0,13.0,"[2041, 1002, 2664, 1010, 2040]",[]
David & Goliath,44,1564.0,6.44344,5.97607,1.6257,179.0,572.0,76.0,145.0,436.0,1895.0,4032.0,5.0,21.0,1997.0,3.0,6.0,60.0,60.0,8.0,"[1002, 2009]",['family']
Claim 2,249763,703.0,7.07087,5.97547,1.6,10.0,87.0,46.0,35.0,176.0,2431.0,2378.0,65.0,27.0,2018.0,2.0,2.0,25.0,25.0,10.0,"[1002, 1010, 2009]",[]
Ghost Blitz: 5 to 12,148532,813.0,6.9612,5.97536,1.3478,23.0,105.0,16.0,32.0,131.0,1536.0,2517.0,15.0,22.0,2013.0,2.0,8.0,20.0,20.0,8.0,"[1032, 2060, 1037]",['party']
A Tale of Pirates,173096,655.0,7.17327,5.97508,1.8,15.0,189.0,55.0,93.0,620.0,1462.0,3332.0,80.0,57.0,2017.0,2.0,4.0,30.0,30.0,8.0,"[2689, 2834, 2023, 1008, 1090, 1037, 2822, 2082]",[]
Bullfrogs,149853,973.0,6.81277,5.97489,1.9091,33.0,432.0,96.0,39.0,221.0,1946.0,2442.0,4.0,90.0,2015.0,2.0,4.0,20.0,40.0,8.0,"[1009, 2001, 1089, 2080, 1002, 2040, 2011]","['abstract', 'family']"
Rush & Bash,177965,927.0,6.80855,5.9748,1.3889,36.0,158.0,52.0,47.0,187.0,1674.0,2647.0,9.0,49.0,2015.0,2.0,6.0,30.0,30.0,7.0,"[1010, 2040, 1079, 2011, 2876, 1031, 2015]",['family']
Dice Throne: Season Two – Seraph v. Vampire Lord,266964,396.0,7.95747,5.97584,2.1667,6.0,19.0,24.0,38.0,71.0,1234.0,417.0,4.0,19.0,2018.0,2.0,2.0,20.0,40.0,8.0,"[1002, 1017, 2072, 1010, 1046, 2686, 2015]",[]
Pathfinder Adventure Card Game: Core Set,271060,479.0,7.85858,5.97503,2.9231,13.0,88.0,34.0,67.0,355.0,1381.0,2684.0,55.0,114.0,2019.0,1.0,4.0,90.0,90.0,13.0,"[1022, 1002, 2023, 2664, 2072, 1010, 1046, 2040, 2028, 2015]",[]
Kneipenquiz: Das Original,204801,478.0,7.48412,5.97336,1.2727,11.0,29.0,9.0,2.0,41.0,954.0,5098.0,73.0,70.0,2016.0,3.0,6.0,30.0,40.0,12.0,"[2023, 1079, 1030, 1027]",[]
Roll to the Top!,240225,836.0,6.86246,5.97298,1.0625,16.0,200.0,40.0,46.0,231.0,1523.0,7947.0,98.0,32.0,2018.0,2.0,5.0,15.0,25.0,9.0,"[2999, 1017, 2072, 2055]",[]
Myth,140519,1621.0,6.64257,5.97341,3.8369,141.0,1134.0,211.0,149.0,965.0,3736.0,2969.0,3.0,800.0,2014.0,2.0,5.0,120.0,120.0,12.0,"[1022, 2023, 2072, 1010, 2676, 2040, 1047, 2079, 2015]",['thematic']
Parfum,172546,1491.0,6.50302,5.97272,2.0714,70.0,702.0,221.0,25.0,192.0,3151.0,3252.0,6.0,50.0,2015.0,2.0,4.0,45.0,45.0,8.0,"[2001, 2041, 2072, 1088, 1070, 2004]",['family']
Comuni,37231,1036.0,6.6913,5.97262,3.3095,126.0,550.0,106.0,26.0,152.0,1191.0,1399.0,17.0,17.0,2008.0,2.0,5.0,90.0,90.0,12.0,"[2012, 2041, 1029, 1035, 2004]",['strategy']
The Third World War: Battle for Germany,3605,446.0,7.79829,5.9726,3.4717,53.0,172.0,18.0,53.0,190.0,962.0,195.0,83.0,83.0,1984.0,2.0,2.0,360.0,360.0,12.0,"[2072, 2676, 2026, 1069, 2070, 1019]",['war']
7 Ronin,154173,753.0,6.9851,5.97237,2.2258,31.0,339.0,81.0,84.0,453.0,1458.0,1819.0,3.0,57.0,2013.0,2.0,2.0,15.0,30.0,14.0,"[2080, 1035, 2016, 2020, 2015]",['strategy']
Dungeon Drop,262208,795.0,7.05629,5.97267,1.4211,19.0,116.0,50.0,52.0,305.0,2587.0,2870.0,58.0,305.0,2020.0,1.0,4.0,10.0,20.0,8.0,"[1022, 2041, 2043, 1010, 2860, 2011, 2661, 2004, 2819, 2826, 2015]",['family']
Resident Evil Deck Building Game,79073,1759.0,6.55469,5.97195,2.2816,103.0,805.0,136.0,65.0,316.0,3044.0,3969.0,222.0,222.0,2010.0,1.0,4.0,30.0,30.0,13.0,"[2041, 1002, 2664, 1024, 2015, 1101, 2481]",['customizable']
Band of Brothers: Ghost Panzer,129122,366.0,8.04539,5.97191,2.6875,32.0,319.0,69.0,61.0,231.0,1303.0,732.0,2.0,104.0,2013.0,2.0,2.0,90.0,90.0,8.0,"[2072, 2026, 2975, 2011, 2070, 1019, 1049]",['war']
Steam over Holland,31722,521.0,7.33447,5.97084,3.7778,54.0,341.0,16.0,101.0,212.0,566.0,1191.0,12.0,12.0,2007.0,2.0,5.0,180.0,180.0,0.0,"[2012, 1021, 2081, 2005, 2002, 1034]",['strategy']
Camel Up Cards,192947,1038.0,6.70785,5.97182,1.7222,18.0,226.0,62.0,30.0,147.0,2248.0,2334.0,9.0,15.0,2016.0,2.0,6.0,30.0,60.0,8.0,"[2014, 1002, 2040]",[]
Where There Is Discord: War in the South Atlantic,35614,403.0,7.89665,5.97173,3.0972,72.0,463.0,11.0,241.0,716.0,915.0,610.0,1.0,139.0,2009.0,1.0,1.0,240.0,240.0,0.0,"[2072, 1069, 1008, 1001, 2070, 2819, 1019]",['war']
Thebes: The Tomb Raiders,114387,815.0,6.86279,5.97143,2.0426,47.0,426.0,89.0,53.0,236.0,1571.0,1714.0,28.0,28.0,2013.0,2.0,4.0,30.0,30.0,8.0,"[2041, 1002, 1020, 2004, 2663, 1097]",['family']
Car Wars,2795,2140.0,6.38713,5.97169,3.1029,204.0,1092.0,222.0,43.0,171.0,4752.0,1929.0,171.0,171.0,1981.0,2.0,8.0,45.0,45.0,10.0,"[2072, 1046, 2676, 2952, 1047, 2011, 2947, 1031, 2028, 2822, 1016, 2070, 3005, 1038, 2940, 2015, 1019]","['war', 'thematic']"
Pairs,152237,2046.0,6.35876,5.97126,1.1474,95.0,697.0,132.0,37.0,216.0,5263.0,20712.0,33.0,61.0,2014.0,2.0,8.0,15.0,15.0,0.0,"[1002, 2661]",['family']
Die Legenden von Andor: Chada & Thorn,177079,1094.0,6.72549,5.97061,2.1944,36.0,191.0,51.0,31.0,230.0,2606.0,2457.0,6.0,51.0,2015.0,2.0,2.0,45.0,45.0,10.0,"[1002, 2023, 2664, 1010]",['thematic']
Hotshots,218050,710.0,7.08138,5.97055,2.1333,15.0,251.0,80.0,45.0,351.0,1594.0,2493.0,4.0,183.0,2017.0,1.0,4.0,60.0,60.0,10.0,"[2023, 1017, 2072, 2011, 2661]",['family']
Silent War,17484,596.0,7.33962,5.97041,3.3902,123.0,580.0,64.0,127.0,516.0,1521.0,896.0,110.0,110.0,2005.0,1.0,2.0,120.0,120.0,12.0,"[2057, 2072, 1008, 2078, 2016, 2070, 2819, 1019, 1049]",['war']
Tales of Glory,246816,566.0,7.29362,5.97025,1.7273,11.0,134.0,25.0,117.0,596.0,1045.0,1794.0,18.0,48.0,2018.0,2.0,5.0,30.0,45.0,10.0,"[2041, 1010, 2040, 1035, 2020, 2002]",[]
Pokémon Trading Card Game,2165,3395.0,6.2585,5.97032,2.0099,202.0,819.0,114.0,46.0,62.0,4657.0,29355.0,163.0,149.0,1996.0,2.0,2.0,20.0,20.0,6.0,"[2041, 1002, 1044, 1010, 1046, 2015, 1101]",['customizable']
Dungeons & Dragons: The Fantasy Adventure Board Game,6366,1735.0,6.55055,5.96986,2.1854,151.0,699.0,106.0,134.0,390.0,3692.0,2174.0,6.0,155.0,2003.0,2.0,5.0,60.0,60.0,10.0,"[1022, 2072, 1020, 1010, 1046, 2676, 1047, 2011, 2028, 2019, 2015]",['thematic']
Bios: Megafauna,97915,775.0,6.93214,5.97015,3.6875,80.0,763.0,65.0,112.0,463.0,1337.0,1959.0,94.0,94.0,2011.0,1.0,4.0,60.0,120.0,12.0,"[1089, 2080, 2041, 1084, 1036, 2070, 2015]","['thematic', 'strategy']"
Dungeon Roll,138788,7514.0,6.12135,5.96999,1.3355,459.0,2673.0,776.0,47.0,572.0,14446.0,27338.0,186.0,492.0,2013.0,1.0,4.0,15.0,15.0,8.0,"[1017, 2072, 1010, 1046, 2040, 2661, 2015]",['family']
Deadwood,96713,1829.0,6.39138,5.97007,2.175,120.0,1211.0,269.0,68.0,466.0,3205.0,3029.0,55.0,55.0,2011.0,2.0,5.0,30.0,60.0,13.0,"[1055, 1029, 2072, 2082]",['family']
The Enchanted Tower,130792,1046.0,6.69961,5.9692,1.1429,42.0,286.0,38.0,92.0,418.0,2155.0,7087.0,31.0,30.0,2012.0,2.0,4.0,15.0,25.0,5.0,"[1023, 1041, 1017, 2072, 1010, 2035]","[""children's""]"
Camp Grizzly,143096,657.0,7.41174,5.97059,2.0938,32.0,281.0,17.0,210.0,668.0,1022.0,1543.0,1.0,243.0,2013.0,1.0,6.0,60.0,60.0,18.0,"[2023, 1046, 1024, 1079, 1118, 2685]",['thematic']
Byzanz,38032,1113.0,6.62431,5.96899,1.6173,81.0,275.0,72.0,38.0,173.0,1826.0,2565.0,13.0,92.0,2008.0,3.0,6.0,45.0,45.0,8.0,"[1050, 1052, 2012, 2919, 2041, 1002, 2928, 2922, 1021, 2040, 2004]",['family']
Hellapagos,224272,1278.0,6.63257,5.96781,1.2258,31.0,130.0,34.0,37.0,391.0,2544.0,4153.0,36.0,34.0,2017.0,3.0,12.0,20.0,20.0,8.0,"[1023, 2836, 1026, 1030, 2685, 2004, 2686, 2828, 2017]",['party']
Beasts of Balance,185709,781.0,6.99082,5.96848,1.0909,11.0,231.0,79.0,50.0,291.0,1875.0,5050.0,50.0,58.0,2016.0,1.0,5.0,15.0,30.0,7.0,"[1032, 1089, 1044, 2023, 1072, 1030, 2988, 2884]",[]
Ekö,177197,817.0,6.90885,5.96848,2.6562,32.0,260.0,62.0,57.0,377.0,1493.0,1803.0,5.0,59.0,2015.0,2.0,4.0,30.0,60.0,8.0,"[1009, 1010, 2676, 2011, 1086]",['abstract']
Dilluvia Project,139245,554.0,7.25461,5.96826,3.7073,41.0,420.0,31.0,135.0,479.0,791.0,1176.0,1.0,51.0,2015.0,2.0,4.0,120.0,120.0,12.0,"[1029, 1016, 1086, 2002, 2082]",['strategy']
Skies Above the Reich,191612,370.0,8.29986,5.96826,3.0968,31.0,167.0,29.0,112.0,411.0,1181.0,1185.0,4.0,106.0,2018.0,1.0,2.0,30.0,60.0,12.0,"[2650, 2072, 2822, 2070, 2819, 1019, 1049]",['war']
Federation Commander: Klingon Border,19854,548.0,7.42239,5.96818,3.3922,102.0,351.0,26.0,76.0,274.0,1059.0,1161.0,65.0,65.0,2005.0,2.0,8.0,60.0,60.0,12.0,"[2001, 2072, 2026, 1064, 1016, 2070, 2020, 1019]","['war', 'thematic']"
Colonia,56707,1167.0,6.60275,5.96818,3.11,100.0,703.0,89.0,56.0,216.0,1558.0,1774.0,1.0,32.0,2009.0,3.0,6.0,120.0,120.0,12.0,"[2012, 1021, 1035, 2004, 2017, 2082]",['strategy']
"Sun, Sea & Sand",84772,734.0,6.91559,5.96779,2.6066,61.0,479.0,49.0,63.0,191.0,891.0,1900.0,1.0,19.0,2010.0,2.0,5.0,60.0,60.0,10.0,"[1021, 2002, 2663, 1097, 2082]",['strategy']
Village Pillage,247342,702.0,7.48568,5.96765,1.4211,19.0,92.0,21.0,25.0,175.0,1232.0,1962.0,7.0,102.0,2019.0,2.0,5.0,20.0,20.0,10.0,"[1002, 1010, 2040, 1079, 1035, 2003, 2020, 2686]",[]
Shadowrun Crossfire: Prime Runner Edition,254123,406.0,7.85236,5.9667,3.0714,14.0,165.0,24.0,116.0,559.0,1171.0,2432.0,35.0,83.0,2018.0,1.0,4.0,30.0,60.0,13.0,"[1022, 1002, 2023, 2664, 1010, 1016, 2015]",[]
Decktet,37301,489.0,7.46902,5.96743,2.0,30.0,494.0,42.0,47.0,341.0,1488.0,2066.0,1.0,135.0,2008.0,0.0,0.0,30.0,30.0,0.0,"[1002, 1119, 1120]",['family']
The Napoleonic Wars,3409,753.0,7.00211,5.96732,3.466,103.0,428.0,39.0,41.0,140.0,1078.0,981.0,1.0,35.0,2002.0,2.0,5.0,240.0,240.0,12.0,"[2018, 1051, 2078, 1019]",['war']
Cosmogenesis,227273,508.0,7.47604,5.96705,2.7143,21.0,131.0,21.0,46.0,303.0,734.0,1118.0,1.0,39.0,2017.0,2.0,4.0,60.0,60.0,12.0,"[2070, 1113, 2082]",['strategy']
Aquädukt,21641,1622.0,6.40985,5.96704,1.7037,216.0,1272.0,170.0,36.0,173.0,1840.0,4112.0,5.0,14.0,2005.0,2.0,4.0,30.0,30.0,8.0,"[1029, 1017, 2072, 2081, 2661, 2002]",['family']
Healthy Heart Hospital,186721,581.0,7.25401,5.96695,2.8148,27.0,351.0,29.0,176.0,640.0,1150.0,1686.0,8.0,85.0,2015.0,1.0,5.0,60.0,90.0,13.0,"[2001, 2023, 1021, 2145, 2661, 2070, 2015]","['thematic', 'strategy']"
Stratego,1917,13676.0,6.08965,5.96668,1.8516,910.0,2468.0,557.0,29.0,418.0,23524.0,18460.0,57.0,279.0,1946.0,2.0,2.0,45.0,45.0,8.0,"[1009, 1023, 1039, 1046, 2676, 2047, 1045, 1051, 2016, 2940, 2897, 1019]","['abstract', 'family']"
Overbooked,230200,646.0,7.14657,5.96655,1.8333,18.0,98.0,30.0,75.0,363.0,1309.0,3013.0,77.0,43.0,2018.0,1.0,4.0,20.0,40.0,8.0,"[2650, 2041, 2048, 2060, 1028]",['family']
Lignum,174155,537.0,7.30098,5.96634,3.7879,33.0,378.0,36.0,71.0,257.0,800.0,1303.0,33.0,33.0,2015.0,2.0,4.0,60.0,120.0,12.0,"[2689, 2080, 1021, 2082]",['strategy']
Nevermore,173047,1067.0,6.69858,5.96626,1.8788,33.0,321.0,73.0,59.0,343.0,1952.0,3058.0,4.0,62.0,2015.0,3.0,6.0,45.0,60.0,14.0,"[1089, 2041, 1002, 2984, 2040, 2004, 2686]",['family']
Billabong,464,798.0,6.86806,5.96622,1.9242,66.0,236.0,21.0,68.0,177.0,890.0,1747.0,2.0,14.0,1992.0,2.0,4.0,30.0,30.0,10.0,"[1009, 1089, 2676, 1031]","['abstract', 'family']"
Neuland,12681,1385.0,6.48004,5.96566,3.698,149.0,1628.0,245.0,59.0,275.0,2165.0,2026.0,1.0,24.0,2004.0,2.0,4.0,60.0,120.0,14.0,"[2001, 1015, 1021, 2002, 2663, 2082]",['strategy']
Professor Evil and The Citadel of Time,219708,1129.0,6.65582,5.96565,1.9231,26.0,376.0,91.0,70.0,665.0,2298.0,2984.0,22.0,57.0,2017.0,2.0,4.0,30.0,45.0,8.0,"[2001, 2046, 2023, 2072, 1081, 2015]",[]
String Railway,76674,1858.0,6.35193,5.96561,1.4272,103.0,793.0,155.0,139.0,576.0,2830.0,3974.0,2.0,45.0,2009.0,2.0,5.0,30.0,30.0,8.0,"[2081, 1086, 1034]",['family']
Dungeons & Dragons: Rock Paper Wizard,207062,1100.0,6.67859,5.96518,1.375,24.0,184.0,59.0,38.0,286.0,2359.0,2866.0,9.0,38.0,2016.0,3.0,6.0,30.0,30.0,14.0,"[1010, 2020, 2686]",['party']
The Werewolves of Miller's Hollow: The Village,56885,725.0,6.93394,5.96517,1.7188,32.0,121.0,30.0,18.0,142.0,1629.0,1439.0,34.0,34.0,2009.0,8.0,18.0,30.0,30.0,8.0,"[1023, 1039, 1024, 1040, 1030, 2685, 2028, 2019, 2015, 2017]",['party']
Colors of Paris,269160,679.0,7.09227,5.96524,2.3182,22.0,106.0,16.0,69.0,485.0,1207.0,1916.0,20.0,47.0,2019.0,2.0,4.0,40.0,60.0,10.0,"[2710, 2813, 2933]",[]
Terra Nova,20022,1638.0,6.40718,5.96484,2.2595,158.0,902.0,166.0,42.0,178.0,2441.0,3104.0,2.0,29.0,2006.0,2.0,4.0,45.0,45.0,10.0,"[1009, 2080, 2043, 2676, 1086]",['abstract']
Fire in the Sky: The Great Pacific War 1941-1945,14083,493.0,7.49979,5.96467,3.198,101.0,483.0,24.0,156.0,563.0,1116.0,535.0,3.0,69.0,1999.0,2.0,2.0,300.0,300.0,12.0,"[2072, 2026, 2070, 1019, 1049]",['war']
Arcane Academy,144734,931.0,6.79512,5.96454,2.2353,17.0,351.0,123.0,61.0,403.0,1556.0,2181.0,7.0,46.0,2016.0,2.0,4.0,30.0,45.0,12.0,"[2041, 1116, 1010, 2002]",[]
Chronicles of Crime: 1400,300300,392.0,8.11382,5.97387,2.5714,7.0,77.0,17.0,75.0,641.0,2885.0,1104.0,229.0,146.0,2020.0,1.0,4.0,60.0,90.0,14.0,"[1022, 2023, 1039, 1035, 1040, 2822, 2027]",[]
Yomi (Second Edition),84838,475.0,7.61579,5.96418,2.7353,34.0,112.0,29.0,73.0,222.0,1161.0,2896.0,32.0,97.0,2014.0,1.0,4.0,20.0,20.0,10.0,"[1002, 1010, 1046, 2040, 2003, 2020, 2015]",['strategy']
Runewars Miniatures Game,205907,535.0,7.71104,5.96467,3.0667,15.0,284.0,72.0,32.0,255.0,1608.0,1085.0,7.0,113.0,2017.0,2.0,2.0,90.0,90.0,14.0,"[2001, 2689, 2072, 1010, 1047, 2963, 2070, 2020, 2015, 1019]",['war']
Eminent Domain: Microcosm,163640,1461.0,6.45383,5.96366,1.9583,72.0,728.0,237.0,28.0,243.0,4009.0,4647.0,7.0,71.0,2014.0,2.0,2.0,15.0,15.0,13.0,"[2041, 1002, 1015, 2664, 2040, 1120, 1016, 1113]",['strategy']
Caper,232824,577.0,7.28822,5.96405,2.1875,16.0,117.0,34.0,177.0,950.0,1537.0,1519.0,26.0,124.0,2018.0,2.0,4.0,30.0,45.0,13.0,"[2080, 2041, 1002, 1029, 1033, 2004]",[]
1835,422,696.0,7.0396,5.96358,3.9896,96.0,328.0,53.0,42.0,98.0,1282.0,1005.0,12.0,12.0,1990.0,3.0,7.0,360.0,360.0,16.0,"[2012, 1021, 2081, 2005, 1034]",['strategy']
Dominare,122889,838.0,6.82393,5.9635,3.4394,66.0,618.0,64.0,76.0,393.0,1399.0,1388.0,1.0,79.0,2012.0,2.0,6.0,120.0,120.0,12.0,"[2080, 2041, 1021, 2040, 1001, 1070, 2020]",['strategy']
Shadows in Kyoto,229741,784.0,6.93795,5.96348,2.0,15.0,239.0,83.0,68.0,483.0,2346.0,2034.0,13.0,39.0,2017.0,2.0,2.0,15.0,30.0,10.0,"[1009, 1023, 1039, 2676, 2040, 2016, 2015]",['abstract']
"Downtown: Air War Over Hanoi, 1965-1972",6613,415.0,7.88781,5.96343,4.0816,98.0,391.0,15.0,82.0,234.0,1114.0,542.0,75.0,75.0,2004.0,2.0,2.0,240.0,240.0,14.0,"[2650, 2057, 2072, 2850, 2676, 2026, 1069, 2947, 2055, 2822, 2070, 1109, 1019]",['war']
Minerva,175695,773.0,6.88509,5.96288,2.7576,33.0,484.0,133.0,43.0,271.0,1801.0,1825.0,9.0,42.0,2015.0,1.0,4.0,60.0,90.0,10.0,"[1029, 2002]",['strategy']
