Name,id,usersrated,average,baverage,avgweight,numweights,numgeeklists,numtrading,numwanting,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,categories,types
Dawn of the Dead,1773,221.0,6.00724,5.55987,2.15,20.0,192.0,8.0,75.0,192.0,491.0,113.0,1.0,42.0,1978.0,1.0,4.0,90.0,90.0,12.0,"[2072, 2676, 1024, 2975, 2947, 1064, 1120, 2855, 2070, 2819, 2940, 2015, 2897, 1019, 2481]","['war', 'thematic']"
Coyote,317981,65.0,7.09846,5.55986,0.0,0.0,7.0,0.0,21.0,125.0,158.0,173.0,11.0,41.0,2020.0,3.0,6.0,15.0,25.0,10.0,"[1055, 2014, 1023, 1002, 1079, 1104, 1030, 2685]",[]
Pirate 21,225000,164.0,6.36098,5.55984,1.3333,6.0,46.0,26.0,2.0,27.0,462.0,547.0,1.0,14.0,2017.0,2.0,6.0,15.0,15.0,14.0,"[2014, 1002, 2040, 1090, 2015]",[]
The Invasion of Russia (1812),135577,55.0,7.51273,5.55983,2.75,8.0,25.0,2.0,24.0,46.0,242.0,43.0,15.0,15.0,2014.0,2.0,2.0,960.0,960.0,0.0,"[2018, 2026, 1051, 1019]",['war']
Marengo 1800,9870,63.0,7.41857,5.55982,2.7857,14.0,15.0,5.0,1.0,6.0,267.0,39.0,0.0,0.0,2000.0,2.0,2.0,120.0,120.0,12.0,"[2026, 1051, 1019]",['war']
Mission Command Sea,6980,278.0,5.92007,5.55978,1.4865,37.0,209.0,74.0,15.0,58.0,686.0,258.0,8.0,80.0,2003.0,2.0,2.0,30.0,30.0,8.0,"[2072, 2676, 2026, 1069, 1008, 2876, 2035, 1019]","['thematic', 'family']"
Cranium Party Playoff,39994,224.0,6.03482,5.55977,1.0,8.0,132.0,36.0,6.0,21.0,476.0,305.0,5.0,50.0,2008.0,4.0,99.0,30.0,30.0,0.0,"[1023, 1079, 1045, 2047, 1026, 2055, 1030, 2017]",['party']
Hippo,234105,233.0,6.02212,5.55974,1.0,1.0,50.0,10.0,15.0,59.0,526.0,959.0,9.0,20.0,2017.0,2.0,4.0,15.0,20.0,6.0,"[2072, 2011]",[]
Capital City,229241,112.0,6.44107,5.55973,2.0,2.0,63.0,28.0,9.0,67.0,440.0,214.0,1.0,50.0,2017.0,3.0,6.0,30.0,50.0,8.0,"[2012, 2041, 1029, 2040, 2004]",[]
Wurst Case Scenario,248909,114.0,6.49474,5.5597,1.3333,3.0,24.0,3.0,1.0,18.0,180.0,320.0,5.0,60.0,2018.0,2.0,6.0,10.0,15.0,8.0,"[1002, 2040, 1079, 1030, 2685]",[]
Kaiju Incorporated,208995,81.0,6.79136,5.55969,2.0,1.0,39.0,16.0,15.0,76.0,248.0,154.0,5.0,51.0,2017.0,3.0,5.0,45.0,60.0,13.0,"[2041, 1002, 1079, 1016, 2004]",[]
Xactika,4816,475.0,5.78181,5.55969,1.9787,47.0,319.0,89.0,3.0,30.0,1156.0,585.0,2.0,30.0,2002.0,2.0,10.0,45.0,45.0,12.0,"[1002, 2009]","['strategy', 'family']"
Emu Ranchers,39704,101.0,6.48911,5.55968,1.5714,7.0,54.0,7.0,8.0,31.0,140.0,613.0,10.0,10.0,2008.0,2.0,2.0,15.0,15.0,0.0,"[1002, 2040, 1120, 2004]",[]
Pico 2,606,267.0,5.90865,5.55967,1.1562,32.0,186.0,19.0,28.0,60.0,398.0,865.0,6.0,60.0,1997.0,2.0,2.0,5.0,5.0,10.0,"[1089, 1002, 2040, 2020]",[]
Fish Eat Fish,7538,670.0,5.71131,5.55967,1.3514,74.0,514.0,61.0,21.0,81.0,874.0,1564.0,2.0,80.0,2003.0,2.0,5.0,30.0,30.0,8.0,"[1089, 1023, 1002, 2040]","['abstract', 'family']"
Quatre Batailles en Espagne,158492,51.0,7.77451,5.55964,3.1667,6.0,14.0,2.0,18.0,44.0,253.0,42.0,1.0,13.0,2015.0,2.0,4.0,0.0,0.0,0.0,"[2072, 2026, 1051, 2070, 1019]",['war']
Rogue Stars: Skirmish Wargaming in a Science Fiction Underworld,193696,59.0,7.33051,5.55958,3.0,2.0,53.0,3.0,6.0,34.0,284.0,41.0,16.0,16.0,2016.0,2.0,2.0,0.0,0.0,12.0,"[2001, 1117, 1047, 1016, 2015, 1019]",[]
Soulaween,269766,60.0,7.09667,5.55954,2.0,2.0,23.0,3.0,7.0,56.0,104.0,219.0,8.0,80.0,2019.0,2.0,2.0,15.0,30.0,6.0,"[1010, 1064, 1082, 1115, 2015]",[]
MLB Showdown,618,253.0,6.17549,5.55953,1.9444,18.0,114.0,63.0,11.0,10.0,443.0,593.0,2.0,18.0,2000.0,2.0,2.0,40.0,40.0,8.0,"[1002, 1044, 2072, 1038]",[]
Septikon: Uranium Wars,131457,120.0,6.40908,5.55951,2.3333,9.0,122.0,17.0,13.0,84.0,287.0,152.0,2.0,33.0,2012.0,2.0,2.0,45.0,45.0,10.0,"[2676, 1120, 2035, 1016]",['strategy']
Cartoon Network Fluxx,160814,450.0,5.91307,5.5595,1.4615,13.0,112.0,29.0,3.0,65.0,1454.0,1101.0,1.0,17.0,2014.0,2.0,6.0,15.0,15.0,8.0,"[1002, 2040, 1064]",[]
Scape Goat,315043,45.0,7.98889,5.55947,1.3333,3.0,11.0,4.0,31.0,147.0,166.0,236.0,59.0,13.0,2020.0,3.0,6.0,30.0,30.0,14.0,"[1002, 1039, 3002, 2040, 1030]",[]
Twitch,207,179.0,6.07207,5.55946,1.1667,18.0,63.0,18.0,6.0,14.0,372.0,273.0,2.0,20.0,1998.0,3.0,6.0,15.0,15.0,10.0,"[1032, 1002]",[]
Ghooost!,132251,1018.0,5.66846,5.55945,1.4222,45.0,276.0,87.0,19.0,129.0,2031.0,3155.0,38.0,40.0,2013.0,2.0,6.0,20.0,20.0,8.0,"[1002, 2040, 1024, 2980, 2821]",['family']
Dicke Kartoffeln,167,155.0,6.21484,5.55943,3.4286,14.0,128.0,24.0,11.0,31.0,351.0,100.0,3.0,30.0,1989.0,2.0,6.0,120.0,120.0,12.0,"[2013, 1021, 1013]",['strategy']
Boom Boom Balloon,129735,281.0,5.91886,5.55941,1.0,16.0,71.0,12.0,6.0,33.0,494.0,1066.0,5.0,50.0,2012.0,2.0,6.0,15.0,15.0,8.0,"[1032, 2072]",['party']
"Maori Wars: The New Zealand Land Wars, 1845-1872",29386,61.0,7.35344,5.55941,2.5,6.0,97.0,5.0,45.0,151.0,265.0,83.0,29.0,29.0,2018.0,1.0,2.0,120.0,120.0,12.0,"[2072, 2676, 2026, 2947, 2710, 2822, 2070, 2819, 1019, 2974]",['war']
Amerika Bomber: Evil Queen of the Skies,286114,57.0,7.96491,5.55939,2.0,3.0,32.0,4.0,20.0,70.0,218.0,281.0,26.0,26.0,2020.0,1.0,1.0,10.0,480.0,18.0,"[2046, 2650, 2072, 1019, 1049]",['war']
The Perfumer,204576,132.0,6.36061,5.55939,2.5,6.0,128.0,12.0,14.0,103.0,193.0,187.0,1.0,11.0,2016.0,2.0,5.0,60.0,90.0,12.0,"[2001, 2046, 1088, 2047, 2007]",[]
Dynamite Nurse,108341,108.0,6.45911,5.55937,2.0,3.0,53.0,9.0,13.0,72.0,341.0,169.0,19.0,19.0,2011.0,3.0,5.0,50.0,50.0,16.0,"[1002, 2664, 1010, 2145]",[]
Magic Realm Light 30,176070,53.0,7.3,5.55934,2.7778,9.0,61.0,1.0,7.0,116.0,169.0,83.0,69.0,69.0,2015.0,1.0,1.0,30.0,45.0,0.0,"[2689, 1022, 1020, 1010, 2055, 1120, 2028]",[]
AYA,182194,251.0,5.96821,5.55934,1.6,5.0,229.0,36.0,20.0,116.0,608.0,435.0,14.0,14.0,2015.0,2.0,5.0,30.0,30.0,8.0,"[1032, 1022, 1089, 2023, 1084, 1020]",[]
Breaking the Chains: War in the South China Sea,137498,80.0,6.84688,5.55933,3.0833,12.0,53.0,10.0,21.0,75.0,288.0,51.0,21.0,21.0,2014.0,1.0,10.0,120.0,1200.0,0.0,"[2023, 2026, 1069, 1008, 1026, 1001, 2822, 2070, 2819, 1019]",['war']
Time is Money,5491,148.0,6.18176,5.55933,1.125,16.0,60.0,10.0,11.0,20.0,236.0,412.0,2.0,21.0,2003.0,2.0,5.0,20.0,20.0,10.0,"[1017, 2072, 1045, 2047, 1030]",[]
Vs System 2PCG: The Alien Battles,200672,61.0,7.22328,5.55929,2.0,3.0,39.0,22.0,7.0,21.0,381.0,56.0,10.0,10.0,2016.0,2.0,2.0,30.0,30.0,12.0,"[1002, 2664, 1046, 1064, 1016, 2015]",[]
Philosophia: Dare to be Wise,276205,66.0,7.22677,5.55929,3.0,3.0,29.0,8.0,16.0,107.0,188.0,78.0,33.0,33.0,2020.0,1.0,6.0,45.0,120.0,14.0,"[1050, 2012, 2041, 2078, 2003, 2819, 2686, 2015]",[]
7 Souls,276654,73.0,7.09247,5.55928,2.25,4.0,21.0,9.0,15.0,88.0,208.0,121.0,31.0,31.0,2020.0,1.0,6.0,30.0,40.0,8.0,"[2689, 1022, 2080, 2041, 1002, 1010, 2040, 1024, 1082, 2016, 2020]",[]
The Suits: Season 3,292962,49.0,7.46939,5.55927,0.0,0.0,0.0,2.0,1.0,4.0,42.0,6.0,2.0,20.0,2019.0,2.0,2.0,10.0,10.0,10.0,"[2014, 1023, 1002, 1046, 2040, 2015]",[]
Aces High,6732,117.0,6.44786,5.55927,2.9444,18.0,100.0,25.0,12.0,36.0,440.0,51.0,11.0,11.0,1980.0,1.0,2.0,30.0,30.0,10.0,"[2689, 2650, 2072, 2676, 2026, 2070, 2020, 1019, 1065]",['war']
Battle of the Bands: Encore Edition,9782,162.0,6.33351,5.55926,1.625,32.0,139.0,20.0,5.0,20.0,295.0,253.0,7.0,70.0,2004.0,2.0,4.0,30.0,60.0,12.0,"[1002, 2040, 1079, 1054, 1030, 2686]",[]
The Badger Deck,160950,35.0,8.28,5.55924,1.0,1.0,26.0,0.0,17.0,67.0,97.0,82.0,19.0,19.0,2014.0,0.0,0.0,0.0,0.0,0.0,"[1002, 1119]",[]
Legends of Draxia,183360,93.0,7.2914,5.55924,2.0,3.0,13.0,10.0,0.0,11.0,197.0,213.0,13.0,13.0,2015.0,2.0,6.0,30.0,60.0,12.0,"[2041, 1002, 1010, 2661, 2004]",[]
Matterhorn,231644,112.0,6.37857,5.55923,1.5,4.0,18.0,2.0,17.0,68.0,165.0,283.0,2.0,20.0,2017.0,2.0,4.0,10.0,30.0,8.0,"[1017, 2072, 2661, 1038]",[]
Race to the North Pole,168882,287.0,6.00322,5.55921,1.875,16.0,235.0,46.0,10.0,68.0,686.0,435.0,3.0,21.0,2015.0,2.0,4.0,45.0,45.0,7.0,"[1022, 1020, 2676, 2661, 1031, 2686, 2015]",[]
Rights,176458,155.0,6.15342,5.5592,1.3333,9.0,64.0,9.0,18.0,49.0,319.0,628.0,6.0,61.0,2015.0,3.0,5.0,20.0,20.0,9.0,"[2041, 1002, 2013, 2004]",[]
IRONDIE,69316,111.0,6.3882,5.55916,2.1333,15.0,117.0,15.0,24.0,103.0,220.0,243.0,49.0,49.0,2010.0,2.0,2.0,15.0,15.0,13.0,"[1044, 1017, 2072]",['customizable']
Morelli,103830,70.0,7.32643,5.55914,3.5,6.0,44.0,0.0,10.0,51.0,47.0,196.0,12.0,12.0,2011.0,2.0,2.0,45.0,45.0,8.0,"[1009, 2676, 2048]",['abstract']
Godforsaken Scavengers,208663,163.0,6.44264,5.55914,1.6667,6.0,143.0,32.0,6.0,39.0,402.0,539.0,90.0,90.0,2017.0,1.0,6.0,20.0,45.0,14.0,"[1022, 1002, 2023, 2040, 1024, 2685, 2661, 2027, 2008]",[]
MOD X,131387,97.0,7.07681,5.55912,1.6667,3.0,83.0,15.0,3.0,26.0,221.0,204.0,7.0,70.0,2012.0,2.0,4.0,25.0,25.0,15.0,"[1009, 2048]",['abstract']
Rukshuk,24028,343.0,5.92449,5.55911,1.3415,41.0,181.0,38.0,11.0,41.0,593.0,706.0,4.0,40.0,2006.0,2.0,6.0,20.0,30.0,8.0,"[1032, 1030, 2988]",['family']
Embark,244814,63.0,7.17663,5.5591,2.5,2.0,57.0,23.0,22.0,98.0,261.0,210.0,1.0,12.0,2018.0,2.0,5.0,30.0,60.0,14.0,"[2080, 2020, 2082]",[]
Medieval Realms,255042,72.0,7.36278,5.5591,2.6667,3.0,30.0,3.0,23.0,114.0,165.0,111.0,2.0,57.0,2019.0,2.0,5.0,60.0,90.0,12.0,"[2012, 2041, 1002, 1015, 1021, 1035, 2016]",[]
Frischfleisch,133,150.0,6.15167,5.55909,2.5455,11.0,131.0,11.0,57.0,110.0,244.0,109.0,2.0,20.0,1999.0,2.0,6.0,120.0,120.0,18.0,"[1020, 1024, 2011]",['strategy']
Burrows and Badgers: A Skirmish Game of Anthropomorphic Animals,204680,37.0,8.45946,5.55908,3.0,2.0,15.0,3.0,3.0,30.0,113.0,69.0,12.0,12.0,2016.0,2.0,2.0,60.0,120.0,0.0,"[1089, 1117, 2072, 1010, 2975, 2949, 1047, 1019]",[]
FBI,9439,480.0,5.76994,5.55906,1.5357,56.0,161.0,59.0,6.0,31.0,955.0,732.0,2.0,10.0,2004.0,2.0,5.0,30.0,30.0,10.0,[1002],['family']
Hand and Foot,7475,319.0,5.95235,5.55905,1.913,23.0,71.0,1.0,0.0,10.0,270.0,2875.0,17.0,90.0,1982.0,2.0,6.0,120.0,120.0,12.0,"[1002, 2004, 2019]",['family']
Bleeding Kansas,282774,38.0,7.93947,5.55902,2.2857,7.0,22.0,4.0,40.0,73.0,102.0,56.0,10.0,10.0,2019.0,2.0,2.0,60.0,180.0,14.0,"[1048, 2080, 2018, 2072, 2040, 2710, 2070, 1019]",['war']
Baby Clues,204281,90.0,6.69456,5.559,1.0,1.0,34.0,4.0,5.0,17.0,124.0,277.0,7.0,70.0,2016.0,2.0,4.0,15.0,30.0,8.0,"[1023, 1002, 1039, 2004]",[]
Jerusalem,4011,67.0,6.92836,5.559,2.6,10.0,78.0,17.0,9.0,43.0,281.0,25.0,5.0,50.0,1975.0,2.0,2.0,180.0,180.0,12.0,"[2072, 2676, 2026, 1069, 2947, 2070, 1019]",['war']
Patrol: Lost!,63011,72.0,6.86667,5.55897,1.75,8.0,65.0,1.0,8.0,104.0,144.0,294.0,51.0,51.0,2009.0,2.0,2.0,30.0,30.0,12.0,"[2046, 1017, 2072, 1120]",[]
The Fall Of The Third Reich,209863,52.0,7.74038,5.55894,3.2857,7.0,16.0,9.0,17.0,63.0,219.0,30.0,1.0,40.0,2016.0,1.0,4.0,360.0,600.0,0.0,"[2072, 2676, 2026, 2855, 2897, 1019, 1049]",['war']
Video Vortex,282544,65.0,7.47815,5.55894,2.25,4.0,9.0,8.0,12.0,92.0,168.0,106.0,3.0,22.0,2020.0,2.0,4.0,60.0,60.0,14.0,"[1022, 1002, 2664, 1010, 1046, 1024, 1064, 1016, 2686, 2828, 2015]",[]
TOP Kitchen,206450,156.0,6.67308,5.55894,2.0,7.0,51.0,4.0,5.0,37.0,203.0,247.0,3.0,21.0,2017.0,2.0,4.0,45.0,70.0,10.0,"[2012, 1017, 2072, 1021, 2040]",['family']
Tori,72083,105.0,6.36333,5.55894,2.6667,6.0,33.0,9.0,6.0,15.0,153.0,150.0,1.0,10.0,2010.0,2.0,4.0,60.0,60.0,10.0,"[2040, 2070, 2002]","['strategy', 'family']"
Smokejumpers,3807,89.0,6.59494,5.55893,2.3333,15.0,148.0,14.0,31.0,109.0,276.0,357.0,18.0,18.0,1996.0,1.0,1.0,90.0,90.0,12.0,"[2043, 2026, 2070, 2819]","['war', 'thematic']"
Slaughterville,169102,136.0,6.52985,5.55892,3.0,3.0,111.0,13.0,24.0,111.0,343.0,273.0,160.0,160.0,2015.0,1.0,6.0,60.0,120.0,14.0,"[2001, 1022, 2023, 2072, 1024]",['thematic']
Infection Express,57139,144.0,6.21528,5.55892,1.7,20.0,182.0,4.0,22.0,213.0,294.0,365.0,58.0,58.0,2009.0,1.0,2.0,20.0,20.0,8.0,"[2023, 1017, 2072, 1084, 2145, 1120]",[]
Flying Carpet,1101,344.0,5.84427,5.55892,1.5161,31.0,194.0,67.0,15.0,40.0,735.0,313.0,6.0,60.0,1987.0,3.0,6.0,20.0,20.0,12.0,"[1052, 2650, 1031]",['family']
Command Decision 2nd Edition,6700,75.0,6.93733,5.55891,4.1429,7.0,29.0,10.0,1.0,9.0,214.0,18.0,8.0,80.0,1992.0,2.0,2.0,360.0,360.0,12.0,"[1047, 1069, 2016, 2020, 1019, 1049]",['war']
Dungeon Solitaire: Labyrinth of Souls,189663,56.0,7.59286,5.55888,1.8,5.0,47.0,7.0,10.0,58.0,201.0,578.0,20.0,20.0,2016.0,1.0,2.0,0.0,0.0,0.0,"[1002, 2819]",[]
Ulti,15049,47.0,8.11915,5.55888,3.2727,11.0,22.0,0.0,0.0,10.0,62.0,207.0,8.0,80.0,0.0,3.0,3.0,0.0,0.0,8.0,"[2014, 1023, 1002, 2009]",[]
Callisto,220443,93.0,6.54204,5.55887,1.8,5.0,18.0,2.0,4.0,18.0,194.0,264.0,5.0,20.0,2015.0,2.0,4.0,15.0,30.0,7.0,"[1009, 2043, 2002]",['abstract']
Sumo!,3749,377.0,5.81764,5.55886,1.2667,45.0,260.0,25.0,51.0,96.0,555.0,1035.0,1.0,90.0,2000.0,2.0,2.0,20.0,20.0,12.0,"[2040, 2020, 1038]",['family']
Hunters of Arcfall,142988,181.0,6.11547,5.55886,1.4286,21.0,114.0,24.0,15.0,64.0,386.0,404.0,62.0,62.0,2014.0,2.0,6.0,30.0,30.0,8.0,"[1017, 2072, 2661, 1016]",[]
Word Whimsy,140594,90.0,6.83756,5.55879,1.0,4.0,39.0,8.0,6.0,27.0,221.0,302.0,9.0,90.0,2013.0,3.0,7.0,20.0,30.0,15.0,"[1030, 1025]",[]
Crisis: Sinai 1973,2138,97.0,6.53814,5.55879,3.4375,32.0,49.0,20.0,11.0,32.0,456.0,36.0,2.0,20.0,1995.0,2.0,2.0,360.0,360.0,12.0,"[2026, 1069, 1019]",['war']
"Redvers' Reverse: The Battle of Colenso, 1899",29375,64.0,7.45563,5.55878,3.1429,7.0,69.0,10.0,26.0,81.0,236.0,49.0,20.0,20.0,2016.0,1.0,1.0,60.0,240.0,12.0,"[2080, 2046, 2072, 2850, 2947, 2710, 2070, 2819, 1019]",['war']
Provincia Romana,151016,175.0,6.26339,5.55876,2.5,16.0,219.0,69.0,6.0,46.0,614.0,186.0,12.0,12.0,2014.0,2.0,6.0,90.0,90.0,13.0,"[1050, 2041, 1002, 2040]",['strategy']
The Battle of Five Armies,2775,107.0,6.46355,5.55874,2.7273,11.0,51.0,13.0,41.0,50.0,287.0,31.0,9.0,90.0,1984.0,2.0,2.0,150.0,150.0,12.0,"[2057, 1010, 2026, 1093, 1019]",['war']
Traverse,3313,264.0,5.93693,5.55874,1.9688,32.0,284.0,48.0,7.0,25.0,613.0,415.0,5.0,50.0,1987.0,2.0,4.0,30.0,30.0,7.0,[1009],['abstract']
France 1944: The Allied Crusade in Europe,5656,170.0,6.18947,5.55874,3.0312,32.0,165.0,40.0,17.0,74.0,676.0,63.0,14.0,14.0,1986.0,1.0,2.0,360.0,360.0,12.0,"[2057, 2072, 2676, 2026, 2947, 2855, 2070, 1019, 1049]",['war']
The Refuge: A Race for Survival,201416,181.0,6.47523,5.55873,1.2857,7.0,52.0,18.0,6.0,40.0,391.0,397.0,69.0,69.0,2016.0,2.0,6.0,5.0,60.0,13.0,"[2080, 2046, 2041, 1024, 2060, 2481]",[]
Jenga: Donkey Kong Collector's Edition,37931,344.0,5.96609,5.55873,1.2143,14.0,111.0,20.0,17.0,61.0,896.0,524.0,8.0,80.0,2008.0,1.0,4.0,20.0,20.0,6.0,"[1032, 1030, 1101]",[]
Bag of Dungeon: A Fantasy Adventure Game,265202,108.0,7.20539,5.55866,1.75,8.0,18.0,8.0,22.0,129.0,317.0,152.0,45.0,45.0,2018.0,1.0,4.0,20.0,60.0,8.0,"[1022, 2023, 1010, 2011, 2028, 2820, 2819, 2002]",[]
Genial Spezial,40830,194.0,5.99356,5.55866,1.8889,18.0,149.0,21.0,7.0,34.0,343.0,370.0,1.0,20.0,2009.0,2.0,4.0,40.0,40.0,10.0,"[1009, 2043, 2002]",['abstract']
Pralaya,187590,57.0,7.11861,5.55865,1.5,2.0,19.0,5.0,5.0,34.0,178.0,169.0,1.0,40.0,2015.0,2.0,5.0,20.0,0.0,10.0,"[2001, 1050, 2041, 1002, 2661, 2004]",[]
The Last King of Scotland: The Uganda-Tanzania War 1978-1978,94615,83.0,6.71205,5.55865,2.1818,11.0,59.0,8.0,15.0,53.0,214.0,124.0,13.0,13.0,2011.0,1.0,2.0,90.0,90.0,13.0,"[2072, 2026, 1069, 1019]",['war']
Age of Exploration,241,185.0,6.04568,5.55864,3.0625,16.0,301.0,48.0,26.0,76.0,485.0,160.0,7.0,70.0,1994.0,1.0,6.0,180.0,180.0,14.0,"[1020, 2661, 1070]","['thematic', 'strategy']"
SecuenzooS,145675,82.0,6.68976,5.55862,1.6,10.0,10.0,4.0,1.0,9.0,122.0,275.0,11.0,11.0,2013.0,2.0,5.0,30.0,30.0,8.0,"[1089, 1045, 2047, 2011, 1031, 2015]",['family']
Tornado Rex,3517,137.0,6.66869,5.55862,1.1538,13.0,94.0,3.0,57.0,105.0,177.0,243.0,1.0,16.0,1991.0,2.0,4.0,30.0,30.0,6.0,"[1032, 1041, 1031]","[""children's""]"
Battleground Fantasy Warfare: Elves of Ravenwood,49396,59.0,7.09831,5.5586,2.8,5.0,36.0,28.0,9.0,12.0,319.0,21.0,1.0,10.0,2006.0,2.0,2.0,60.0,60.0,12.0,"[1002, 1017, 1010, 2079, 1019]",['war']
Hands,171950,124.0,6.31492,5.5586,1.2,5.0,25.0,8.0,1.0,16.0,228.0,389.0,6.0,61.0,2015.0,3.0,8.0,20.0,20.0,8.0,"[2073, 1002, 1030, 2060, 1037]",[]
Paul Koenig's The Bulge: 6th Panzer Army,151936,56.0,7.14464,5.55859,2.4615,13.0,47.0,8.0,11.0,40.0,202.0,80.0,8.0,80.0,2013.0,2.0,2.0,120.0,180.0,13.0,"[2072, 2026, 2070, 1019, 1049]",['war']
The Potion,250539,216.0,5.96689,5.55858,1.0,3.0,34.0,9.0,11.0,66.0,482.0,1026.0,16.0,81.0,2018.0,3.0,7.0,10.0,20.0,8.0,"[1023, 2072, 1030, 2661, 2003]",[]
All Things Zombie,20586,73.0,6.99589,5.55858,2.5556,9.0,44.0,3.0,14.0,67.0,175.0,93.0,10.0,10.0,2005.0,1.0,2.0,120.0,120.0,12.0,"[2001, 2072, 1046, 1024, 1047, 1019, 2481]",[]
"Caesar's War: The Conquest of Gaul, 58-52 BC",129309,88.0,6.57955,5.55857,1.3636,11.0,55.0,7.0,13.0,49.0,310.0,140.0,9.0,90.0,2012.0,2.0,2.0,30.0,30.0,0.0,"[1050, 1019]",['war']
Ancients I,6399,113.0,6.29903,5.55857,1.9048,21.0,26.0,11.0,4.0,14.0,245.0,133.0,3.0,60.0,1992.0,1.0,2.0,90.0,90.0,12.0,"[1050, 2072, 2026, 1035, 2070, 2819, 1019]",['war']
All Quiet on the Western Front,9044,58.0,7.34483,5.55856,2.875,8.0,50.0,9.0,13.0,25.0,223.0,33.0,10.0,10.0,1997.0,1.0,2.0,360.0,360.0,12.0,"[2026, 1019, 1065]",['war']
Funkoverse Strategy Game: Jaws 100,303036,44.0,8.18182,5.55856,0.0,0.0,8.0,2.0,32.0,102.0,294.0,15.0,2.0,81.0,2020.0,2.0,2.0,20.0,60.0,10.0,"[2001, 2072, 1046, 2676, 1047, 2015]",[]
"Remember the Maine! The Spanish-American War, 1898",4366,93.0,6.75624,5.55853,2.8,15.0,46.0,23.0,8.0,15.0,457.0,25.0,11.0,11.0,1986.0,2.0,2.0,240.0,240.0,12.0,"[2046, 2072, 2026, 1008, 2710, 1019]",['war']
Blend Off!,166210,128.0,6.37617,5.55853,1.3333,3.0,80.0,15.0,5.0,31.0,340.0,487.0,53.0,53.0,2016.0,2.0,4.0,5.0,15.0,6.0,"[1017, 2072, 2040, 1037]",[]
Kōhaku,270143,41.0,8.10659,5.55851,1.3333,3.0,18.0,1.0,31.0,171.0,122.0,109.0,26.0,103.0,2021.0,1.0,4.0,30.0,45.0,10.0,"[1009, 1089, 2984, 2002]",[]
Czas Honoru: Operacja Most III,140682,120.0,6.3915,5.5585,2.4667,15.0,112.0,30.0,4.0,28.0,283.0,150.0,15.0,15.0,2013.0,2.0,2.0,30.0,30.0,12.0,"[2018, 1002, 2072, 2040, 2015, 1019, 1049]",['war']
Veto! Szlachecka Gra Karciana 2 edycja (2ed),56604,87.0,6.63966,5.55849,2.7143,7.0,18.0,5.0,0.0,8.0,119.0,635.0,9.0,90.0,2007.0,2.0,2.0,30.0,30.0,10.0,"[2012, 1002, 1044, 1046, 2040, 1093, 1001, 2686]",['customizable']
Colonies,127883,59.0,7.06864,5.55848,3.6,5.0,83.0,1.0,5.0,46.0,80.0,81.0,9.0,90.0,2012.0,3.0,5.0,150.0,150.0,14.0,"[1015, 1021, 1001, 1016, 2008, 2017]",['strategy']
Walking on the Moon,146937,80.0,6.84825,5.55847,1.6,5.0,11.0,6.0,1.0,17.0,162.0,136.0,14.0,14.0,2016.0,2.0,5.0,30.0,45.0,10.0,"[2689, 2072, 1079, 2078, 1120, 1031, 2035, 1016]",[]
Roll Estate,290982,57.0,7.33754,5.55847,1.5,4.0,12.0,0.0,3.0,58.0,120.0,334.0,1.0,11.0,2019.0,1.0,5.0,20.0,40.0,8.0,"[1029, 1017, 2072, 2910, 2055, 1120, 2661, 2004]",[]
Bluff in Zoo,143509,117.0,6.32829,5.55846,1.1111,9.0,72.0,3.0,4.0,22.0,105.0,431.0,2.0,50.0,2013.0,2.0,6.0,20.0,20.0,8.0,"[1089, 1023, 1002]",[]
Gamer Over! A Game Fair Murder Mystery,225303,44.0,7.69318,5.55844,0.0,0.0,43.0,17.0,4.0,63.0,234.0,48.0,5.0,51.0,2017.0,7.0,8.0,120.0,180.0,12.0,"[1040, 2028]",[]
Dr. Microbe,217554,227.0,5.97994,5.55843,1.0,1.0,69.0,11.0,9.0,56.0,652.0,729.0,11.0,52.0,2017.0,2.0,4.0,15.0,15.0,8.0,"[1032, 1041, 2145]",[]
World of Draghan: Sneaky Ol' Dragons,285208,48.0,7.8875,5.55843,2.0,1.0,8.0,0.0,1.0,9.0,88.0,188.0,1.0,10.0,2019.0,2.0,6.0,20.0,40.0,8.0,"[2689, 2041, 1002, 1010, 1035, 1031, 2686]",[]
Bell-Bottomed Badassses on the Mean Streets of Funk,13493,221.0,5.95934,5.55842,1.4783,23.0,140.0,31.0,7.0,44.0,552.0,276.0,7.0,70.0,2004.0,2.0,6.0,20.0,40.0,13.0,"[1002, 1079, 2004]",[]
Alien 51: El ascensor,285203,96.0,7.35625,5.55841,1.4,5.0,5.0,0.0,1.0,17.0,160.0,271.0,34.0,34.0,2019.0,1.0,4.0,10.0,20.0,10.0,"[1002, 1017]",[]
Battlegroup: Kursk,128154,50.0,7.82,5.5584,3.3333,3.0,8.0,0.0,2.0,8.0,102.0,40.0,20.0,20.0,2012.0,2.0,0.0,120.0,0.0,12.0,"[2001, 1117, 2057, 2072, 1047, 2078, 2070, 1019, 1049]",[]
"The Kaiser's War: World War I, 1918-19",42255,55.0,7.24909,5.5584,2.6667,9.0,27.0,8.0,13.0,29.0,299.0,27.0,6.0,60.0,2010.0,1.0,2.0,240.0,240.0,12.0,"[2072, 2026, 1019, 1065]",['war']
