Name,id,usersrated,average,baverage,avgweight,numweights,numgeeklists,numtrading,numwanting,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,categories,types
Pikemen,20269,83.0,6.97723,5.57438,2.8333,18.0,86.0,1.0,1.0,27.0,104.0,576.0,8.0,80.0,1997.0,2.0,4.0,15.0,15.0,8.0,"[1009, 2078]",['abstract']
18West,30771,68.0,7.25074,5.57432,4.0,6.0,53.0,0.0,40.0,62.0,91.0,185.0,1.0,10.0,2007.0,2.0,6.0,360.0,360.0,14.0,"[1055, 1021, 2081, 2070, 2005, 1034]",['strategy']
Ada Lovelace: Consulting Mathematician,232661,104.0,6.75471,5.57431,1.75,8.0,104.0,0.0,6.0,82.0,197.0,533.0,7.0,25.0,2017.0,1.0,1.0,10.0,20.0,8.0,"[1017, 2072, 2055, 2048, 1120, 1028]",[]
French Foreign Legion,1618,71.0,7.32394,5.57428,2.0,5.0,50.0,4.0,27.0,51.0,187.0,17.0,18.0,18.0,1982.0,2.0,3.0,60.0,60.0,10.0,"[2057, 2072, 2676, 2975, 2947, 1064, 2055, 2710, 2822, 2070, 2940, 2944, 1019]",['war']
Greedy Kingdoms,57201,110.0,6.62227,5.57427,1.6667,9.0,68.0,11.0,20.0,73.0,178.0,189.0,9.0,93.0,2009.0,2.0,2.0,20.0,20.0,10.0,"[2014, 1023, 1002, 1035, 2016, 2004, 2020]",[]
Orcs Must Die! The Board Game: Unchained Edition,174646,109.0,6.63339,5.57425,2.0,2.0,62.0,28.0,6.0,39.0,490.0,91.0,37.0,37.0,2016.0,1.0,4.0,60.0,150.0,14.0,"[2023, 1010, 1046, 2011, 2028, 2015, 1101]",[]
Adventure Tactics: Domianne's Tower,268504,59.0,8.31864,5.57424,2.6667,3.0,31.0,0.0,86.0,429.0,198.0,196.0,111.0,135.0,2021.0,1.0,5.0,45.0,90.0,10.0,"[1022, 2018, 2023, 2072, 1010, 1046, 2676, 1047, 2028]",[]
Kawanakajima 1561,39189,67.0,7.8291,5.5742,3.0,12.0,65.0,1.0,34.0,112.0,233.0,59.0,24.0,24.0,2009.0,1.0,2.0,120.0,240.0,0.0,"[2057, 2072, 2026, 1070, 1019]",['war']
Die Insel,15173,105.0,6.70667,5.57417,1.9091,22.0,34.0,6.0,6.0,26.0,215.0,264.0,2.0,20.0,2005.0,2.0,4.0,45.0,45.0,10.0,"[1022, 2023, 1072, 1020, 1010, 1082]","['thematic', 'family']"
Vanished Planet,7240,478.0,5.84831,5.57416,2.5536,56.0,491.0,63.0,34.0,223.0,607.0,688.0,1.0,16.0,2003.0,1.0,6.0,60.0,60.0,8.0,"[2912, 2023, 1021, 2850, 2902, 2947, 2958, 2876, 1016, 1113, 2849]",['strategy']
New York 1776,155315,83.0,6.96807,5.57403,2.3,10.0,98.0,12.0,21.0,40.0,288.0,108.0,9.0,90.0,2014.0,2.0,2.0,120.0,120.0,13.0,"[1075, 2046, 2072, 2016, 1019]",['war']
Ugly Christmas Sweaters,285071,76.0,7.44211,5.57403,2.5,4.0,49.0,5.0,22.0,129.0,268.0,202.0,9.0,19.0,2020.0,2.0,4.0,30.0,60.0,8.0,"[2041, 1002, 2040, 2004, 2009]",[]
"Jours de Gloire Campagne IV: Allemagne 1813, de Lützen à Leipzig",96061,69.0,7.47174,5.574,3.0,23.0,28.0,6.0,15.0,41.0,258.0,81.0,8.0,80.0,2011.0,2.0,5.0,120.0,120.0,0.0,"[2001, 1051, 2078, 1019]",['war']
Knockabout,3078,95.0,6.74797,5.574,2.5556,9.0,89.0,16.0,10.0,35.0,144.0,295.0,4.0,41.0,2001.0,2.0,3.0,20.0,20.0,10.0,"[1009, 2072, 2676]",['abstract']
Arkham Noir: Collector Case #1 – The Real Leeds,231573,62.0,7.25968,5.57399,2.3333,3.0,60.0,1.0,36.0,127.0,146.0,165.0,1.0,19.0,2017.0,1.0,1.0,30.0,30.0,14.0,"[1022, 2041, 1002, 1010, 2040, 1024, 1093, 2004]",[]
"Leuthen: Frederick's Greatest Victory 5 December, 1757",123604,76.0,7.18158,5.57396,1.8889,9.0,77.0,7.0,19.0,42.0,234.0,116.0,8.0,80.0,2012.0,2.0,2.0,40.0,40.0,12.0,"[2726, 2026, 1019]",['war']
GrandBois,283584,74.0,7.24595,5.57395,1.3333,3.0,16.0,1.0,4.0,42.0,141.0,157.0,10.0,12.0,2019.0,2.0,4.0,30.0,30.0,8.0,"[2080, 2041, 1086, 2002]",[]
Crimean War Battles,801,86.0,6.85814,5.57394,2.8182,11.0,46.0,12.0,16.0,29.0,374.0,51.0,15.0,15.0,1978.0,2.0,2.0,120.0,120.0,12.0,"[2026, 2710, 2070, 1019]",['war']
Nations in Arms: Valmy to Waterloo,109285,82.0,7.16951,5.57393,4.125,16.0,54.0,6.0,28.0,133.0,400.0,107.0,41.0,41.0,2012.0,2.0,7.0,3000.0,3000.0,0.0,"[2072, 2026, 1051, 1019]",['war']
Michael,289765,111.0,6.83669,5.57392,2.3333,6.0,7.0,4.0,6.0,41.0,221.0,173.0,1.0,18.0,2019.0,1.0,4.0,60.0,90.0,14.0,"[1002, 2023, 1040, 2851, 1028]",[]
Vs System 2PCG: A-Force,194532,63.0,7.69048,5.57389,2.0,1.0,14.0,14.0,3.0,20.0,379.0,17.0,7.0,70.0,2016.0,2.0,2.0,30.0,30.0,12.0,"[1002, 1116, 1046, 2040, 2015]",[]
Box of Golf: A Classic Golf Board Game,12604,139.0,6.35323,5.57387,1.3333,24.0,127.0,24.0,15.0,64.0,218.0,304.0,11.0,11.0,2003.0,1.0,4.0,90.0,90.0,8.0,"[2078, 1038]",['family']
Saustall,72808,163.0,6.28472,5.57385,2.2308,13.0,91.0,15.0,6.0,30.0,263.0,239.0,8.0,80.0,2010.0,2.0,4.0,45.0,45.0,10.0,"[2014, 1039, 1040, 1093]",[]
Monster Kit,213421,89.0,7.12592,5.57384,1.25,4.0,0.0,1.0,1.0,13.0,234.0,323.0,4.0,60.0,2016.0,1.0,5.0,10.0,0.0,3.0,"[1002, 1041, 2004]",[]
Leapfrog,13359,183.0,6.23142,5.57383,1.5,16.0,87.0,2.0,35.0,66.0,211.0,352.0,0.0,0.0,2004.0,1.0,6.0,20.0,20.0,7.0,"[1023, 2040, 1031, 2020]",[]
Squadro,245222,126.0,6.56381,5.57377,1.4,5.0,23.0,1.0,13.0,80.0,222.0,399.0,15.0,70.0,2018.0,2.0,2.0,20.0,20.0,8.0,"[1009, 2676]",['abstract']
Armymals,161966,132.0,6.52303,5.57376,2.25,4.0,104.0,23.0,6.0,34.0,235.0,163.0,28.0,28.0,2014.0,2.0,8.0,45.0,45.0,0.0,"[1009, 2689, 2041, 1017, 2072, 1079, 1047, 1030, 2079, 2015]",[]
4 Seasons,73312,149.0,6.3302,5.5737,1.8333,6.0,46.0,20.0,4.0,56.0,336.0,521.0,3.0,42.0,2010.0,2.0,2.0,15.0,15.0,10.0,"[1023, 1002, 2040, 2906, 1098]",[]
Korsun Pocket: Little Stalingrad on the Dnepr,13182,51.0,7.79902,5.57369,4.5385,13.0,39.0,7.0,23.0,45.0,178.0,6.0,12.0,12.0,1979.0,2.0,6.0,360.0,6000.0,12.0,"[2072, 2026, 2947, 2855, 2070, 1019, 1049, 2974]",['war']
Lock 'n Load Tactical: Heroes Against the Red Star,185057,45.0,8.41111,5.57363,3.8,5.0,17.0,3.0,22.0,41.0,215.0,83.0,13.0,13.0,2017.0,2.0,2.0,120.0,240.0,12.0,"[2072, 2026, 1069, 1019]",['war']
Bloody Monday,220987,55.0,7.98327,5.57362,3.3333,3.0,33.0,6.0,22.0,55.0,191.0,50.0,15.0,15.0,2017.0,2.0,2.0,60.0,120.0,10.0,"[2046, 2021, 2072, 1051, 1019]",['war']
Top That!,189160,231.0,6.12277,5.57362,1.2,5.0,81.0,24.0,6.0,55.0,478.0,634.0,7.0,71.0,2016.0,2.0,4.0,15.0,15.0,6.0,"[1032, 1041, 2048]",[]
Regimental Fire and Fury,75418,44.0,8.07273,5.57361,3.0,8.0,13.0,3.0,4.0,9.0,106.0,81.0,9.0,90.0,2010.0,2.0,0.0,180.0,180.0,0.0,"[1048, 2072, 1047, 1019]",[]
Night Clan,168549,129.0,6.51674,5.57361,1.5,4.0,38.0,11.0,10.0,41.0,374.0,292.0,23.0,23.0,2014.0,2.0,4.0,20.0,20.0,8.0,"[2080, 1002, 1010]",[]
Falsche FuFFziger,2200,126.0,6.46111,5.57358,2.5455,11.0,89.0,17.0,11.0,28.0,300.0,91.0,2.0,20.0,1994.0,3.0,6.0,90.0,90.0,12.0,"[2012, 1021, 1033]",[]
Snowman Dice,271038,171.0,6.34211,5.57355,1.0,4.0,44.0,6.0,13.0,109.0,338.0,657.0,10.0,11.0,2019.0,2.0,4.0,10.0,10.0,6.0,"[1032, 2072]",[]
Legend: History of 1000 Miglia,124991,68.0,7.67412,5.57352,2.4167,12.0,76.0,3.0,18.0,81.0,140.0,94.0,25.0,25.0,2012.0,1.0,6.0,45.0,45.0,14.0,"[2001, 2011, 1031, 2070, 1038]",['thematic']
Anno Domini: Spiel des Jahres,18058,143.0,6.32566,5.57352,1.5,6.0,28.0,4.0,0.0,11.0,356.0,201.0,1.0,0.0,2004.0,2.0,8.0,30.0,30.0,10.0,"[1023, 2041, 1002, 1079, 1030, 1027]",[]
Gnadenlos!,1335,330.0,5.92145,5.57349,1.925,40.0,171.0,49.0,8.0,18.0,568.0,422.0,2.0,20.0,2001.0,3.0,4.0,45.0,45.0,10.0,"[1055, 2012]",[]
Sorcerer & Stones,235767,134.0,6.45126,5.57348,3.0,2.0,132.0,35.0,11.0,87.0,703.0,323.0,2.0,13.0,2017.0,1.0,4.0,30.0,60.0,8.0,"[1009, 1050, 1010, 2676, 2040, 2011, 2048, 1028, 2004]",[]
Little Circuses,178515,156.0,6.32897,5.57346,2.4,5.0,100.0,25.0,9.0,48.0,439.0,377.0,3.0,11.0,2016.0,1.0,7.0,30.0,45.0,10.0,"[2002, 2082]",[]
Risk: Balance of Power,40251,416.0,5.8887,5.57345,2.3077,39.0,306.0,72.0,20.0,65.0,990.0,375.0,1.0,25.0,2008.0,2.0,2.0,60.0,60.0,12.0,"[2080, 2046, 2018, 2072, 1069, 1086, 1019]",['war']
Brewin' USA,164627,154.0,6.67675,5.57342,2.1667,12.0,87.0,21.0,10.0,51.0,346.0,223.0,1.0,46.0,2015.0,2.0,5.0,60.0,60.0,13.0,"[2080, 2012, 2040, 1088, 2011, 2004, 1086]",[]
Renaissance,22666,101.0,6.79406,5.57341,2.6667,15.0,50.0,16.0,13.0,50.0,192.0,99.0,2.0,20.0,2007.0,3.0,6.0,120.0,120.0,12.0,"[2080, 2018, 2072, 1035]",[]
Skulldug!,171234,142.0,6.53757,5.5734,2.0,9.0,75.0,36.0,7.0,43.0,511.0,181.0,39.0,39.0,2015.0,1.0,6.0,45.0,90.0,13.0,"[2001, 1022, 2072, 1020, 1010, 2002, 2015]",[]
Disposable Heroes and Coffin For Seven Brothers: Infantry and Vehicle Small Unit Skirmish Wargaming in WWII,19145,60.0,7.61333,5.57338,3.1429,14.0,35.0,2.0,2.0,15.0,118.0,104.0,15.0,15.0,2004.0,2.0,2.0,120.0,120.0,12.0,"[2072, 1047, 1019, 1049]",['war']
Lanzeloth,238700,88.0,6.88068,5.57338,1.6667,3.0,4.0,5.0,0.0,10.0,160.0,279.0,1.0,10.0,2017.0,2.0,6.0,20.0,30.0,7.0,"[1002, 1035, 2047, 2661, 2004]",[]
Apollo: A Game Inspired by NASA Moon Missions,313008,102.0,6.84765,5.57335,2.25,4.0,24.0,6.0,60.0,381.0,623.0,260.0,24.0,17.0,2020.0,2.0,5.0,30.0,60.0,12.0,"[2893, 2023, 2892, 2822, 1113]",[]
Pocket Pharma,240926,131.0,6.55588,5.57335,1.6667,3.0,62.0,22.0,8.0,59.0,462.0,336.0,5.0,30.0,2018.0,2.0,5.0,15.0,30.0,8.0,"[2041, 1002, 2040, 1088, 2145, 2048, 2874]",[]
Ausonia,302469,92.0,7.72649,5.57335,1.8333,6.0,21.0,0.0,26.0,173.0,89.0,160.0,2.0,594.0,2021.0,1.0,4.0,30.0,30.0,12.0,"[1002, 2664, 1010, 2040, 1070]",[]
OutLawed!,207883,119.0,6.73403,5.57334,1.25,4.0,48.0,12.0,4.0,26.0,319.0,370.0,2.0,13.0,2017.0,2.0,5.0,15.0,30.0,10.0,"[1055, 1089, 1023, 2040, 1079]",[]
Hordes Primal Mk III,209809,51.0,7.83137,5.57334,4.3333,3.0,9.0,2.0,2.0,4.0,104.0,205.0,7.0,71.0,2016.0,2.0,2.0,45.0,90.0,12.0,"[1117, 2072, 1010, 1047, 1019]",[]
Save the Meeples,275800,138.0,6.46848,5.57333,2.75,4.0,46.0,9.0,17.0,193.0,266.0,239.0,1.0,12.0,2019.0,2.0,4.0,40.0,60.0,10.0,"[2689, 1022, 1020, 1113, 1034, 2082]",[]
Ablaze!,65516,277.0,5.99962,5.57332,2.0,20.0,244.0,62.0,14.0,42.0,612.0,760.0,1.0,12.0,2010.0,1.0,4.0,30.0,30.0,10.0,"[1009, 2023, 1084, 2011, 2070, 2002]",['strategy']
The Mysterious Forest,204592,439.0,5.87289,5.57331,1.1,10.0,128.0,34.0,16.0,166.0,995.0,1314.0,20.0,15.0,2016.0,2.0,4.0,10.0,25.0,6.0,"[1041, 1116, 2023, 1017, 2072, 1020, 1010, 1045, 2047]","[""children's""]"
Stratego Legends,484,720.0,5.79941,5.57328,2.2642,53.0,644.0,165.0,31.0,61.0,1742.0,435.0,32.0,32.0,1999.0,2.0,8.0,60.0,60.0,8.0,"[1009, 1023, 1044, 1039, 1010, 1045, 2047, 2011, 2003, 2016, 2015]",['customizable']
Slavika: Equinox,165046,118.0,6.68475,5.57327,2.6,5.0,41.0,5.0,4.0,21.0,211.0,98.0,4.0,40.0,2014.0,2.0,5.0,45.0,45.0,10.0,"[2080, 2012, 1002, 1010, 2040, 2004]",[]
Diaballik,20253,126.0,6.4996,5.57326,2.0833,12.0,45.0,2.0,7.0,38.0,133.0,699.0,1.0,71.0,2004.0,2.0,2.0,20.0,20.0,8.0,"[1009, 2676, 2078, 1038]",['abstract']
Agent Hunter,140865,836.0,5.7328,5.57325,1.0976,41.0,459.0,169.0,7.0,87.0,1758.0,2914.0,5.0,24.0,2013.0,2.0,2.0,15.0,15.0,12.0,"[1023, 1002, 1039, 1045, 2047, 2016, 1081]","['abstract', 'family']"
RisiKo! Prestige,50719,192.0,6.39062,5.57324,2.1,10.0,21.0,2.0,0.0,10.0,327.0,155.0,5.0,50.0,1998.0,3.0,6.0,90.0,90.0,14.0,"[2080, 2072, 1019]",['war']
Ars Mysteriorum,17125,148.0,6.35538,5.57324,3.0455,22.0,132.0,16.0,13.0,38.0,182.0,200.0,0.0,1.0,2005.0,3.0,5.0,90.0,90.0,10.0,"[2012, 1010, 2015]",['strategy']
Peanut Club,254846,106.0,6.80311,5.57322,1.75,4.0,10.0,1.0,3.0,27.0,160.0,301.0,1.0,70.0,2018.0,3.0,6.0,20.0,20.0,8.0,"[2012, 1002, 1030, 2004]",[]
Star Trek: Galactic Enterprises,248567,100.0,6.754,5.57321,1.75,4.0,33.0,14.0,26.0,109.0,274.0,203.0,11.0,11.0,2018.0,3.0,8.0,45.0,45.0,14.0,"[2012, 1023, 2013, 1021, 1064, 1026, 1016, 2008]",[]
Jungle Jam,2857,228.0,6.12048,5.57321,1.2778,18.0,91.0,20.0,2.0,13.0,382.0,513.0,4.0,40.0,2000.0,2.0,10.0,20.0,20.0,6.0,"[1032, 1093, 1030, 2060]",[]
Lords of Creation,8,200.0,6.1252,5.57319,2.4,15.0,225.0,31.0,22.0,56.0,533.0,111.0,3.0,30.0,1993.0,2.0,5.0,120.0,120.0,12.0,"[1015, 1010, 2011]",[]
Battlelands,278305,103.0,6.81068,5.57318,2.0,7.0,22.0,12.0,30.0,178.0,378.0,154.0,6.0,35.0,2019.0,3.0,5.0,30.0,60.0,14.0,"[1089, 2012, 2040, 2015]",[]
"Circle of Fire: The Siege of Cholm, 1942",133940,64.0,7.41719,5.57317,2.625,8.0,32.0,6.0,12.0,40.0,283.0,47.0,7.0,70.0,2014.0,1.0,2.0,180.0,240.0,14.0,"[2021, 1019, 1049]",['war']
Foundations of Rome,284189,68.0,7.73706,5.57317,1.9167,12.0,41.0,0.0,60.0,341.0,161.0,154.0,3.0,132.0,2021.0,2.0,4.0,60.0,90.0,13.0,"[1050, 1029, 1021, 2902, 2900, 2911, 2940, 2002]",[]
Hooop!,38918,261.0,6.00858,5.57317,1.7059,17.0,162.0,23.0,2.0,21.0,351.0,792.0,1.0,60.0,2006.0,2.0,4.0,20.0,20.0,7.0,"[1009, 1089, 1041, 2078]",['abstract']
Timeline: Québec,189341,101.0,6.81842,5.57315,1.0,1.0,6.0,1.0,4.0,34.0,235.0,325.0,2.0,50.0,2015.0,2.0,8.0,15.0,15.0,8.0,"[1002, 1094, 1027]",[]
Montmartre,265681,130.0,6.46962,5.57314,1.6667,9.0,31.0,3.0,9.0,90.0,235.0,379.0,1.0,12.0,2019.0,2.0,5.0,20.0,30.0,8.0,"[1002, 2040, 2004]",[]
Sans Alliés,190266,93.0,6.85763,5.57313,1.5,4.0,123.0,12.0,15.0,55.0,233.0,271.0,44.0,44.0,2016.0,1.0,1.0,45.0,60.0,8.0,"[1002, 2072, 1069, 2011, 1120, 2819, 1019]",[]
Frachtexpress,2698,149.0,6.31591,5.57313,2.25,16.0,68.0,26.0,6.0,16.0,359.0,116.0,0.0,0.0,2001.0,3.0,4.0,45.0,45.0,10.0,"[1002, 2040, 2011, 2007, 2002, 1034, 1011]",[]
Würfelwurst,118215,195.0,6.1757,5.57311,1.0,16.0,51.0,8.0,4.0,29.0,269.0,1543.0,3.0,50.0,2012.0,2.0,4.0,15.0,15.0,8.0,"[1089, 1017, 2072]",[]
Terminator Genisys: The Miniatures Game – The War Against The Machine,177619,92.0,7.48261,5.57306,3.0,5.0,104.0,23.0,11.0,40.0,432.0,121.0,48.0,48.0,2015.0,2.0,2.0,30.0,60.0,0.0,"[2072, 1047, 1064, 2078, 1016, 1019]",[]
Penguin Trap,225981,276.0,6.05377,5.57304,1.0,5.0,7.0,2.0,2.0,30.0,478.0,1583.0,10.0,30.0,2017.0,2.0,4.0,5.0,10.0,3.0,"[1032, 1041, 2685, 2661]",[]
The Hunt for Red October,2903,396.0,5.94131,5.57304,2.4694,49.0,466.0,139.0,8.0,51.0,1305.0,253.0,35.0,35.0,1988.0,2.0,2.0,60.0,60.0,12.0,"[2046, 2021, 2072, 1069, 1008, 1093, 2016, 2070, 1019]",['war']
Het Koninkrijk Dominion,184207,92.0,6.87975,5.57302,1.6667,6.0,28.0,7.0,1.0,12.0,310.0,431.0,1.0,40.0,2015.0,2.0,4.0,20.0,20.0,10.0,"[2041, 1002, 2664, 2040, 1035]",[]
Dunkirk: France 1940,231367,57.0,7.77193,5.57297,2.5,6.0,30.0,6.0,23.0,58.0,155.0,41.0,12.0,12.0,2018.0,2.0,6.0,120.0,180.0,12.0,"[2018, 2057, 2070, 1019, 1049]",['war']
Cargolino Valentino,183720,136.0,6.51699,5.57296,1.0,4.0,16.0,2.0,6.0,38.0,213.0,440.0,11.0,40.0,2015.0,2.0,6.0,20.0,30.0,5.0,"[1089, 1023, 1041, 1017, 1031, 2035]",[]
Encounters: Shadowrun,202494,169.0,6.23627,5.57294,2.5,2.0,42.0,25.0,6.0,48.0,395.0,446.0,1.0,18.0,2016.0,1.0,8.0,15.0,30.0,13.0,"[1002, 1017, 2072, 1010, 2661, 1016]",[]
Renegade Legion: Leviathan,10467,158.0,6.43512,5.57294,3.0833,12.0,70.0,25.0,12.0,23.0,427.0,122.0,22.0,22.0,1989.0,2.0,2.0,90.0,90.0,10.0,"[2072, 2026, 1016, 1019]",['war']
American Mah Jongg,106560,53.0,7.57547,5.57286,2.0,1.0,30.0,1.0,1.0,3.0,148.0,318.0,3.0,70.0,1937.0,2.0,5.0,45.0,45.0,12.0,"[1009, 2004]",[]
Stalingrad: Verdun on the Volga,154472,53.0,7.89623,5.57286,3.1429,7.0,46.0,3.0,38.0,86.0,184.0,78.0,14.0,14.0,2017.0,2.0,2.0,180.0,180.0,12.0,"[2021, 1019, 1049]",['war']
A to Z,416,230.0,6.0933,5.57286,1.5,22.0,80.0,21.0,2.0,20.0,435.0,521.0,1.0,50.0,1992.0,2.0,4.0,30.0,30.0,9.0,"[2072, 1030, 2004, 1027, 1025]",['party']
Cthulhu 500,12627,525.0,5.81512,5.57285,1.7121,66.0,201.0,64.0,19.0,67.0,914.0,431.0,9.0,90.0,2004.0,3.0,8.0,60.0,60.0,13.0,"[1002, 1024, 1031]","['thematic', 'party']"
Palago,38462,118.0,6.56873,5.57281,2.6,10.0,86.0,5.0,22.0,55.0,158.0,557.0,21.0,21.0,2008.0,2.0,2.0,15.0,15.0,0.0,"[1009, 2048, 1120, 2002]",['abstract']
1750: Britain vs. France,160234,110.0,6.85545,5.57279,2.1667,6.0,99.0,21.0,23.0,77.0,267.0,143.0,64.0,64.0,2017.0,2.0,2.0,60.0,60.0,13.0,"[2726, 2046, 2072, 2011, 1019]",['war']
Dinosaur World,317457,55.0,7.84182,5.57278,2.6667,3.0,42.0,5.0,66.0,589.0,205.0,58.0,179.0,179.0,2021.0,2.0,4.0,60.0,120.0,10.0,"[1089, 2072, 2947, 1016, 2002, 2082]",[]
Warp 6,3057,126.0,6.51229,5.57274,1.7895,19.0,65.0,12.0,12.0,30.0,178.0,317.0,5.0,51.0,2002.0,2.0,3.0,20.0,20.0,12.0,"[1009, 1017, 2035]",['abstract']
JurassAttack!,179929,148.0,6.37642,5.57273,1.1,10.0,72.0,22.0,7.0,30.0,413.0,488.0,4.0,20.0,2015.0,2.0,2.0,15.0,15.0,8.0,"[1089, 1023, 1002, 1046, 2040, 1036, 2020]",[]
Sword Art Online Board Game: Sword of Fellows,220368,183.0,6.25171,5.57272,1.7,10.0,61.0,15.0,10.0,64.0,575.0,309.0,3.0,31.0,2017.0,1.0,4.0,30.0,30.0,10.0,"[2023, 1017, 2072, 1064]",[]
Utopian Rummy,42057,104.0,6.66731,5.57266,1.5294,17.0,123.0,12.0,7.0,56.0,159.0,1112.0,1.0,18.0,2009.0,2.0,2.0,30.0,30.0,10.0,"[1002, 1015, 2040, 1120, 2004]",[]
Gods' Gambit,160125,157.0,6.32484,5.57255,1.5833,12.0,68.0,20.0,8.0,40.0,302.0,357.0,12.0,12.0,2014.0,2.0,6.0,20.0,20.0,0.0,"[1002, 1010, 2040]",[]
Galactic Warlords: Battle for Dominion,223767,81.0,7.1642,5.57253,2.6667,3.0,61.0,18.0,18.0,128.0,215.0,107.0,58.0,58.0,2018.0,1.0,4.0,30.0,90.0,8.0,"[2080, 2041, 2072, 2011, 1113, 1081, 2015, 1019]",[]
Tales & Games: Jack & the Beanstalk,228142,111.0,6.61523,5.5725,1.0,4.0,30.0,5.0,16.0,71.0,313.0,375.0,2.0,40.0,2017.0,2.0,5.0,20.0,20.0,7.0,"[1032, 1041, 1017, 2072, 2040, 1093]",[]
Master of Rules,31822,397.0,5.88381,5.57247,1.5,48.0,353.0,67.0,6.0,39.0,752.0,719.0,5.0,50.0,2007.0,3.0,5.0,20.0,30.0,10.0,"[1002, 2040]",['family']
Peptide: A Protein Building Game,166298,169.0,6.39183,5.57247,1.8889,9.0,79.0,37.0,22.0,105.0,977.0,256.0,1.0,26.0,2014.0,2.0,5.0,30.0,45.0,10.0,"[2041, 1094, 2040, 2145]",[]
The War of the Worlds: England,237551,70.0,7.23714,5.57245,2.5833,12.0,33.0,11.0,29.0,97.0,229.0,101.0,1.0,18.0,2018.0,1.0,1.0,60.0,60.0,0.0,"[2080, 1093, 1016, 2819, 1019]",[]
Magic: The Gathering – Archenemy: Nicol Bolas,231392,83.0,7.08134,5.57245,3.0,1.0,10.0,12.0,10.0,25.0,322.0,89.0,1.0,90.0,2017.0,2.0,4.0,30.0,30.0,13.0,"[2023, 1010, 2040, 2015]",[]
Wonderland's War,227935,60.0,8.48933,5.57244,3.0,1.0,44.0,2.0,41.0,547.0,193.0,61.0,255.0,255.0,2021.0,2.0,5.0,45.0,75.0,13.0,"[2080, 2041, 2664, 2072, 1010]",[]
Tablut,6121,179.0,6.32849,5.57242,2.5,14.0,69.0,7.0,6.0,51.0,270.0,577.0,7.0,80.0,1700.0,2.0,2.0,45.0,45.0,8.0,"[1009, 2676, 1035, 2078, 1016]",['abstract']
Moonbase Alpha,134964,91.0,6.84231,5.57242,2.5,14.0,98.0,18.0,29.0,111.0,208.0,134.0,15.0,15.0,2012.0,2.0,2.0,90.0,90.0,12.0,"[2046, 2072, 1016, 1019]",['war']
Godsforge,265399,117.0,6.67991,5.57239,2.0,3.0,18.0,14.0,11.0,87.0,285.0,328.0,1.0,12.0,2019.0,2.0,4.0,20.0,40.0,14.0,"[1002, 1017, 2072, 2020]",[]
Moods,4659,402.0,5.90649,5.57237,1.1316,38.0,729.0,68.0,13.0,42.0,768.0,590.0,1.0,70.0,2000.0,3.0,8.0,20.0,20.0,18.0,"[2073, 1030, 2017]",[]
Riftforce,291859,52.0,8.21731,5.57236,2.0,3.0,17.0,0.0,10.0,115.0,26.0,120.0,4.0,36.0,2021.0,2.0,2.0,20.0,30.0,10.0,"[2046, 2041, 1002, 2664, 2984, 1010, 1046, 2040, 2876, 2015, 2897]",[]
Element: Silver,280475,53.0,7.88113,5.57234,2.0,1.0,5.0,5.0,22.0,67.0,173.0,318.0,5.0,50.0,2019.0,2.0,4.0,30.0,60.0,14.0,"[1009, 2080, 2043, 2676, 2002]",[]
Arcanum,99770,264.0,6.02114,5.57233,2.64,25.0,244.0,49.0,3.0,75.0,669.0,251.0,21.0,21.0,2011.0,3.0,5.0,45.0,45.0,10.0,"[1023, 2040, 1035, 1001]",[]
Liebe & Intrige,32226,256.0,6.08145,5.57233,1.7949,39.0,114.0,11.0,11.0,51.0,318.0,387.0,5.0,50.0,2007.0,2.0,4.0,45.0,45.0,10.0,"[2072, 2004]",['family']
Wakening Lair,239877,91.0,6.96374,5.57232,2.0,2.0,29.0,16.0,12.0,107.0,209.0,249.0,3.0,12.0,2018.0,2.0,6.0,30.0,40.0,14.0,"[1002, 2023, 2072, 1010, 2015]",[]
SilenZe: Zombie City,285047,118.0,6.75497,5.57228,2.0,2.0,8.0,2.0,3.0,35.0,234.0,360.0,16.0,21.0,2019.0,2.0,6.0,20.0,20.0,10.0,"[1002, 2040, 2685, 2686, 2481]",[]
Nature of the Beast: City vs. Suburb,20907,111.0,6.63784,5.57228,2.6957,23.0,165.0,40.0,9.0,41.0,325.0,162.0,1.0,90.0,2005.0,2.0,4.0,60.0,60.0,12.0,"[1089, 2080, 1002, 2676, 2686]","['customizable', 'strategy']"
Campaign to Stalingrad: Southern Russia 1942,5834,81.0,6.94074,5.57228,3.1875,16.0,32.0,11.0,9.0,12.0,243.0,26.0,6.0,60.0,1992.0,2.0,2.0,360.0,360.0,12.0,"[2072, 2026, 1019, 1049]",['war']
Castle Flutterstone,191065,146.0,6.435,5.57226,1.5,2.0,47.0,9.0,10.0,33.0,265.0,571.0,2.0,61.0,2016.0,2.0,4.0,15.0,25.0,6.0,"[1032, 1041]","[""children's""]"
The Shining,298352,136.0,6.61841,5.57226,2.1111,9.0,30.0,21.0,29.0,182.0,578.0,294.0,5.0,35.0,2020.0,3.0,5.0,45.0,60.0,17.0,"[2023, 1064, 2814]",[]
Malvern Hill,14559,69.0,7.46377,5.57225,3.6364,11.0,42.0,4.0,14.0,29.0,379.0,7.0,2.0,20.0,1999.0,1.0,2.0,240.0,240.0,0.0,"[1048, 2026, 1019]",['war']
