Name,id,usersrated,average,baverage,avgweight,numweights,numgeeklists,numtrading,numwanting,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,categories,types
Bootleggers,12477,3143.0,6.68278,6.27019,2.6229,358.0,2113.0,358.0,93.0,464.0,4261.0,4638.0,2.0,113.0,2004.0,3.0,6.0,90.0,90.0,14.0,"[2080, 2041, 1021, 1088, 1033, 1026, 2020, 2008, 1011]",['thematic']
Monolith Arena,238393,856.0,7.71569,6.26878,2.4231,26.0,142.0,64.0,64.0,611.0,1637.0,2636.0,31.0,100.0,2018.0,2.0,4.0,30.0,45.0,10.0,"[1010, 1046, 2040, 2026, 2685, 2019, 2002, 2015]",['strategy']
Beyond Baker Street,168681,1883.0,6.89637,6.26993,2.2059,34.0,510.0,134.0,131.0,859.0,3387.0,8719.0,38.0,80.0,2016.0,2.0,4.0,20.0,20.0,13.0,"[2893, 2023, 1039, 2040, 2047, 1040, 1093, 2710, 2015]",['family']
Time's Up! Edición Azul,57660,1136.0,7.29954,6.26826,1.2364,55.0,51.0,19.0,7.0,81.0,1689.0,4424.0,17.0,19.0,2006.0,4.0,12.0,45.0,45.0,12.0,"[2073, 2893, 1079, 2047, 1064, 1030, 2019]",['party']
The Boss,85005,2274.0,6.81242,6.26811,1.7902,143.0,501.0,69.0,63.0,356.0,2577.0,6099.0,14.0,70.0,2010.0,2.0,6.0,40.0,40.0,10.0,"[2080, 2012, 1023, 1002, 1039, 1033]",['family']
Perikles,21954,1836.0,6.90984,6.26707,3.2747,273.0,1727.0,244.0,52.0,287.0,2657.0,2495.0,1.0,32.0,2006.0,3.0,5.0,120.0,120.0,13.0,"[1050, 2080, 2041, 2072, 1046, 1001, 2016]",['strategy']
Field Commander: Napoleon,42673,869.0,7.72131,6.26693,2.7917,96.0,550.0,73.0,200.0,711.0,2266.0,2037.0,11.0,145.0,2011.0,1.0,1.0,180.0,180.0,12.0,"[2046, 2072, 1051, 2070, 2819, 1019]",['war']
Normandy '44,38718,788.0,7.88811,6.26614,3.3524,105.0,480.0,27.0,103.0,467.0,2191.0,925.0,1.0,158.0,2010.0,2.0,3.0,420.0,420.0,0.0,"[2072, 2026, 2070, 1019, 1049]",['war']
Um Reifenbreite,442,2176.0,6.8168,6.26574,1.9631,217.0,956.0,172.0,157.0,434.0,3610.0,3784.0,2.0,59.0,1979.0,2.0,4.0,60.0,90.0,8.0,"[2040, 1031, 2035, 1038]","['strategy', 'family']"
Compounded,118174,2543.0,6.75348,6.26522,2.4359,117.0,968.0,233.0,112.0,729.0,5502.0,5118.0,4.0,191.0,2013.0,2.0,5.0,30.0,90.0,13.0,"[1094, 1088, 1026, 2004, 2008]",['strategy']
Archaeology: The Card Game,31105,3079.0,6.67057,6.26519,1.3432,236.0,931.0,158.0,102.0,437.0,3702.0,15935.0,12.0,117.0,2007.0,2.0,4.0,20.0,20.0,8.0,"[1022, 1050, 2041, 1002, 1020, 2900, 2661, 2004]",['family']
Sol: Last Days of a Star,174837,932.0,7.61768,6.26518,2.8857,35.0,352.0,9.0,447.0,1252.0,1263.0,2529.0,5.0,150.0,2017.0,1.0,5.0,45.0,90.0,10.0,"[2001, 2046, 2081, 2048, 1016]",['strategy']
The Bridges of Shangri-La,8190,2320.0,6.78702,6.26559,2.7225,227.0,1605.0,249.0,69.0,321.0,3351.0,3234.0,1.0,39.0,2003.0,3.0,4.0,60.0,60.0,10.0,"[1009, 2080, 2078, 1086, 2002, 1097]",['strategy']
Trans Europa,16267,3229.0,6.64404,6.26492,1.4092,347.0,802.0,100.0,116.0,302.0,3445.0,11519.0,10.0,44.0,2005.0,2.0,6.0,20.0,20.0,8.0,"[2883, 2081, 1034]",['family']
Holmes: Sherlock & Mycroft,174078,2116.0,6.84884,6.26482,1.8254,63.0,477.0,92.0,129.0,646.0,3827.0,5657.0,19.0,91.0,2015.0,2.0,2.0,20.0,30.0,10.0,"[2041, 1002, 2040, 1093, 2004, 2082]",['family']
Horus Heresy,63543,1606.0,7.05557,6.26425,3.764,161.0,792.0,222.0,127.0,568.0,4113.0,1707.0,207.0,207.0,2010.0,2.0,2.0,135.0,135.0,13.0,"[2046, 2018, 2040, 1047, 1016, 2663, 2015]","['war', 'thematic']"
Trapwords,257527,1598.0,7.02319,6.26433,1.4516,31.0,236.0,71.0,80.0,557.0,3218.0,4417.0,23.0,46.0,2018.0,4.0,8.0,30.0,45.0,8.0,"[1020, 1010, 2011, 1030, 2027, 2019, 2663, 1025]",['party']
Hoity Toity,120,4921.0,6.52641,6.26356,1.8662,538.0,2383.0,428.0,112.0,431.0,7395.0,10188.0,4.0,59.0,1990.0,2.0,6.0,45.0,45.0,12.0,"[1023, 2003, 2004, 2020]",['family']
The Princes of Machu Picchu,36811,1643.0,6.96769,6.26216,3.1061,179.0,744.0,77.0,112.0,373.0,1810.0,3060.0,1.0,47.0,2008.0,2.0,5.0,90.0,90.0,12.0,"[2080, 2046, 1015, 1021, 1115, 2004, 2082]",['strategy']
Impulse,144239,1943.0,6.86116,6.26263,2.9828,116.0,1173.0,224.0,170.0,717.0,3465.0,5960.0,1.0,117.0,2013.0,2.0,6.0,30.0,60.0,13.0,"[2689, 2080, 1023, 1002, 2857, 1021, 1046, 2676, 2040, 2011, 2685, 2876, 1016, 1113, 2019, 2079, 2015, 2897]",['strategy']
Dungeon Twister 2: Prison,42124,1181.0,7.29085,6.26156,3.2447,94.0,707.0,133.0,156.0,647.0,2426.0,2122.0,6.0,147.0,2009.0,1.0,2.0,60.0,60.0,10.0,"[2001, 1022, 1020, 1010, 1046, 2676, 2040, 1059, 2011, 2016, 2002, 2015]",['strategy']
Paris Connection,75358,2356.0,6.74181,6.26114,1.8169,142.0,1181.0,194.0,102.0,333.0,3229.0,8167.0,23.0,34.0,2010.0,3.0,6.0,30.0,30.0,8.0,"[1021, 2081, 2005, 1034]",['strategy']
Santa Monica,298065,946.0,7.57715,6.2662,2.069,29.0,169.0,44.0,207.0,1028.0,2184.0,2976.0,147.0,76.0,2020.0,2.0,4.0,35.0,40.0,14.0,"[2041, 2956, 1029, 2004, 2002, 1097]","['strategy', 'family']"
Rise to Nobility,218293,1677.0,7.02954,6.26059,3.2985,67.0,602.0,202.0,62.0,442.0,3702.0,3782.0,10.0,438.0,2018.0,1.0,6.0,25.0,150.0,14.0,"[1029, 1017, 2072, 1021, 1010, 2004, 2015, 2082, 2935]",['strategy']
Expedition to Newdale,272682,911.0,7.56658,6.26285,2.9412,34.0,283.0,41.0,255.0,1202.0,1941.0,4290.0,122.0,101.0,2019.0,1.0,4.0,90.0,90.0,12.0,"[2040, 2020, 2897, 2082, 2933]",['strategy']
Path of Light and Shadow,217398,1023.0,7.45098,6.26041,3.1628,43.0,308.0,68.0,118.0,534.0,1666.0,2163.0,153.0,153.0,2017.0,2.0,4.0,60.0,120.0,14.0,"[2080, 1015, 2664, 2072, 1010, 2040, 1035, 2849, 1086, 2015]",['strategy']
Cutthroat Caverns,28259,4760.0,6.54601,6.26035,2.0778,257.0,1657.0,434.0,171.0,1186.0,6720.0,8026.0,3.0,195.0,2007.0,3.0,6.0,90.0,90.0,12.0,"[1022, 1002, 1010, 1046, 2040, 1079, 2871, 2685, 2820, 2020, 2686]",['thematic']
Wasabi!,33154,4728.0,6.53791,6.2604,1.9026,431.0,1873.0,221.0,197.0,935.0,4854.0,12773.0,5.0,137.0,2008.0,2.0,4.0,30.0,45.0,10.0,"[2040, 2048, 2004, 1086, 2002]",['family']
Human Punishment: Social Deduction 2.0,225167,1247.0,7.92383,6.26109,2.5405,37.0,104.0,33.0,48.0,483.0,2350.0,2349.0,7.0,554.0,2018.0,4.0,16.0,15.0,90.0,10.0,"[1023, 1002, 1039, 2891, 1033, 1030, 1081, 2686, 2019, 2814, 2015]","['thematic', 'party']"
B-17: Queen of the Skies,1032,1900.0,7.06111,6.2599,2.3475,236.0,1108.0,80.0,148.0,522.0,3394.0,7332.0,15.0,295.0,1981.0,1.0,2.0,20.0,20.0,12.0,"[2046, 2650, 2072, 2850, 2055, 2855, 2822, 2070, 2819, 1019, 1049]",['war']
Sail to India,141736,2438.0,6.73615,6.25886,2.2098,143.0,1312.0,268.0,89.0,458.0,4595.0,4924.0,3.0,63.0,2013.0,3.0,4.0,60.0,60.0,14.0,"[2001, 2046, 1021, 1020, 1008, 1070, 2004, 2082]",['strategy']
Lockup: A Roll Player Tale,240855,1048.0,7.41942,6.26129,2.4211,19.0,232.0,51.0,158.0,825.0,2218.0,2489.0,29.0,123.0,2019.0,1.0,5.0,45.0,90.0,10.0,"[2080, 1010, 2927, 2016, 2004, 2082]",[]
Thunderstone Advance: Worlds Collide,152765,798.0,7.76016,6.25835,2.8276,29.0,213.0,101.0,86.0,283.0,1793.0,1620.0,1.0,72.0,2014.0,1.0,5.0,60.0,60.0,12.0,"[2041, 1002, 2664, 1010, 2040]","['thematic', 'strategy']"
Key Flow,252446,949.0,7.45438,6.25868,2.84,25.0,360.0,61.0,183.0,572.0,1798.0,3056.0,9.0,54.0,2018.0,2.0,6.0,45.0,75.0,14.0,"[2041, 1002, 1029, 1021, 1013, 1035, 2081, 2004, 2020, 2082]",[]
Reykholt,241831,2282.0,6.79296,6.25862,2.1636,55.0,630.0,129.0,191.0,1247.0,4144.0,6397.0,99.0,133.0,2018.0,1.0,4.0,30.0,60.0,12.0,"[1013, 2819, 2082]","['strategy', 'family']"
Harbour,155969,4522.0,6.54696,6.2584,2.0888,169.0,1922.0,535.0,83.0,698.0,9415.0,12208.0,14.0,252.0,2015.0,1.0,4.0,30.0,60.0,10.0,"[1002, 1029, 1021, 1010, 1079, 2004, 2015, 2082]","['strategy', 'family']"
Adventure Games: The Dungeon,267813,1399.0,7.15883,6.25939,1.775,40.0,177.0,145.0,106.0,627.0,3436.0,3480.0,50.0,45.0,2019.0,1.0,4.0,75.0,75.0,12.0,"[2023, 1010, 2851, 1028]",['thematic']
Sanssouci,146816,1375.0,7.12495,6.25781,2.0833,60.0,548.0,55.0,134.0,479.0,2135.0,7393.0,23.0,60.0,2013.0,2.0,4.0,30.0,45.0,8.0,"[2726, 2040, 2048, 2002]",['family']
Relic,128442,2964.0,6.78342,6.25756,2.4933,150.0,727.0,225.0,88.0,560.0,5751.0,3961.0,4.0,354.0,2013.0,2.0,4.0,180.0,180.0,14.0,"[1022, 2072, 1020, 2035, 1016, 1113, 2015]",['thematic']
Wings of War: Watch Your Back!,9910,1761.0,6.97395,6.25734,1.7062,194.0,415.0,124.0,55.0,158.0,3204.0,1694.0,33.0,33.0,2005.0,2.0,4.0,20.0,20.0,10.0,"[2689, 2650, 1002, 2685, 2070, 2020, 1019, 1065]","['war', 'thematic']"
Star Trek Panic,193737,1609.0,7.04007,6.25731,2.1364,22.0,571.0,118.0,138.0,592.0,3556.0,3501.0,8.0,92.0,2016.0,1.0,6.0,90.0,90.0,13.0,"[2023, 1064, 1016]",[]
Riff Raff,118695,1693.0,6.94468,6.25723,1.2105,76.0,475.0,44.0,214.0,677.0,2027.0,6616.0,7.0,50.0,2012.0,2.0,4.0,30.0,30.0,8.0,"[1032, 1030, 1090]",['family']
Tussie Mussie,257614,1502.0,7.09357,6.25816,1.0909,44.0,200.0,26.0,81.0,493.0,3692.0,7421.0,161.0,104.0,2019.0,2.0,4.0,20.0,30.0,8.0,"[2014, 2041, 1002, 2906, 1120]",['family']
American Rails,41749,952.0,7.43859,6.25622,2.8026,76.0,591.0,52.0,92.0,308.0,1380.0,1977.0,1.0,49.0,2009.0,3.0,5.0,90.0,90.0,14.0,"[2012, 1021, 1026, 2081, 2005, 1034, 1011, 2082]",['strategy']
Agents of SMERSH,111105,1576.0,7.01127,6.25607,2.4894,94.0,942.0,166.0,200.0,932.0,3052.0,3562.0,2.0,216.0,2012.0,1.0,4.0,90.0,90.0,13.0,"[1022, 2046, 2023, 2072, 1020, 2851, 2078, 2028, 1081, 2027, 2015]",['thematic']
Tempel des Schreckens,206915,1425.0,7.10797,6.25566,1.1389,36.0,161.0,17.0,23.0,187.0,2386.0,9654.0,71.0,30.0,2016.0,3.0,10.0,15.0,15.0,8.0,"[1023, 1002, 1039, 1026, 1030, 2019, 2814]",['party']
Aerion,267127,912.0,7.58228,6.25532,1.9259,27.0,266.0,44.0,134.0,776.0,2518.0,4629.0,69.0,93.0,2019.0,1.0,2.0,15.0,30.0,10.0,"[2650, 2041, 1002, 2023, 1017, 2072, 1010, 2661, 2004, 2819]",['strategy']
Conquest of the Empire,17710,2947.0,6.73342,6.25486,3.0636,393.0,1555.0,298.0,109.0,567.0,4983.0,2961.0,156.0,156.0,2005.0,2.0,6.0,180.0,240.0,10.0,"[1050, 2080, 2046, 2072, 1046, 1001, 1086, 1019]","['war', 'thematic']"
SPQR (Deluxe Edition),21551,712.0,7.9984,6.25486,3.83,100.0,532.0,33.0,129.0,482.0,2207.0,907.0,2.0,125.0,2008.0,1.0,4.0,240.0,240.0,12.0,"[1050, 2072, 2676, 2026, 2070, 1019]",['war']
Elasund: The First City,19526,3197.0,6.63147,6.25462,2.7299,411.0,1256.0,277.0,70.0,340.0,4142.0,5099.0,5.0,40.0,2005.0,2.0,4.0,60.0,90.0,10.0,"[2072, 1021, 2043, 2040, 2004, 1086, 2002]",['strategy']
Hornet Leader: Carrier Air Operations,65564,797.0,7.85929,6.25403,2.8252,103.0,487.0,39.0,146.0,561.0,1914.0,2458.0,7.0,225.0,2010.0,1.0,1.0,60.0,60.0,12.0,"[2650, 2041, 1069, 2070, 1019]",['war']
The Red Dragon Inn 3,66510,1525.0,7.17237,6.25357,1.9231,39.0,162.0,69.0,88.0,392.0,4351.0,1354.0,3.0,77.0,2011.0,2.0,4.0,30.0,60.0,13.0,"[2014, 1002, 1010, 2040, 1079, 1035, 1030, 2015]","['thematic', 'family']"
Lotus,198525,2546.0,6.74473,6.25403,1.4444,45.0,579.0,139.0,108.0,774.0,4541.0,8478.0,11.0,161.0,2016.0,2.0,4.0,30.0,30.0,8.0,"[2080, 1002, 2040, 2004]",['family']
Frank's Zoo,340,3382.0,6.60884,6.25196,1.5338,311.0,933.0,169.0,63.0,285.0,4958.0,12881.0,14.0,44.0,1999.0,3.0,7.0,60.0,60.0,10.0,"[1089, 1002, 2040, 2980, 2019, 2009]",['family']
Unlock!: Epic Adventures,294612,671.0,7.98197,6.25239,2.0,6.0,95.0,47.0,153.0,317.0,2038.0,2752.0,100.0,14.0,2019.0,1.0,6.0,60.0,90.0,10.0,"[1002, 2023, 1020, 1028, 1037, 2831, 2822]",[]
Florenza,81640,975.0,7.43787,6.2521,3.734,94.0,518.0,72.0,65.0,318.0,1622.0,1486.0,1.0,66.0,2010.0,2.0,5.0,200.0,200.0,14.0,"[1029, 1021, 1001, 1070, 2082]",['strategy']
Heroscape Master Set:  Battle for the Underdark,54361,1010.0,7.49945,6.25208,2.4565,46.0,310.0,65.0,159.0,282.0,2492.0,1246.0,1.0,74.0,2010.0,2.0,2.0,60.0,60.0,8.0,"[1022, 2072, 1010, 1046, 1047, 2011, 1016]",['thematic']
Raiders of Scythia,301880,664.0,8.15072,6.2595,2.6774,31.0,130.0,25.0,263.0,1933.0,1789.0,1579.0,157.0,161.0,2020.0,1.0,4.0,60.0,80.0,12.0,"[1050, 2072, 2040, 2004, 2015, 2082]",[]
Cthulhu Realms,179303,2815.0,6.72314,6.25188,2.1125,80.0,760.0,208.0,39.0,362.0,4840.0,9921.0,10.0,140.0,2015.0,2.0,4.0,25.0,45.0,14.0,"[1002, 2664, 1024, 1079, 1093, 2685]",['strategy']
World War II: Barbarossa to Berlin,3353,1179.0,7.31646,6.25184,3.5597,159.0,693.0,81.0,69.0,302.0,2517.0,1557.0,2.0,109.0,2002.0,2.0,2.0,420.0,420.0,14.0,"[2840, 2018, 2072, 2078, 2070, 1019, 1049]",['war']
The Ancient World (Second Edition),259298,821.0,7.68773,6.25134,2.871,31.0,134.0,50.0,122.0,594.0,2330.0,1670.0,14.0,125.0,2019.0,2.0,4.0,90.0,90.0,13.0,"[1050, 2041, 1015, 2072, 1010, 2004, 2082]",[]
Hamsterrolle,903,2040.0,6.81234,6.25145,1.075,160.0,836.0,61.0,296.0,647.0,1963.0,9616.0,10.0,38.0,2000.0,2.0,4.0,30.0,30.0,7.0,"[1032, 2988, 2019]",['family']
Pathfinder Adventure Card Game: Wrath of the Righteous – Base Set,169416,1039.0,7.46814,6.25105,3.1,40.0,618.0,126.0,80.0,283.0,3164.0,7869.0,19.0,138.0,2015.0,1.0,4.0,120.0,120.0,13.0,"[1022, 1002, 2023, 2664, 2072, 1042, 1010, 1046, 2040, 2028, 2822, 2015]","['customizable', 'thematic']"
Catan Histories: Settlers of America – Trails to Rails,67239,2228.0,6.81115,6.25054,2.6763,139.0,949.0,190.0,83.0,373.0,4360.0,3134.0,3.0,76.0,2010.0,3.0,4.0,120.0,120.0,12.0,"[1015, 2072, 1020, 2040, 1026, 2081, 2008, 1034]",['strategy']
We the People,620,1118.0,7.30024,6.2505,2.7234,141.0,1018.0,86.0,143.0,439.0,1674.0,1058.0,43.0,43.0,1993.0,2.0,2.0,120.0,120.0,12.0,"[2840, 2726, 1075, 2080, 2018, 2857, 2072, 2040, 2078, 2070, 2015, 1019]",['war']
The Rise of Queensdale,238546,907.0,7.56063,6.24949,2.8,20.0,241.0,34.0,218.0,1463.0,2045.0,10475.0,75.0,106.0,2018.0,2.0,4.0,45.0,60.0,12.0,"[1015, 2072, 2824, 1035, 2822, 2082, 2935]",['strategy']
Samurai Sword,128667,3246.0,6.68144,6.24934,1.7733,150.0,778.0,234.0,62.0,558.0,5551.0,6623.0,31.0,146.0,2012.0,3.0,7.0,20.0,40.0,8.0,"[1023, 1002, 1039, 1046, 2040, 1035, 2019, 2015]",['family']
Campy Creatures,214396,1465.0,7.12018,6.24935,1.3939,33.0,180.0,63.0,62.0,469.0,3400.0,3971.0,25.0,115.0,2017.0,2.0,5.0,20.0,30.0,10.0,"[2012, 1023, 1002, 1039, 2040, 1024, 2004, 2020]",['family']
The Hanging Gardens,34707,2190.0,6.77558,6.24904,1.9437,231.0,904.0,52.0,198.0,653.0,1850.0,11382.0,7.0,73.0,2008.0,2.0,4.0,45.0,45.0,8.0,"[1050, 3001, 2004, 2002]",['family']
Mamma Mia!,49,5671.0,6.47422,6.24891,1.3701,481.0,1270.0,195.0,102.0,460.0,7556.0,17348.0,30.0,59.0,1998.0,2.0,5.0,30.0,30.0,10.0,"[1002, 2040, 2047]",['family']
Palastgeflüster,32412,2193.0,6.79141,6.24864,1.6463,164.0,332.0,73.0,59.0,261.0,3022.0,7167.0,10.0,43.0,2007.0,3.0,5.0,45.0,45.0,10.0,"[1023, 1002, 2040, 1035, 2004]",['family']
Castellion,143404,1732.0,6.9539,6.24869,2.0526,57.0,874.0,135.0,131.0,771.0,4163.0,12118.0,30.0,81.0,2015.0,1.0,2.0,30.0,30.0,10.0,"[2023, 1010, 1028, 2819, 2002]",['strategy']
New York Zoo,300877,1096.0,7.37931,6.25248,2.0833,48.0,175.0,17.0,304.0,1856.0,2737.0,4177.0,534.0,91.0,2020.0,1.0,5.0,30.0,60.0,10.0,"[1009, 1089, 2903, 2978, 2011, 1028, 2813, 2002]",['family']
Strike,123570,2118.0,6.81452,6.24718,1.0506,79.0,234.0,16.0,117.0,445.0,2900.0,40257.0,520.0,46.0,2012.0,2.0,5.0,15.0,15.0,8.0,"[1032, 1017, 2072, 2661]","['party', 'family']"
Nētā-Tanka: Deluxe Edition,245931,1168.0,7.27682,6.24757,2.7931,58.0,318.0,94.0,81.0,393.0,2567.0,3173.0,13.0,167.0,2019.0,1.0,5.0,60.0,90.0,14.0,"[1015, 2004, 2082]",['strategy']
Dr. Eureka,181345,3137.0,6.62607,6.24751,1.0667,45.0,574.0,168.0,74.0,480.0,5653.0,12219.0,67.0,85.0,2015.0,2.0,4.0,15.0,15.0,8.0,"[1032, 1041, 2048, 1028, 1037]",['family']
Wealth of Nations,32666,1750.0,6.92039,6.24701,3.6098,205.0,777.0,91.0,119.0,518.0,1727.0,3019.0,91.0,91.0,2008.0,3.0,6.0,120.0,120.0,13.0,"[2013, 1021, 1088, 2904, 2900, 1026, 1086, 2002, 2008]",['strategy']
Hermagor,25224,1772.0,6.91855,6.24635,3.1767,232.0,1033.0,139.0,69.0,290.0,2032.0,2775.0,37.0,37.0,2006.0,2.0,5.0,90.0,120.0,12.0,"[2080, 2012, 2013, 1021, 1035, 2081, 2078, 1011]",['strategy']
Orchard: A 9 card solitaire game,245487,947.0,7.503,6.24814,1.1515,33.0,537.0,14.0,74.0,486.0,2121.0,15907.0,868.0,121.0,2018.0,1.0,1.0,5.0,10.0,8.0,"[1009, 1002, 1013, 2981, 2048, 1120, 2819, 2002]",['abstract']
Confusion:  Espionage and Deception in the Cold War,2961,1331.0,7.09329,6.24626,2.4111,90.0,851.0,91.0,247.0,895.0,1916.0,3120.0,5.0,72.0,1992.0,2.0,2.0,30.0,45.0,12.0,"[1009, 1023, 1039, 2676, 2007, 1081]",['abstract']
Fighting Formations: Grossdeutschland Motorized Infantry Division,39217,892.0,7.62821,6.24599,3.292,113.0,726.0,105.0,55.0,345.0,2289.0,1788.0,2.0,226.0,2011.0,2.0,2.0,180.0,180.0,0.0,"[2072, 2676, 2026, 2070, 2079, 1019, 1049]",['war']
Aquatica,283393,1007.0,7.39177,6.24818,2.2414,29.0,204.0,27.0,313.0,1878.0,1571.0,3127.0,210.0,117.0,2019.0,1.0,4.0,30.0,60.0,12.0,"[2839, 2041, 1002, 2664, 2984, 1010, 2040, 2914, 1008, 3005, 2015]",['strategy']
Inca Empire,75476,1412.0,7.03594,6.24501,3.1364,132.0,870.0,86.0,147.0,410.0,1752.0,2271.0,3.0,53.0,2010.0,3.0,4.0,120.0,120.0,12.0,"[1015, 1020, 2040, 2081]",['strategy']
1817,63170,461.0,8.75773,6.24507,4.6825,63.0,350.0,4.0,149.0,383.0,720.0,1967.0,52.0,57.0,2010.0,3.0,7.0,360.0,540.0,16.0,"[2012, 1021, 2904, 2900, 2081, 2911, 2005, 2002, 1034, 1011, 2874]",['strategy']
Quests of Valeria,187680,1613.0,7.03359,6.24497,2.2083,48.0,489.0,142.0,43.0,292.0,3811.0,5093.0,19.0,155.0,2017.0,1.0,5.0,20.0,45.0,14.0,"[2041, 1002, 2912, 1010, 2040, 2004, 2686]","['strategy', 'family']"
Warmachine Prime Mk II,67254,799.0,7.79252,6.24391,3.7097,62.0,192.0,36.0,17.0,85.0,1321.0,4691.0,155.0,155.0,2010.0,2.0,4.0,60.0,60.0,12.0,"[2072, 1010, 1047, 2015, 1019]","['war', 'thematic']"
Memoarrr!,230383,1672.0,6.94533,6.2439,1.2,25.0,313.0,106.0,24.0,169.0,3324.0,9293.0,72.0,39.0,2017.0,2.0,4.0,10.0,20.0,8.0,"[1089, 1002, 1045, 2047, 2011, 1008, 1090]",['family']
Castaways,71906,1675.0,6.98548,6.24265,3.0071,141.0,854.0,134.0,142.0,778.0,2472.0,2768.0,5.0,189.0,2010.0,1.0,4.0,120.0,120.0,14.0,"[1022, 2072, 1026, 2661, 2820, 2663, 2015, 2082]",['thematic']
Drum Roll,86246,1755.0,6.91085,6.24241,3.0506,158.0,1226.0,158.0,95.0,377.0,2518.0,3533.0,1.0,144.0,2011.0,2.0,4.0,90.0,90.0,12.0,"[2041, 1021, 2004, 2017, 2082]",['strategy']
Flatline,216597,1201.0,7.21282,6.24128,2.2963,27.0,404.0,107.0,141.0,678.0,2339.0,4427.0,4.0,166.0,2017.0,1.0,5.0,25.0,45.0,10.0,"[2023, 1017, 2072, 2145, 2661, 1037, 1016, 2819]",['strategy']
Zombie 15',144826,1975.0,6.87522,6.24105,2.2262,84.0,1062.0,269.0,77.0,585.0,4188.0,6966.0,4.0,160.0,2014.0,2.0,4.0,15.0,15.0,14.0,"[2001, 2023, 1046, 2676, 1024, 2011, 1037, 2015, 2481]",['thematic']
Kolejka,85325,3093.0,6.69473,6.24018,2.0393,178.0,737.0,72.0,177.0,774.0,4114.0,4285.0,17.0,159.0,2011.0,2.0,5.0,60.0,60.0,12.0,"[1021, 1094, 2040, 2047, 1001, 2004, 2686, 2082]",['family']
City of Horror,120217,2835.0,6.70534,6.24053,2.4468,141.0,1179.0,264.0,133.0,992.0,4530.0,3867.0,187.0,187.0,2012.0,3.0,6.0,90.0,90.0,13.0,"[2046, 1024, 1026, 2020, 2017, 2481]",['thematic']
"Colonial Twilight: The French-Algerian War, 1954-62",180199,769.0,7.81342,6.23998,3.72,50.0,387.0,45.0,131.0,456.0,2284.0,1619.0,11.0,81.0,2017.0,1.0,2.0,90.0,300.0,12.0,"[2080, 2046, 2072, 1069, 2819, 2079, 2015, 1019]",['war']
The Fox in the Forest Duet,288169,1105.0,7.32167,6.23988,1.6923,26.0,190.0,40.0,108.0,728.0,3163.0,3887.0,126.0,56.0,2020.0,2.0,2.0,30.0,30.0,10.0,"[1089, 1002, 2023, 1010, 2040, 2009]",['family']
LYNGK,217083,868.0,7.61032,6.23962,2.9167,24.0,219.0,31.0,118.0,559.0,1938.0,2910.0,15.0,37.0,2017.0,2.0,2.0,30.0,60.0,13.0,[1009],['abstract']
Dragonwood,172933,2792.0,6.75711,6.239,1.4412,68.0,398.0,145.0,57.0,493.0,7084.0,9083.0,78.0,108.0,2015.0,2.0,4.0,20.0,20.0,8.0,"[1022, 1002, 1017, 2072, 1010, 2040, 2004]",['family']
Pyramid of Pengqueen,36648,1730.0,6.90087,6.23921,1.3704,108.0,462.0,47.0,228.0,837.0,2410.0,7229.0,54.0,58.0,2008.0,2.0,5.0,30.0,45.0,8.0,"[1041, 1039, 2967, 1059, 1045, 2047, 2685, 2035]","[""children's"", 'family']"
Good Cop Bad Cop,153064,2925.0,6.6477,6.23877,1.2525,99.0,795.0,210.0,91.0,551.0,4664.0,14546.0,14.0,70.0,2014.0,4.0,8.0,10.0,20.0,12.0,"[2916, 1023, 1002, 1039, 2040, 2891, 2047, 1030, 2685, 1081, 2686]",['party']
Super Dungeon Explore,92190,2540.0,6.8049,6.23789,2.7469,162.0,994.0,208.0,212.0,1205.0,5695.0,3038.0,640.0,640.0,2011.0,2.0,6.0,120.0,120.0,10.0,"[2001, 1022, 2072, 1020, 1010, 1046, 1047, 2011, 2019, 2079, 2015]",['strategy']
HeroQuest Advanced Quest,22192,1441.0,7.31746,6.23738,2.1964,56.0,98.0,43.0,124.0,358.0,2795.0,1525.0,3.0,206.0,1990.0,2.0,5.0,90.0,90.0,10.0,"[1022, 1020, 1010, 1046, 1047, 2011, 2028, 2019, 2015]",['thematic']
Dungeon Degenerates: Hand of Doom,210232,773.0,8.26121,6.23759,3.52,50.0,349.0,44.0,195.0,884.0,1716.0,1956.0,13.0,307.0,2017.0,1.0,4.0,30.0,360.0,10.0,"[1022, 2023, 2072, 1020, 1010, 2028, 2819]",['thematic']
Pastiche,91620,1998.0,6.83822,6.23773,2.259,139.0,1050.0,133.0,132.0,547.0,2703.0,5594.0,5.0,96.0,2011.0,2.0,4.0,45.0,60.0,10.0,"[2041, 1094, 2040, 2048, 1070, 2004, 2002, 2008]",['family']
Qin,127997,2136.0,6.82007,6.23708,2.0276,145.0,596.0,89.0,114.0,408.0,2646.0,8505.0,16.0,68.0,2012.0,2.0,4.0,30.0,30.0,8.0,"[1009, 1050, 2080, 2043, 2040, 1086, 2002]","['abstract', 'family']"
SHŌBU,272380,797.0,7.69901,6.23733,1.9545,22.0,110.0,20.0,122.0,766.0,1424.0,3664.0,41.0,53.0,2019.0,2.0,2.0,15.0,30.0,8.0,"[1009, 2676, 3005, 2940]",['abstract']
